rhs       -----------start-------------
CPU0  raw=3549238 ena=133103510 run=18446744073646786727 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=3550942 ena=133304761 run=18446744073646671860 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1062129 ena=133104897 run=18446744073647783073 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1065764 ena=133302735 run=18446744073647709346 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=151016486 ena=134359186 run=90642092 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=8958423 ena=134357801 run=91340823 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=251366512 ena=134356401 run=92351852 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=46667 ena=134355015 run=93355828 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=302813339 ena=134353714 run=94360431 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2420026 ena=134351965 run=94672549 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=14517 ena=134349257 run=94663535 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2375567 ena=134346827 run=94653188 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=14008 ena=134343982 run=83717955 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=24256 ena=134341704 run=82711968 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=237574337 ena=134340457 run=93632379 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=40113012736 ena=135261544 run=135261544 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=10572070912 ena=135262984 run=135262984 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=152693955 ena=134341523 run=91640954 ratio=0.00 cycles
CPU0  raw=237663081 ena=134339738 run=90646106 ratio=0.00 instructions
CPU1  raw=3473375 ena=133083175 run=18446744073648706132 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=3475955 ena=133281001 run=18446744073648609456 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1148242 ena=133082251 run=18446744073649701378 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=1152171 ena=133279953 run=18446744073649606155 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=149301725 ena=134266318 run=90581328 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=8763873 ena=134263138 run=91321515 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=251686534 ena=134258956 run=92316458 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=5923 ena=134254453 run=93333548 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=291599480 ena=134250067 run=94317981 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=2224548 ena=134246402 run=94582291 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=264 ena=134243160 run=94577484 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=2189888 ena=134239216 run=94558221 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=230 ena=134234585 run=83630060 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=13912 ena=134229556 run=82628034 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=236579189 ena=134226710 run=93543550 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=40113012736 ena=135217664 run=135217664 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=10572070912 ena=135216876 run=135216876 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=150042361 ena=134222212 run=91567972 ratio=0.00 cycles
CPU1  raw=247909399 ena=134219038 run=90557216 ratio=0.00 instructions
CPU2  raw=3463936 ena=133034830 run=18446744073650593847 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=3472445 ena=133232685 run=18446744073650552328 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1294939 ena=133033779 run=18446744073628607431 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1299558 ena=133232677 run=18446744073628535616 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=149337209 ena=134283803 run=90580085 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=8769046 ena=134280765 run=91366960 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=248404925 ena=134276380 run=92366854 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=5777 ena=134271998 run=93382776 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=285947248 ena=134270847 run=94363365 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=2136490 ena=134267177 run=94581994 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=161 ena=134263242 run=94571144 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=2168570 ena=134259155 run=94565378 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=142 ena=134255086 run=83623934 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=14491 ena=134250775 run=82624118 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=236330870 ena=134247805 run=93546281 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=40113012736 ena=135173082 run=135173082 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=10572070912 ena=135172451 run=135172451 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=150402022 ena=134243492 run=91561804 ratio=0.00 cycles
CPU2  raw=245976437 ena=134240015 run=90552562 ratio=0.00 instructions
CPU3  raw=3353142 ena=132988868 run=18446744073607572027 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=3356592 ena=133188147 run=18446744073607488541 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=1446471 ena=132990938 run=18446744073606587103 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=1450808 ena=133190349 run=18446744073606475904 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=149197092 ena=134173299 run=90491615 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=8765255 ena=134170048 run=91321231 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=248101540 ena=134165756 run=92324326 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=5770 ena=134161124 run=93339951 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=288096980 ena=134156722 run=94317460 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=2194957 ena=134153002 run=94489723 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=209 ena=134149327 run=94481789 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=2178831 ena=134145058 run=94463983 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=166 ena=134140813 run=83533752 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=14035 ena=134136535 run=82533705 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=236685517 ena=134133699 run=93445528 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=40113012736 ena=135126171 run=135126171 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=10572070912 ena=135125462 run=135125462 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=150614286 ena=134128037 run=91471862 ratio=0.00 cycles
CPU3  raw=246128713 ena=134124767 run=90461542 ratio=0.00 instructions
CPU4  raw=2999454 ena=132942206 run=18446744073607487052 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=2999385 ena=133141614 run=18446744073607378115 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=1356708 ena=132944327 run=18446744073606525067 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=1356970 ena=133143740 run=18446744073606416826 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=149026779 ena=134076349 run=90413849 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=8758225 ena=134072953 run=91283612 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=247380404 ena=134068552 run=92289580 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=5661 ena=134064115 run=93298634 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=285950476 ena=134059864 run=94285166 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=2176597 ena=134056400 run=94412326 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=203 ena=134052576 run=94404813 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=2198671 ena=134048314 run=94391394 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=176 ena=134044007 run=83449949 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=14107 ena=134039953 run=82455041 ratio=0.00 hsw_ep::ICACHE:misses
CPU4  raw=236481777 ena=134036917 run=93364077 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=40113012736 ena=135080778 run=135080778 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=10572070912 ena=135080212 run=135080212 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=150629001 ena=134034669 run=91385257 ratio=0.00 cycles
CPU4  raw=247699228 ena=134031208 run=90377921 ratio=0.00 instructions
CPU5  raw=3031904 ena=132898956 run=18446744073607455518 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=3036194 ena=133098486 run=18446744073607307898 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU5  raw=1322473 ena=132900633 run=18446744073606484375 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU5  raw=1321909 ena=133099789 run=18446744073606342231 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU5  raw=148926866 ena=134028679 run=90352136 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU5  raw=8757566 ena=134025402 run=91267386 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU5  raw=247795466 ena=134020849 run=92281189 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU5  raw=5731 ena=134016709 run=93280545 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU5  raw=288369645 ena=134012404 run=94277959 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU5  raw=2228238 ena=134008667 run=94361015 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU5  raw=205 ena=134004815 run=94353275 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU5  raw=2198696 ena=134000735 run=94348132 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU5  raw=211 ena=133996332 run=83423859 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU5  raw=13937 ena=133991735 run=82427727 ratio=0.00 hsw_ep::ICACHE:misses
CPU5  raw=236441323 ena=133988605 run=93332759 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU5  raw=40113012736 ena=135035773 run=135035773 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU5  raw=10572070912 ena=135035007 run=135035007 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU5  raw=150668326 ena=133983726 run=91341254 ratio=0.00 cycles
CPU5  raw=246017212 ena=133980225 run=90346192 ratio=0.00 instructions
CPU6  raw=3230737 ena=132851492 run=18446744073607360365 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU6  raw=3243801 ena=133051012 run=18446744073607280095 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU6  raw=1467427 ena=132853818 run=18446744073606383244 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU6  raw=1474500 ena=133053302 run=18446744073606314474 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU6  raw=146304404 ena=133964709 run=90318291 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU6  raw=8511410 ena=133961426 run=91275706 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU6  raw=229693501 ena=133957112 run=92291697 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU6  raw=5692 ena=133953007 run=93275349 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU6  raw=265328540 ena=133948703 run=94268313 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU6  raw=2036402 ena=133945192 run=94315642 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU6  raw=254 ena=133941409 run=94300221 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU6  raw=2125729 ena=133937110 run=94288832 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU6  raw=250 ena=133932548 run=83339777 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU6  raw=14211 ena=133928380 run=82337591 ratio=0.00 hsw_ep::ICACHE:misses
CPU6  raw=231613361 ena=133925057 run=93251819 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU6  raw=40113012736 ena=134989953 run=134989953 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU6  raw=10572070912 ena=134989389 run=134989389 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU6  raw=150686903 ena=133920647 run=91258096 ratio=0.00 cycles
CPU6  raw=235965397 ena=133917394 run=90285918 ratio=0.00 instructions
