rhs       -----------start-------------
CPU0  raw=2662709 ena=241360406 run=18446744073582600745 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2665000 ena=241580930 run=18446744073582485036 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1205362 ena=241362990 run=18446744073583560414 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1205173 ena=241578899 run=18446744073583496170 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=229904678 ena=243524935 run=167883582 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=16427704 ena=243523662 run=167893166 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=517483575 ena=243521898 run=167906447 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=80385 ena=243520368 run=167912695 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=627782430 ena=243518901 run=167908686 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=5823671 ena=243517001 run=167906167 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=11045 ena=243514481 run=168196221 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=5831508 ena=243511259 run=169181989 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=10673 ena=243509499 run=151251568 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=37428 ena=243506612 run=151241330 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=504765550 ena=243504836 run=170858088 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=45579501568 ena=244594507 run=244594507 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=14298578944 ena=244595890 run=244595890 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=231177752 ena=243506550 run=168865046 ratio=0.00 cycles
CPU0  raw=503203096 ena=243504446 run=167869450 ratio=0.00 instructions
CPU1  raw=2767594 ena=241340313 run=18446744073584434413 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=2768832 ena=241556203 run=18446744073584379381 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1300102 ena=241339224 run=18446744073585410765 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=1297964 ena=241554956 run=18446744073585369897 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=225728495 ena=243494272 run=167870124 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=15936441 ena=243491601 run=167889397 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=504902342 ena=243488732 run=167875292 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=10370 ena=243485770 run=167879137 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=609024253 ena=243482526 run=167871599 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=5747344 ena=243478936 run=167866415 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=1686 ena=243473705 run=168195624 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=5815993 ena=243467719 run=169179576 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=1197 ena=243461376 run=151235075 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=20618 ena=243452621 run=151214725 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=508188772 ena=243448320 run=170782072 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=45579501568 ena=244541379 run=244541379 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=14298578944 ena=244540772 run=244540772 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=230149197 ena=243443462 run=168824444 ratio=0.00 cycles
CPU1  raw=510384910 ena=243439992 run=167846160 ratio=0.00 instructions
CPU2  raw=2906250 ena=241281669 run=18446744073585919736 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=2908886 ena=241498053 run=18446744073585869637 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1276045 ena=241282326 run=18446744073558640765 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1273186 ena=241500782 run=18446744073558563965 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=223922267 ena=243471339 run=167837553 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=15809489 ena=243469122 run=167845698 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=504851972 ena=243465473 run=167846431 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=8614 ena=243462036 run=167846451 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
