rhs       -----------start-------------
CPU0  raw=2085267 ena=83796595 run=18446744073672390632 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2088404 ena=84056169 run=18446744073672243250 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=542540 ena=83798394 run=18446744073673380941 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=543990 ena=84054759 run=18446744073673251311 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=116907691 ena=84436959 run=56680638 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=5569294 ena=84436016 run=56683126 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=156049759 ena=84434820 run=56703922 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=31257 ena=84433754 run=57506996 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=185934598 ena=84432650 run=58483626 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1287565 ena=84431236 run=59471591 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=39692 ena=84429525 run=60465436 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1297616 ena=84427406 run=60667023 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=30895 ena=84425255 run=53711608 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=19273 ena=84423337 run=52719043 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=142039193 ena=84422161 run=59655163 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=29446635520 ena=85183230 run=85183230 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=6735200256 ena=85183995 run=85183995 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=118871400 ena=84422375 run=57653562 ratio=0.00 cycles
CPU0  raw=140544767 ena=84420952 run=56650203 ratio=0.00 instructions
CPU1  raw=1926213 ena=83781243 run=18446744073674335110 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1934732 ena=84037328 run=18446744073674199260 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=662240 ena=83780441 run=18446744073675336399 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=665384 ena=84037038 run=18446744073675208413 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=113592722 ena=84394501 run=56632407 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=5312582 ena=84392812 run=56635378 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=148911033 ena=84390417 run=56659098 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=3890 ena=84387426 run=57501025 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=179202934 ena=84383808 run=58487177 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=1145320 ena=84380053 run=59466122 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=3280 ena=84375988 run=60445299 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=1162764 ena=84372028 run=60610039 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=3265 ena=84368817 run=53667199 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=11603 ena=84364676 run=52681049 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=138534894 ena=84362257 run=59616246 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=29446635520 ena=85147276 run=85147276 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=6735200256 ena=85146748 run=85146748 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=117644606 ena=84359104 run=57626521 ratio=0.00 cycles
CPU1  raw=139791277 ena=84356813 run=56618984 ratio=0.00 instructions
CPU2  raw=2157965 ena=83740926 run=18446744073676248446 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=2174315 ena=83996919 run=18446744073676151793 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=891274 ena=83739892 run=18446744073658083476 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=897659 ena=83996955 run=18446744073657980566 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=113760574 ena=84432650 run=56662592 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=5320025 ena=84430808 run=56660817 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=149849749 ena=84428674 run=56680948 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=3857 ena=84425807 run=57552107 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=178876349 ena=84422800 run=58530523 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=1157556 ena=84426270 run=59510429 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=2978 ena=84422392 run=60492388 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=1169982 ena=84419005 run=60633072 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=2930 ena=84415688 run=53678421 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=11818 ena=84412213 run=52696158 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=138963942 ena=84409894 run=59638713 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
