rhs       -----------start-------------
CPU0  raw=2152789 ena=71565653 run=18446744073671913297 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2154801 ena=71734140 run=18446744073671826162 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=601926 ena=71568867 run=18446744073671916905 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=601273 ena=71734698 run=18446744073671801656 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=104406368 ena=72080837 run=48268070 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=4746710 ena=72080177 run=48277328 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=131112582 ena=72079338 run=48275794 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=26804 ena=72078243 run=48576674 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=161438901 ena=72077373 run=49587660 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1171059 ena=72075987 run=50579810 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=48087 ena=72074285 run=51577573 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1151063 ena=72072203 run=52284709 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=49954 ena=72070037 run=46308244 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=17232 ena=72068145 run=45304874 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=128112638 ena=72066932 run=51253261 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=25677529088 ena=72686869 run=72686869 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=5747245056 ena=72687852 run=72687852 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=106567989 ena=72067470 run=49261400 ratio=0.00 cycles
CPU0  raw=124933539 ena=72066265 run=48256968 ratio=0.00 instructions
CPU1  raw=1934704 ena=71554848 run=18446744073671920711 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1937266 ena=71720414 run=18446744073671838776 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=680742 ena=71556026 run=18446744073671928819 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=683645 ena=71721615 run=18446744073671866409 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=102282127 ena=72076852 run=48262787 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=4552576 ena=72075418 run=48273923 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=136445069 ena=72073517 run=48282110 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=3367 ena=72070596 run=48601710 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=158770131 ena=72067251 run=49607488 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=971163 ena=72063709 run=50591341 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=2862 ena=72059898 run=51570793 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=988320 ena=72056415 run=52255130 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=2829 ena=72053436 run=46282429 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=10563 ena=72049783 run=45283684 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=122184322 ena=72047701 run=51235360 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=25677529088 ena=72662789 run=72662789 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=5747245056 ena=72662349 run=72662349 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=105877174 ena=72049680 run=49256344 ratio=0.00 cycles
CPU1  raw=129235667 ena=72047284 run=48251610 ratio=0.00 instructions
CPU2  raw=1722376 ena=71526438 run=18446744073671882284 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=1724868 ena=71691864 run=18446744073671804426 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=807517 ena=71527554 run=18446744073654051031 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=812924 ena=71693030 run=18446744073653979699 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
