rhs       -----------start-------------
CPU0  raw=3291079 ena=143766939 run=18446744073633706956 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=3289506 ena=143975130 run=18446744073633624846 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1245364 ena=143769446 run=18446744073634142890 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1242107 ena=143977734 run=18446744073634040706 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=205633116 ena=144819843 run=99479061 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=9891755 ena=144819061 run=100485697 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=382771694 ena=144817681 run=101072547 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=51207 ena=144816824 run=101076142 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=448550332 ena=144815973 run=101072172 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=3287774 ena=144814815 run=101063240 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=13110 ena=144813370 run=101059672 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=3289468 ena=144811407 run=101049127 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=12716 ena=144809297 run=89099044 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=27929 ena=144807359 run=88098872 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=363303758 ena=144806387 run=100036233 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=39774846976 ena=145525039 run=145525039 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=10318970880 ena=145526022 run=145526022 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=203490574 ena=144806786 run=98439754 ratio=0.00 cycles
CPU0  raw=367560752 ena=144805312 run=98445814 ratio=0.00 instructions
CPU1  raw=3215159 ena=143760143 run=18446744073634135138 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=3218852 ena=143967864 run=18446744073634032939 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1191151 ena=143765974 run=18446744073634139740 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=1190886 ena=143973459 run=18446744073634033788 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=201116611 ena=144792599 run=99483891 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=9578892 ena=144789406 run=100493367 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=370224252 ena=144787442 run=101050310 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=6695 ena=144785398 run=101048080 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=439094684 ena=144783208 run=101043598 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=3240863 ena=144780770 run=101029328 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=339 ena=144777883 run=101020908 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=3285404 ena=144774922 run=101021020 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=751 ena=144770429 run=89070717 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=15730 ena=144765315 run=88071240 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=376978989 ena=144763202 run=100005323 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=39774846976 ena=145502249 run=145502249 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=10318970880 ena=145501949 run=145501949 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=202610973 ena=144759563 run=98428326 ratio=0.00 cycles
CPU1  raw=372588066 ena=144755932 run=98428638 ratio=0.00 instructions
CPU2  raw=3120176 ena=143731175 run=18446744073634093598 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=3121051 ena=143936451 run=18446744073633979063 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1190920 ena=143732078 run=18446744073614919225 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1189850 ena=143938021 run=18446744073614771608 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
