rhs       -----------start-------------
CPU0  raw=1534652 ena=67299197 run=18446744073667575325 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1536346 ena=67455860 run=18446744073667472116 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=284451 ena=67303202 run=18446744073668380453 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=287562 ena=67455205 run=18446744073668301385 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=85096097 ena=67843322 run=45666063 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=4579117 ena=67841733 run=46660780 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=141703741 ena=67840253 run=47663251 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=26588 ena=67839098 run=48008849 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=160187107 ena=67838232 run=48003975 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1152171 ena=67836734 run=48009305 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=67355 ena=67835087 run=48005856 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1156553 ena=67833009 run=48004776 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=55053 ena=67830721 run=42027100 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=14140 ena=67828772 run=41023802 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=125996557 ena=67827371 run=46983722 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=20182466560 ena=68316015 run=68316015 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=5106368512 ena=68316833 run=68316833 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=83829466 ena=67827476 run=44985741 ratio=0.00 cycles
CPU0  raw=129743779 ena=67825777 run=44617292 ratio=0.00 instructions
CPU1  raw=1494524 ena=67283667 run=18446744073686989176 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1498235 ena=67435652 run=18446744073686952540 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=419761 ena=67282970 run=18446744073687984695 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=422706 ena=67435027 run=18446744073687947336 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=83387280 ena=67844609 run=45704418 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=4390081 ena=67840946 run=46693525 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=138069000 ena=67837916 run=47688379 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=3648 ena=67835964 run=47991157 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=152507368 ena=67833548 run=47984829 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=1080446 ena=67830452 run=47985293 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=3574 ena=67827292 run=47982587 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=1049712 ena=67823477 run=47979668 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=1188 ena=67819214 run=42012003 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=7725 ena=67814483 run=41016946 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=125464235 ena=67812027 run=46974946 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=20182466560 ena=68274767 run=68274767 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=5106368512 ena=68274265 run=68274265 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=83893398 ena=67807097 run=44989350 ratio=0.00 cycles
CPU1  raw=139078983 ena=67803429 run=44645696 ratio=0.00 instructions
CPU2  raw=1554882 ena=67236716 run=18446744073688888655 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=1557866 ena=67388154 run=18446744073688860093 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=621265 ena=67235100 run=18446744073669055558 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=626805 ena=67387784 run=18446744073669017150 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=83379490 ena=67808664 run=45706246 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=4389399 ena=67805212 run=46682373 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=137235207 ena=67801164 run=47694124 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=3169 ena=67798757 run=47945793 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=153109386 ena=67796407 run=47947712 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=1033334 ena=67795731 run=47965926 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=2897 ena=67792529 run=47952000 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=1013690 ena=67789054 run=47950703 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=887 ena=67785162 run=41975330 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=8054 ena=67781465 run=40978196 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=126409413 ena=67779033 run=46934526 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=20182466560 ena=68233345 run=68233345 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=5106368512 ena=68232683 run=68232683 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=83805657 ena=67775375 run=44946408 ratio=0.00 cycles
CPU2  raw=138427248 ena=67771608 run=44652043 ratio=0.00 instructions
CPU3  raw=1483445 ena=67195472 run=18446744073649996394 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=1489104 ena=67348765 run=18446744073649922226 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=772610 ena=67197284 run=18446744073649022419 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=773679 ena=67350519 run=18446744073648953106 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=83396008 ena=67765513 run=45707986 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=4389960 ena=67761809 run=46691942 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=136839884 ena=67757381 run=47693769 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=3121 ena=67754658 run=47910742 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=153027631 ena=67751845 run=47911161 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=1038339 ena=67747557 run=47910066 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=3082 ena=67744255 run=47909983 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=1021289 ena=67740455 run=47905284 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=928 ena=67736555 run=41920091 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=7673 ena=67732916 run=40930488 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=125364575 ena=67730420 run=46882280 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=20182466560 ena=68190657 run=68190657 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=5106368512 ena=68189946 run=68189946 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=83721139 ena=67726602 run=44894820 ratio=0.00 cycles
CPU3  raw=138468528 ena=67723007 run=44641662 ratio=0.00 instructions
CPU4  raw=1750863 ena=67152961 run=18446744073649740890 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=1759638 ena=67306404 run=18446744073649681839 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=714971 ena=67155118 run=18446744073648755932 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=716933 ena=67312814 run=18446744073648698562 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=83394022 ena=67726473 run=45704715 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=4389970 ena=67722949 run=46690335 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=136599249 ena=67719015 run=47695051 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=3179 ena=67716383 run=47872272 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=152723866 ena=67713965 run=47875516 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=1069960 ena=67710007 run=47878585 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=3099 ena=67706478 run=47876140 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=1026440 ena=67702822 run=47866674 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=900 ena=67699038 run=41882904 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=7417 ena=67695283 run=40887839 ratio=0.00 hsw_ep::ICACHE:misses
CPU4  raw=125524266 ena=67692772 run=46840248 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=20182466560 ena=68154514 run=68154514 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=5106368512 ena=68153881 run=68153881 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=83650403 ena=67689132 run=44855148 ratio=0.00 cycles
CPU4  raw=138268651 ena=67685445 run=44640639 ratio=0.00 instructions
CPU5  raw=1941882 ena=67119324 run=18446744073649460232 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=1948355 ena=67272768 run=18446744073649393411 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
