rhs       -----------start-------------
CPU0  raw=3190463 ena=139777087 run=18446744073630042432 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=3189294 ena=139955692 run=18446744073629958555 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=906856 ena=139780863 run=18446744073630048679 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=906191 ena=139955898 run=18446744073629955950 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=210305313 ena=140782773 run=97018186 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=9561032 ena=140782011 run=97010580 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=375367022 ena=140780895 run=97018545 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=49297 ena=140779890 run=97019617 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=444760194 ena=140778935 run=97009411 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=3219985 ena=140777765 run=97015622 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=13579 ena=140776208 run=97003081 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=3242789 ena=140774233 run=97490034 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=12782 ena=140772178 run=87534111 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=26042 ena=140770488 run=87533574 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=369978846 ena=140769367 run=99478106 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=40248279040 ena=141438753 run=141438753 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=10148839424 ena=141439959 run=141439959 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=212430945 ena=140770068 run=97997325 ratio=0.00 cycles
CPU0  raw=371713271 ena=140768924 run=97004878 ratio=0.00 instructions
CPU1  raw=3070435 ena=139767025 run=18446744073630621411 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=3076146 ena=139941286 run=18446744073630548968 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=990527 ena=139766610 run=18446744073649368621 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=994178 ena=139940615 run=18446744073649320411 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=206761291 ena=140742724 run=96979389 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=9301301 ena=140741001 run=96978307 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=369899231 ena=140738945 run=96981415 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=6320 ena=140736935 run=96980287 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=445280244 ena=140734955 run=96977845 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=3203463 ena=140732612 run=96977079 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=338 ena=140730103 run=96965572 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=3289999 ena=140726196 run=97479108 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=326 ena=140722019 run=87520445 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=15424 ena=140717127 run=87518227 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=363570408 ena=140713494 run=99458486 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=40248279040 ena=141405644 run=141405644 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=10148839424 ena=141405235 run=141405235 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=210986430 ena=140710085 run=97953811 ratio=0.00 cycles
CPU1  raw=360632305 ena=140707765 run=96963484 ratio=0.00 instructions
CPU2  raw=3090517 ena=139729984 run=18446744073650283997 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=3100488 ena=139904016 run=18446744073650236543 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1203320 ena=139728947 run=18446744073632595629 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1209840 ena=139903688 run=18446744073632531830 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=206695795 ena=140746060 run=96969255 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=9298226 ena=140744285 run=96972013 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=367606765 ena=140745621 run=96980783 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=6358 ena=140743610 run=96980345 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=440845443 ena=140743532 run=96978840 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=3210649 ena=140741161 run=96974316 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=311 ena=140738687 run=96963763 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=3273642 ena=140734877 run=97506745 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=283 ena=140730555 run=87541497 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=15900 ena=140726160 run=87539117 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=361229002 ena=140722578 run=99482979 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
