rhs       -----------start-------------
CPU0  raw=1998640 ena=76526965 run=18446744073672442467 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2010395 ena=76778307 run=18446744073672320428 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=461922 ena=76529348 run=18446744073673420047 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=465508 ena=76776627 run=18446744073673303728 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=104767739 ena=77152347 run=53373044 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=5243586 ena=77151130 run=53392238 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=138184848 ena=77149924 run=53392500 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=29546 ena=77148978 run=53370365 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=160000479 ena=77147967 run=53365203 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1127646 ena=77146915 run=53365622 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=28090 ena=77145300 run=53343143 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1131454 ena=77143831 run=53349744 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=37481 ena=77141603 run=47562067 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=16009 ena=77139910 run=47540185 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=130657511 ena=77138645 run=54495987 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=25805979648 ena=77816665 run=77816665 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=6191448064 ena=77817688 run=77817688 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=105038374 ena=77139138 run=53505819 ratio=0.00 cycles
CPU0  raw=134376513 ena=77137516 run=53373812 ratio=0.00 instructions
CPU1  raw=2359044 ena=76513041 run=18446744073674356796 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=2369071 ena=76760375 run=18446744073674244792 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=738741 ena=76512414 run=18446744073675333306 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=747531 ena=76759803 run=18446744073675251530 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=102471430 ena=77121517 run=53332625 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=5030249 ena=77119692 run=53346411 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=135481478 ena=77117549 run=53354813 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=3527 ena=77115207 run=53344818 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=166890131 ena=77113036 run=53334311 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=1050997 ena=77110516 run=53329879 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=534 ena=77107607 run=53312328 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=969020 ena=77104315 run=53316624 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=2670 ena=77099974 run=47567617 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=10932 ena=77094572 run=47553918 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=124661892 ena=77090975 run=54495909 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=25805979648 ena=77781876 run=77781876 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=6191448064 ena=77779891 run=77779891 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=104705345 ena=77085550 run=53499887 ratio=0.00 cycles
CPU1  raw=127422656 ena=77082596 run=53319139 ratio=0.00 instructions
CPU2  raw=2362686 ena=76471545 run=18446744073676204005 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=2372785 ena=76718684 run=18446744073676125457 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1025323 ena=76470401 run=18446744073657141772 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1029458 ena=76720211 run=18446744073656986101 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=102463189 ena=77126000 run=53328004 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=5028909 ena=77124469 run=53329908 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=136430253 ena=77122198 run=53338972 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=3557 ena=77120038 run=53336281 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=165607358 ena=77117625 run=53328325 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
