         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1493392627.15     0     30.25      0.00      5.61    12     30.43      0.00      5.93
 1493392627.25     0     50.50      0.00      6.32    12     49.14      0.00      7.12
 1493392627.35     0     51.78      0.00      6.39    12     50.95      0.00      7.23
 1493392627.45     0     45.16      0.00      6.53    12     44.58      0.00      6.75
 1493392627.55     0     44.27      0.00      6.64    12     42.34      0.00      6.72
 1493392627.65     0     56.33      0.00      6.36    12     47.87      0.00      6.67
 1493392627.75     0     60.53      0.00      6.23    12     53.05      0.00      6.74
 1493392627.85     0     61.01      0.00      6.45    12     57.58      0.00      7.13
 1493392627.95     0     58.27      0.00      6.31    12     53.47      0.00      6.84
 1493392628.05     0     60.99      0.00      6.25    12     53.78      0.00      6.99
 1493392628.15     0     54.56      0.00      6.14    12     50.15      0.00      6.28
 1493392628.25     0     42.64      0.00      6.40    12     41.91      0.00      6.48
 1493392628.35     0     52.51      0.00      6.05    12     44.23      0.00      6.39
 1493392628.45     0     60.23      0.00      5.80    12     49.38      0.00      6.30
 1493392628.55     0     59.63      0.00      6.12    12     53.73      0.00      6.76
 1493392628.65     0     59.75      0.00      5.90    12     54.59      0.00      6.74
 1493392628.75     0     61.52      0.00      5.54    12     53.74      0.00      6.52
 1493392628.85     0     46.51      0.00      6.54    12     44.78      0.00      6.49
 1493392628.95     0     47.25      0.00      6.08    12     42.67      0.00      6.44
 1493392629.05     0     57.94      0.00      5.58    12     47.81      0.00      6.79
 1493392629.15     0     59.93      0.00      5.71    12     52.83      0.00      6.73
 1493392629.25     0     58.93      0.00      5.86    12     55.02      0.00      6.91
 1493392629.35     0     61.20      0.00      5.75    12     55.04      0.00      6.50
 1493392629.45     0     55.41      0.00      6.18    12     50.35      0.00      6.66
 1493392629.55     0     43.41      0.00      6.50    12     42.29      0.00      6.37
 1493392629.65     0     56.25      0.00      6.01    12     46.43      0.00      6.40
 1493392629.75     0     60.62      0.00      5.68    12     51.45      0.00      6.89
 1493392629.85     0     60.97      0.00      5.56    12     55.86      0.00      6.68
 1493392629.95     0     60.78      0.00      5.60    12     54.88      0.00      6.83
 1493392630.05     0     59.91      0.00      5.69    12     52.74      0.00      6.47
 1493392630.15     0     43.40      0.00      6.56    12     42.81      0.00      6.58
 1493392630.25     0     54.91      0.00      5.80    12     46.07      0.00      6.77
 1493392630.35     0     60.79      0.00      5.65    12     51.04      0.00      6.65
 1493392630.45     0     62.02      0.00      5.63    12     55.72      0.00      6.84
 1493392630.55     0     60.81      0.00      5.62    12     55.49      0.00      6.61
 1493392630.65     0     61.35      0.00      5.83    12     54.62      0.00      6.35
 1493392630.75     0     43.45      0.00      6.51    12     42.95      0.00      6.59
 1493392630.85     0     52.71      0.00      6.18    12     44.35      0.00      6.56
 1493392630.95     0     60.49      0.00      5.46    12     50.56      0.00      7.06
 1493392631.05     0     61.57      0.00      5.56    12     55.67      0.00      6.81
 1493392631.15     0     61.40      0.00      5.62    12     56.24      0.00      6.72
 1493392631.25     0     63.09      0.00      5.45    12     55.76      0.00      7.14
 1493392631.35     0     44.63      0.00      6.52    12     43.80      0.00      6.36
 1493392631.45     0     50.47      0.00      6.06    12     43.61      0.00      6.59
 1493392631.55     0     61.36      0.00      5.61    12     51.49      0.00      6.75
 1493392631.65     0     61.87      0.00      5.88    12     55.86      0.00      6.79
 1493392631.75     0     61.15      0.00      5.46    12     56.34      0.00      6.69
 1493392631.86     0     62.77      0.00      5.84    12     55.28      0.00      6.63
 1493392631.96     0     47.14      0.00      6.65    12     45.30      0.00      6.53
 1493392632.06     0     48.14      0.00      6.01    12     43.00      0.00      6.52
 1493392632.16     0     59.35      0.00      5.69    12     48.66      0.00      6.90
 1493392632.26     0     60.62      0.00      5.71    12     52.67      0.00      7.45
 1493392632.36     0     59.69      0.00      5.84    12     54.90      0.00      6.49
 1493392632.46     0     60.93      0.00      5.80    12     53.72      0.00      6.92
 1493392632.56     0     51.40      0.00      6.34    12     47.22      0.00      6.78
 1493392632.66     0     45.72      0.00      6.09    12     42.60      0.00      6.43
 1493392632.76     0     58.51      0.00      5.70    12     47.34      0.00      6.64
