rhs       -----------start-------------
CPU0  raw=1844359 ena=81780865 run=18446744073672464983 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1845642 ena=81943462 run=18446744073672390360 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=436431 ena=81823654 run=18446744073673435592 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=434106 ena=81983460 run=18446744073673355762 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=74765409 ena=82547615 run=54756744 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=5421631 ena=82545969 run=55550535 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=141750938 ena=82543992 run=56562102 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=30970 ena=82542303 run=57561166 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=166441288 ena=82540946 run=58541107 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1408342 ena=82538840 run=58755682 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=50369 ena=82536246 run=58754203 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1372216 ena=82533230 run=58746820 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=49099 ena=82529816 run=51799978 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=16016 ena=82527008 run=50797612 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=120864270 ena=82525271 run=57740468 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=22754099200 ena=83197491 run=83197491 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=6186663936 ena=83198937 run=83198937 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=76122112 ena=82526116 run=55735928 ratio=0.00 cycles
CPU0  raw=125054066 ena=82523852 run=54742745 ratio=0.00 instructions
CPU1  raw=1678744 ena=81798099 run=18446744073674361795 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1677861 ena=81957704 run=18446744073674285300 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=433576 ena=81797287 run=18446744073675355064 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=434634 ena=81956429 run=18446744073675282288 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=73483977 ena=82565037 run=54762572 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=5239093 ena=82561606 run=55614209 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=136515124 ena=82556868 run=56620094 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=3557 ena=82551384 run=57608413 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=159012153 ena=82546708 run=58587958 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=1280702 ena=82543045 run=58743525 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=3698 ena=82539077 run=58743499 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=1275749 ena=82534669 run=58732550 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=3719 ena=82535658 run=51783354 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=9559 ena=82530443 run=50781028 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=126198554 ena=82526943 run=57720745 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=22613590016 ena=83153431 run=83153431 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=6161104896 ena=83152798 run=83152798 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=75677276 ena=82522890 run=55732994 ratio=0.00 cycles
CPU1  raw=128233351 ena=82519238 run=54745991 ratio=0.00 instructions
CPU2  raw=1676587 ena=81748133 run=18446744073676233009 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=1685058 ena=81906408 run=18446744073676194356 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=646948 ena=81746094 run=18446744073649850062 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=649321 ena=81906943 run=18446744073649812369 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=73378998 ena=82491693 run=54699834 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=5235357 ena=82488233 run=55588538 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=134398984 ena=82483470 run=56599533 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=3485 ena=82478815 run=57585419 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=157075128 ena=82473910 run=58572264 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=1249749 ena=82473332 run=58687022 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=3515 ena=82468820 run=58681812 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=1235802 ena=82464374 run=58668618 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=1584 ena=82459622 run=51712613 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=9505 ena=82452785 run=50716737 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=125031269 ena=82449345 run=57654592 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=22613590016 ena=83099989 run=83099989 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=6161104896 ena=83097962 run=83097962 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=75750470 ena=82443730 run=55670308 ratio=0.00 cycles
CPU2  raw=127539299 ena=82439919 run=54680178 ratio=0.00 instructions
CPU3  raw=1903515 ena=81693193 run=18446744073624789882 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=1909779 ena=81854521 run=18446744073624729956 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=860661 ena=81695684 run=18446744073623790143 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=864152 ena=81857002 run=18446744073623735841 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=73441223 ena=82512845 run=54714791 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=5244737 ena=82509120 run=55656923 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=134558657 ena=82504124 run=56661083 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=3518 ena=82492643 run=57643700 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=156093699 ena=82487388 run=58621479 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=1218878 ena=82483455 run=58675783 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=3143 ena=82479249 run=58661560 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=1207232 ena=82474467 run=58652258 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=1115 ena=82469399 run=51679668 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=9304 ena=82463987 run=50686493 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=127331038 ena=82460461 run=57638188 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=22613590016 ena=83039753 run=83039753 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=6161104896 ena=83038819 run=83038819 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=75978775 ena=82455241 run=55656425 ratio=0.00 cycles
CPU3  raw=129503121 ena=82451455 run=54670309 ratio=0.00 instructions
CPU4  raw=2210921 ena=81633922 run=18446744073625070014 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=2225826 ena=81795469 run=18446744073625040015 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=995335 ena=81636693 run=18446744073624068293 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=995841 ena=81798060 run=18446744073624021866 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=73345628 ena=82404100 run=54627899 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=5243184 ena=82400000 run=55610839 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=134165839 ena=82395244 run=56592086 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=3579 ena=82390267 run=57579089 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=155473969 ena=82385300 run=58560509 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=1234055 ena=82381514 run=58579849 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=2736 ena=82377503 run=58579884 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=1223466 ena=82372606 run=58574903 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=845 ena=82367661 run=51616577 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=9399 ena=82361868 run=50617303 ratio=0.00 hsw_ep::ICACHE:misses
CPU4  raw=127413155 ena=82358647 run=57560103 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=22613590016 ena=83004596 run=83004596 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=6161104896 ena=83003966 run=83003966 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=76005413 ena=82353707 run=55590952 ratio=0.00 cycles
CPU4  raw=129217630 ena=82349819 run=54602750 ratio=0.00 instructions
CPU5  raw=2385060 ena=81601695 run=18446744073625377227 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=2388366 ena=81763300 run=18446744073625302101 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU5  raw=952352 ena=81604449 run=18446744073623815098 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU5  raw=952599 ena=81767518 run=18446744073623712617 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU5  raw=73331994 ena=82392018 run=54624782 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU5  raw=5244012 ena=82388023 run=55628187 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU5  raw=134586845 ena=82383515 run=56626726 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU5  raw=3585 ena=82379052 run=57612883 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU5  raw=154774222 ena=82375823 run=58582966 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU5  raw=1229378 ena=82371464 run=58573093 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU5  raw=2797 ena=82367128 run=58568085 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU5  raw=1243530 ena=82383068 run=58581207 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU5  raw=1290 ena=82379028 run=51609612 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU5  raw=9818 ena=82373487 run=50609249 ratio=0.00 hsw_ep::ICACHE:misses
CPU5  raw=128000200 ena=82370191 run=57553921 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
