rhs       -----------start-------------
CPU0  raw=2168015 ena=306222876 run=18446744073540075373 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2164680 ena=306442308 run=18446744073539979741 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=867281 ena=306227170 run=18446744073540075246 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=863212 ena=306442480 run=18446744073539985983 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=398074683 ena=308431725 run=212813577 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=20955005 ena=308430577 run=212824254 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=862112556 ena=308429555 run=212834388 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=101910 ena=308428459 run=212831627 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=1032410744 ena=308427519 run=212803024 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=7708131 ena=308426172 run=212800119 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=12223 ena=308424190 run=213166307 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=7781095 ena=308422160 run=214158492 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=11668 ena=308420013 run=191242643 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=55694 ena=308418027 run=191232376 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=849815011 ena=308416771 run=215773218 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=54098919424 ena=309480077 run=309480077 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=15661662208 ena=309481420 run=309481420 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=399754456 ena=308417866 run=213778292 ratio=0.00 cycles
CPU0  raw=855329902 ena=308416309 run=212785763 ratio=0.00 instructions
CPU1  raw=2050542 ena=306212158 run=18446744073540523246 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=2048243 ena=306426327 run=18446744073540429108 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=848502 ena=306211463 run=18446744073559342546 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=846980 ena=306425632 run=18446744073559245155 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=379397210 ena=308383247 run=212736259 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=20029869 ena=308381366 run=212749571 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
