rhs       -----------start-------------
CPU0  raw=1400727 ena=392648895 run=18446744073505578470 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1396960 ena=392908932 run=18446744073505435094 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=650554 ena=392651103 run=18446744073506543181 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=646470 ena=392907357 run=18446744073506420453 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=401025539 ena=396200701 run=272745950 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=26749132 ena=396199648 run=272759396 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=862361474 ena=396198280 run=272774786 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=129329 ena=396196569 run=272802752 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=1046731484 ena=396195407 run=273793383 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=7385916 ena=396193727 run=274784453 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=107591 ena=396191219 run=275771510 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=7384105 ena=396188323 run=276738553 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=109947 ena=396185596 run=245866709 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=72361 ena=396182806 run=244859815 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=848381244 ena=396181422 run=275723042 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=51812499456 ena=397792987 run=397792987 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=16495345664 ena=397794628 run=397794628 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=402350954 ena=396182826 run=273726524 ratio=0.00 cycles
CPU0  raw=845757111 ena=396202734 run=272756994 ratio=0.00 instructions
CPU1  raw=1437405 ena=392655406 run=18446744073507460303 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1432962 ena=392910879 run=18446744073507346459 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=627211 ena=392654227 run=18446744073508442378 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=622624 ena=392910014 run=18446744073508336584 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=385039792 ena=396216023 run=272738765 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=25681174 ena=396213700 run=272746232 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=843571139 ena=396210201 run=272772985 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=17009 ena=396206135 run=272825833 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=1030472749 ena=396201310 run=273824643 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=7201220 ena=396196043 run=274832827 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=208362 ena=396190087 run=275785272 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=7084027 ena=396185090 run=276729685 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=171943 ena=396181319 run=245866686 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=40007 ena=396176202 run=244845536 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=824225950 ena=396173200 run=275720570 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=51947765760 ena=397769778 run=397769778 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=16539910144 ena=397769344 run=397769344 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=384762223 ena=396169654 run=273735886 ratio=0.00 cycles
CPU1  raw=828237268 ena=396166463 run=272737659 ratio=0.00 instructions
CPU2  raw=1452769 ena=392600918 run=18446744073509308345 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=1448618 ena=392856339 run=18446744073509198894 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=668923 ena=392599513 run=18446744073483573920 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=664346 ena=392856465 run=18446744073483443307 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=10764276 ena=395148967 run=271966142 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=878868 ena=395146039 run=271994526 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=7456478 ena=395144896 run=272016496 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=15058 ena=395139293 run=272151709 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=8482215 ena=395190207 run=273151184 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=1827 ena=395184652 run=274120204 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=36 ena=395177248 run=275104938 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=1900 ena=395171753 run=276033645 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
