rhs       -----------start-------------
CPU0  raw=2241011 ena=441129461 run=18446744073480280677 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2245117 ena=441454203 run=18446744073480120983 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=914361 ena=441131546 run=18446744073481275450 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=917515 ena=441452052 run=18446744073481112169 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=388692358 ena=445396670 run=306106346 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=29944165 ena=445395213 run=306439480 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=857183606 ena=445393088 run=307451727 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=142816 ena=445391350 run=308445454 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=1048125404 ena=445389646 run=309444278 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=8883512 ena=445387481 run=310119436 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=8410 ena=445384655 run=310105317 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=8836919 ena=445381320 run=310086658 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=8220 ena=445377738 run=275246121 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=75605 ena=445375038 run=274244980 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=855422872 ena=445373322 run=309073095 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=63378030592 ena=447487151 run=447487151 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=19961217024 ena=447488756 run=447488756 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=389754762 ena=445374143 run=307078553 ratio=0.00 cycles
CPU0  raw=847642075 ena=445371646 run=306104978 ratio=0.00 instructions
CPU1  raw=2139413 ena=441104929 run=18446744073482158187 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=2145950 ena=441424851 run=18446744073481979916 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=882633 ena=441103671 run=18446744073483129886 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=887959 ena=441423873 run=18446744073482969418 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=367013872 ena=445094993 run=305877017 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=28244215 ena=445090294 run=306262848 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=845695874 ena=445085251 run=307261283 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=18519 ena=445080003 run=308286920 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=1024493880 ena=445074643 run=309287434 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
