rhs       -----------start-------------
CPU0  raw=2410151 ena=211438141 run=18446744073591601262 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2405086 ena=211668254 run=18446744073591482226 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=942058 ena=211444193 run=18446744073591603542 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=937270 ena=211671708 run=18446744073591475249 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=300307844 ena=212921410 run=145179176 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=14329188 ena=212920304 run=145454428 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=633366157 ena=212919381 run=146460092 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=71347 ena=212918482 run=147455073 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=777168332 ena=212917530 run=148448217 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=5925096 ena=212916495 run=149179132 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=8686 ena=212914977 run=149171576 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=5848708 ena=212913161 run=149164204 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=8415 ena=212911126 run=132218703 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=41456 ena=212909238 run=131217368 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=630063836 ena=212908110 run=148156207 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=45537034240 ena=213640017 run=213640017 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=12127043584 ena=213641320 run=213641320 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=302232331 ena=212908990 run=146163187 ratio=0.00 cycles
CPU0  raw=626053609 ena=212907489 run=145168901 ratio=0.00 instructions
CPU1  raw=2214540 ena=211434661 run=18446744073591957642 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=2210129 ena=211659104 run=18446744073591840337 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=910148 ena=211434019 run=18446744073610727683 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=907819 ena=211658315 run=18446744073610641522 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=295256707 ena=212883370 run=145127974 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=14090857 ena=212880839 run=145439964 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=638965796 ena=212876886 run=146453640 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=7878 ena=212873637 run=147446342 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=772954835 ena=212870141 run=148457459 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=5828313 ena=212867155 run=149150536 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=463 ena=212864326 run=149127311 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=5819641 ena=212860568 run=149121882 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=430 ena=212857143 run=132179209 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=21289 ena=212854089 run=131176753 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=624689461 ena=212846082 run=148102185 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=45537034240 ena=213598710 run=213598710 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=12127043584 ena=213598213 run=213598213 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=296335510 ena=212842503 run=146128160 ratio=0.00 cycles
CPU1  raw=627084518 ena=212840014 run=145129788 ratio=0.00 instructions
CPU2  raw=2231797 ena=211389150 run=18446744073611627750 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
