rhs       -----------start-------------
CPU0  raw=3461245 ena=125676516 run=18446744073646777451 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=3461760 ena=125941943 run=18446744073646644958 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1022059 ena=125678229 run=18446744073647785268 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1024643 ena=125940206 run=18446744073647638692 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=171284689 ena=126878482 run=87154041 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=8571856 ena=126877491 run=87162429 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=250321390 ena=126876229 run=87171277 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=43614 ena=126875125 run=87171932 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=291915797 ena=126874151 run=87168216 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2104297 ena=126872723 run=87159512 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=14221 ena=126871062 run=87404677 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2155397 ena=126863173 run=88381357 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=13443 ena=126860773 run=79430376 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=23183 ena=126858380 run=79428273 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=245113527 ena=126857296 run=90109806 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=42825154560 ena=127683818 run=127683818 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=10184491008 ena=127685120 run=127685120 ratio=0.00 rapl::RAPL_ENERGY_DRAM
