         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1494278576.03     0     22.71      0.00      4.80    12     24.68      0.00      5.03
 1494278576.13     0     24.70      0.00      6.07    12     25.27      0.00      3.77
 1494278576.23     0     29.14      0.00      6.56    12     29.03      0.00      3.57
 1494278576.33     0     30.04      0.00      6.62    12     29.93      0.00      3.57
 1494278576.43     0     30.03      0.00      6.43    12     29.73      0.00      3.53
 1494278576.53     0     30.02      0.00      6.59    12     29.78      0.00      3.51
 1494278576.63     0     30.03      0.00      6.45    12     29.74      0.00      3.54
 1494278576.73     0     30.09      0.00      6.51    12     29.74      0.00      3.46
 1494278576.83     0     30.05      0.00      6.53    12     29.74      0.00      3.54
 1494278576.93     0     30.03      0.00      6.52    12     29.74      0.00      3.59
 1494278577.04     0     30.05      0.00      6.60    12     30.08      0.00      3.56
 1494278577.14     0     30.02      0.00      6.45    12     29.73      0.00      3.53
 1494278577.24     0     30.33      0.00      6.64    12     29.77      0.00      3.50
 1494278577.34     0     30.03      0.00      6.48    12     29.75      0.00      3.50
 1494278577.44     0     30.04      0.00      6.36    12     29.74      0.00      3.56
 1494278577.54     0     30.65      0.00      6.96    12     29.76      0.00      3.46
 1494278577.64     0     32.67      0.00      9.26    12     29.67      0.00      3.61
 1494278577.74     0     30.89      0.00      4.63    12     28.50      0.00      3.53
 1494278577.84     0     31.00      0.00      5.02    12     28.67      0.00      3.87
 1494278577.94     0     33.27      0.00      8.18    12     29.52      0.00      3.70
 1494278578.04     0     33.53      0.00      9.98    12     29.36      0.00      3.72
 1494278578.14     0     32.32      0.00      9.21    12     29.00      0.00      3.59
 1494278578.24     0     34.14      0.00      9.75    12     29.41      0.00      3.65
 1494278578.34     0     40.15      0.00     12.90    12     37.88      0.00      4.46
 1494278578.44     0     42.00      0.00     14.08    12     45.25      0.00      4.59
 1494278578.54     0     44.13      0.00     14.25    12     52.03      0.00      7.89
 1494278578.64     0     54.74      0.00     14.96    12     57.16      0.00      9.97
 1494278578.74     0     63.38      0.00     15.06    12     63.58      0.00     10.03
 1494278578.84     0     65.05      0.00     15.33    12     65.36      0.00     10.12
 1494278578.94     0     64.75      0.00     15.32    12     64.78      0.00     10.05
 1494278579.04     0     64.58      0.00     15.08    12     64.45      0.00      9.97
 1494278579.14     0     65.26      0.00     15.55    12     65.01      0.00     10.14
 1494278579.24     0     64.24      0.00     14.98    12     64.73      0.00     10.10
 1494278579.34     0     65.71      0.00     15.89    12     65.60      0.00     10.17
 1494278579.44     0     64.49      0.00     15.43    12     65.11      0.00     10.25
 1494278579.54     0     64.61      0.00     15.45    12     64.53      0.00      9.61
 1494278579.64     0     65.48      0.00     15.87    12     65.00      0.00     10.15
 1494278579.74     0     64.39      0.00     14.58    12     64.94      0.00     10.12
 1494278579.84     0     65.79      0.00     15.80    12     65.21      0.00     10.01
 1494278579.94     0     65.53      0.00     15.49    12     64.96      0.00     10.06
 1494278580.04     0     64.81      0.00     15.17    12     64.79      0.00      9.97
 1494278580.14     0     65.30      0.00     15.69    12     64.76      0.00     10.05
 1494278580.24     0     64.99      0.00     15.52    12     65.84      0.00     10.15
 1494278580.34     0     64.60      0.00     15.28    12     64.65      0.00     10.12
 1494278580.44     0     66.23      0.00     15.81    12     64.93      0.00      9.94
 1494278580.54     0     64.11      0.00     14.89    12     64.96      0.00     10.12
 1494278580.64     0     64.96      0.00     15.69    12     64.74      0.00      9.85
 1494278580.74     0     65.27      0.00     15.44    12     65.11      0.00     10.25
 1494278580.84     0     64.25      0.00     15.08    12     65.60      0.00     10.10
 1494278580.94     0     65.82      0.00     15.72    12     64.84      0.00      9.86
 1494278581.05     0     64.69      0.00     15.45    12     65.15      0.00     10.09
 1494278581.15     0     64.98      0.00     15.46    12     64.62      0.00     10.01
 1494278581.25     0     65.30      0.00     15.61    12     65.04      0.00     10.16
 1494278581.35     0     64.04      0.00     15.24    12     65.53      0.00     10.23
 1494278581.45     0     65.59      0.00     15.79    12     64.78      0.00     10.03
 1494278581.55     0     64.64      0.00     15.42    12     65.02      0.00     10.22
 1494278581.65     0     64.48      0.00     15.31    12     64.67      0.00     10.02
 1494278581.75     0     65.03      0.00     15.70    12     65.01      0.00      9.99
 1494278581.85     0     64.18      0.00     15.02    12     65.12      0.00     10.19
 1494278581.95     0     65.32      0.00     15.50    12     65.25      0.00     10.00
 1494278582.05     0     65.21      0.00     15.46    12     65.05      0.00     10.00
 1494278582.15     0     63.91      0.00     15.17    12     64.86      0.00      9.86
 1494278582.25     0     64.08      0.00     15.11    12     64.32      0.00      9.89
 1494278582.35     0     65.42      0.00     15.54    12     65.93      0.00     10.24
 1494278582.45     0     64.59      0.00     15.19    12     64.93      0.00     10.09
 1494278582.55     0     64.25      0.00     15.21    12     64.34      0.00      9.91
 1494278582.65     0     63.17      0.00     14.43    12     63.04      0.00      9.65
 1494278582.75     0     64.34      0.00     15.36    12     64.26      0.00      9.79
 1494278582.85     0     65.10      0.00     15.28    12     65.92      0.00     10.37
 1494278582.95     0     64.56      0.00     15.09    12     64.41      0.00      9.81
 1494278583.05     0     66.09      0.00     15.56    12     64.87      0.00     10.00
 1494278583.15     0     64.72      0.00     15.03    12     65.66      0.00     10.42
 1494278583.25     0     67.03      0.00     15.15    12     66.30      0.00     11.26
 1494278583.35     0     68.61      0.00     16.12    12     68.06      0.00     12.21
 1494278583.45     0     68.24      0.00     14.88    12     72.30      0.00     13.81
