iter 1
t_rhs     -----------start-------------
CPU0  raw=197 ena=5133635 run=1223647 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=128 ena=5214001 run=1242343 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=417 ena=5208314 run=2194337 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=302 ena=5211544 run=2219310 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=1678270 ena=5249715 run=1269515 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=196720 ena=5247401 run=2031230 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=3104354 ena=5245224 run=3022606 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=6459 ena=5243443 run=4015051 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=8096625 ena=5241783 run=5005588 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=76273 ena=5239719 run=5239719 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=8971 ena=5237007 run=5237007 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=76277 ena=5233882 run=5233882 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=8951 ena=5230581 run=4224988 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=2009 ena=5227283 run=3233412 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=4803386 ena=5225431 run=4231689 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=729546752 ena=5245295 run=5245295 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=163053568 ena=5246295 run=5246295 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=3035983 ena=5225212 run=2247866 ratio=0.00 cycles
CPU0  raw=2559523 ena=5222750 run=1253709 ratio=0.00 instructions
CPU1  raw=1968 ena=5178009 run=3112049 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1797 ena=5181117 run=3137562 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=13861 ena=5176150 run=4092867 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=13805 ena=5179245 run=4120067 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=119812 ena=5232508 run=1238367 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=6526 ena=5228683 run=2056328 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=72804 ena=5223682 run=3045199 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=370 ena=5218557 run=4047997 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=116571 ena=5213102 run=5034350 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=53 ena=5209469 run=5209469 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=12 ena=5205876 run=5205876 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=52 ena=5201790 run=5201790 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=8 ena=5197370 run=4191162 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=349 ena=5194330 run=3201868 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=53643 ena=5191878 run=4197891 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=729546752 ena=5209685 run=5209685 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=163053568 ena=5209637 run=5209637 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=142915 ena=5188949 run=2225770 ratio=0.00 cycles
CPU1  raw=43217 ena=5185867 run=1220502 ratio=0.00 instructions
CPU2  raw=35194 ena=5139161 run=4961328 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=34899 ena=5134362 run=4981002 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=30984 ena=5129348 run=18446744073687750639 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=30896 ena=5135774 run=18446744073687728642 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=121910 ena=5197635 run=1199594 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=6689 ena=5193776 run=2058026 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=75080 ena=5188297 run=3046146 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=382 ena=5183157 run=4050056 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=120009 ena=5177642 run=5039617 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=75 ena=5172688 run=5172688 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=17 ena=5169271 run=5169271 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=74 ena=5165121 run=5165121 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=16 ena=5160848 run=4154502 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=352 ena=5159914 run=3168993 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=53650 ena=5157411 run=4163557 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=729546752 ena=5176161 run=5176161 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=163053568 ena=5176526 run=5176526 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=144206 ena=5155515 run=2193940 ratio=0.00 cycles
CPU2  raw=43430 ena=5152676 run=1187654 ratio=0.00 instructions
CPU3  raw=34292 ena=5106816 run=18446744073662213560 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=34131 ena=5113400 run=18446744073662165545 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=30543 ena=5111542 run=18446744073660255789 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=30580 ena=5118164 run=18446744073660206556 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=118245 ena=5166705 run=1162415 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=6482 ena=5163020 run=2055436 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=74736 ena=5158209 run=3044157 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=383 ena=5153292 run=4048322 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=119676 ena=5147766 run=5043990 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=57 ena=5144431 run=5144431 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=4 ena=5140890 run=5140890 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=57 ena=5136999 run=5136999 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=4 ena=5132628 run=4126502 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=386 ena=5128928 run=3137854 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=53545 ena=5126671 run=4132985 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=729546752 ena=5145309 run=5145309 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=163053568 ena=5145663 run=5145663 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=142374 ena=5124758 run=2162636 ratio=0.00 cycles
CPU3  raw=43384 ena=5121707 run=1156125 ratio=0.00 instructions
CPU4  raw=18416 ena=5075872 run=18446744073660634447 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=18369 ena=5082347 run=18446744073660585266 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=106 ena=5080532 run=18446744073658677478 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=73 ena=5087043 run=18446744073658624569 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=100963 ena=5129379 run=1135872 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=6609 ena=5125236 run=2057552 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=75471 ena=5120202 run=3046047 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=393 ena=5115081 run=4049822 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=119663 ena=5109896 run=5035073 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=74 ena=5106388 run=5106388 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=8 ena=5102803 run=5102803 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=78 ena=5098734 run=5098734 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=3 ena=5093140 run=4086854 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=286 ena=5089299 run=3098022 ratio=0.00 hsw_ep::ICACHE:misses
CPU4  raw=53506 ena=5086635 run=4092963 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=729546752 ena=5104511 run=5104511 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=163053568 ena=5104622 run=5104622 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=122549 ena=5083929 run=2122124 ratio=0.00 cycles
CPU4  raw=42526 ena=5081025 run=1115914 ratio=0.00 instructions
CPU5  raw=0 ena=5034735 run=18446744073659560722 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=0 ena=5039939 run=18446744073659531782 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU5  raw=0 ena=5036718 run=18446744073686856537 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU5  raw=0 ena=5041818 run=18446744073686856556 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU5  raw=93635 ena=5088167 run=1094121 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU5  raw=6509 ena=5084171 run=2056523 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU5  raw=74664 ena=5081986 run=3045159 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU5  raw=388 ena=5076915 run=4049191 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU5  raw=119636 ena=5071755 run=5035023 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU5  raw=65 ena=5067183 run=5067183 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU5  raw=2 ena=5063584 run=5063584 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU5  raw=70 ena=5059781 run=5059781 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU5  raw=2 ena=5055429 run=4049232 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU5  raw=266 ena=5051311 run=3060208 ratio=0.00 hsw_ep::ICACHE:misses
CPU5  raw=51341 ena=5048615 run=4054893 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU5  raw=722206720 ena=5066962 run=5066962 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU5  raw=181993472 ena=5067172 run=5067172 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU5  raw=116960 ena=5046218 run=2084226 ratio=0.00 cycles
CPU5  raw=41181 ena=5043181 run=1077660 ratio=0.00 instructions
CPU6  raw=0 ena=4996765 run=18446744073687906063 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU6  raw=0 ena=5001930 run=18446744073687906603 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU6  raw=0 ena=4998698 run=18446744073687908638 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU6  raw=0 ena=5003926 run=18446744073687908826 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU6  raw=89834 ena=5047416 run=1068568 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU6  raw=6475 ena=5042716 run=2055798 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU6  raw=74937 ena=5037426 run=3044320 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU6  raw=373 ena=5032208 run=4049833 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU6  raw=119693 ena=5036027 run=5036027 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU6  raw=72 ena=5055087 run=5055087 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU6  raw=1 ena=5051374 run=5051374 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU6  raw=72 ena=5047283 run=5047283 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU6  raw=1 ena=5042980 run=4036764 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU6  raw=273 ena=5038914 run=3047450 ratio=0.00 hsw_ep::ICACHE:misses
CPU6  raw=49596 ena=5036362 run=4042328 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU6  raw=722206720 ena=5054461 run=5054461 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU6  raw=158793728 ena=5054693 run=5054693 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU6  raw=112990 ena=5033764 run=2071226 ratio=0.00 cycles
CPU6  raw=39409 ena=5030648 run=1063089 ratio=0.00 instructions
CPU7  raw=0 ena=4984461 run=18446744073688980635 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU7  raw=0 ena=4989547 run=18446744073688981889 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU7  raw=0 ena=4986475 run=18446744073688984153 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU7  raw=0 ena=4991652 run=18446744073688984501 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU7  raw=91098 ena=5034806 run=1070305 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
