         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1494889707.70     0     23.60      0.00      4.09    12     20.86      0.00      4.26
 1494889707.80     0     39.03      0.00      5.60    12     36.77      0.00      6.09
 1494889707.90     0     39.14      0.00      5.87    12     38.96      0.00      6.54
 1494889708.00     0     39.23      0.00      5.13    12     36.93      0.00      6.18
 1494889708.10     0     39.19      0.00      5.05    12     33.05      0.00      5.69
 1494889708.20     0     39.19      0.00      5.26    12     33.82      0.00      6.32
 1494889708.30     0     39.78      0.00      5.51    12     36.28      0.00      6.32
 1494889708.40     0     41.25      0.00      4.96    12     29.20      0.00      5.37
 1494889708.50     0     39.45      0.00      5.52    12     37.17      0.00      6.25
 1494889708.60     0     40.18      0.00      5.20    12     32.52      0.00      5.79
 1494889708.70     0     39.05      0.00      5.27    12     34.66      0.00      5.81
 1494889708.80     0     39.76      0.00      5.59    12     34.31      0.00      6.06
 1494889708.90     0     38.34      0.00      5.26    12     31.32      0.00      6.06
 1494889709.00     0     40.13      0.00      5.48    12     36.96      0.00      6.18
 1494889709.10     0     39.88      0.00      5.20    12     31.11      0.00      5.41
 1494889709.20     0     38.87      0.00      5.66    12     36.96      0.00      6.19
 1494889709.30     0     40.10      0.00      5.02    12     31.78      0.00      5.36
 1494889709.40     0     39.13      0.00      5.30    12     32.86      0.00      5.81
 1494889709.50     0     39.42      0.00      5.38    12     36.05      0.00      5.92
 1494889709.60     0     39.58      0.00      5.12    12     29.78      0.00      5.53
 1494889709.70     0     39.14      0.00      5.45    12     37.45      0.00      5.89
 1494889709.80     0     39.61      0.00      5.32    12     33.34      0.00      5.84
 1494889709.90     0     39.21      0.00      5.24    12     33.46      0.00      6.11
 1494889710.00     0     39.70      0.00      5.26    12     33.43      0.00      6.02
 1494889710.10     0     39.27      0.00      5.17    12     30.13      0.00      5.69
 1494889710.20     0     40.09      0.00      5.46    12     36.98      0.00      6.01
 1494889710.30     0     39.64      0.00      5.06    12     29.72      0.00      5.67
 1494889710.40     0     39.31      0.00      5.31    12     35.87      0.00      6.30
 1494889710.50     0     39.49      0.00      5.25    12     31.21      0.00      5.69
 1494889710.60     0     38.22      0.00      5.21    12     31.80      0.00      5.70
 1494889710.70     0     39.30      0.00      5.72    12     35.75      0.00      5.83
 1494889710.80     0     38.93      0.00      5.13    12     30.28      0.00      5.68
 1494889710.90     0     39.37      0.00      5.51    12     37.24      0.00      6.19
 1494889711.00     0     40.35      0.00      5.04    12     31.97      0.00      5.52
 1494889711.10     0     38.73      0.00      5.37    12     34.64      0.00      5.78
 1494889711.20     0     40.25      0.00      5.50    12     34.23      0.00      5.69
 1494889711.30     0     40.30      0.00      5.08    12     29.56      0.00      5.78
 1494889711.40     0     39.04      0.00      5.53    12     37.39      0.00      6.19
 1494889711.50     0     39.85      0.00      5.45    12     32.52      0.00      5.65
 1494889711.60     0     38.81      0.00      5.56    12     35.18      0.00      6.11
