power.draw [W], utilization.gpu [%], utilization.memory [%]
56.35 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.25 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.25 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.89 W, 6 %, 0 %
57.31 W, 6 %, 0 %
57.48 W, 6 %, 0 %
56.80 W, 6 %, 0 %
56.51 W, 6 %, 0 %
56.52 W, 6 %, 0 %
56.42 W, 6 %, 0 %
56.35 W, 6 %, 0 %
56.44 W, 6 %, 0 %
56.35 W, 6 %, 0 %
56.42 W, 6 %, 0 %
56.35 W, 6 %, 0 %
56.51 W, 6 %, 0 %
56.34 W, 6 %, 0 %
56.51 W, 6 %, 0 %
56.34 W, 6 %, 0 %
56.51 W, 6 %, 0 %
56.32 W, 8 %, 0 %
56.51 W, 8 %, 0 %
56.32 W, 8 %, 0 %
56.42 W, 8 %, 0 %
56.42 W, 8 %, 0 %
56.44 W, 8 %, 0 %
56.45 W, 8 %, 0 %
56.34 W, 8 %, 0 %
56.42 W, 8 %, 0 %
56.35 W, 7 %, 0 %
56.52 W, 7 %, 0 %
56.34 W, 7 %, 0 %
56.51 W, 7 %, 0 %
56.34 W, 7 %, 0 %
56.44 W, 7 %, 0 %
56.34 W, 7 %, 0 %
56.51 W, 7 %, 0 %
56.34 W, 8 %, 0 %
56.42 W, 8 %, 0 %
56.44 W, 8 %, 0 %
56.42 W, 8 %, 0 %
56.45 W, 8 %, 0 %
56.42 W, 8 %, 0 %
56.44 W, 8 %, 0 %
56.32 W, 8 %, 0 %
56.45 W, 6 %, 0 %
56.32 W, 6 %, 0 %
56.44 W, 6 %, 0 %
56.32 W, 6 %, 0 %
56.44 W, 6 %, 0 %
56.32 W, 6 %, 0 %
56.53 W, 6 %, 0 %
56.32 W, 6 %, 0 %
56.53 W, 6 %, 0 %
56.42 W, 6 %, 0 %
56.44 W, 6 %, 0 %
56.32 W, 6 %, 0 %
56.45 W, 6 %, 0 %
56.42 W, 6 %, 0 %
56.44 W, 6 %, 0 %
56.44 W, 6 %, 0 %
56.34 W, 6 %, 0 %
56.44 W, 6 %, 0 %
56.34 W, 6 %, 0 %
56.44 W, 6 %, 0 %
56.32 W, 6 %, 0 %
56.53 W, 6 %, 0 %
56.32 W, 6 %, 0 %
56.53 W, 6 %, 0 %
56.32 W, 6 %, 0 %
56.52 W, 6 %, 0 %
56.42 W, 6 %, 0 %
56.53 W, 6 %, 0 %
56.42 W, 6 %, 0 %
56.44 W, 6 %, 0 %
56.42 W, 6 %, 0 %
56.44 W, 6 %, 0 %
56.42 W, 6 %, 0 %
56.44 W, 6 %, 0 %
56.42 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.51 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.51 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.51 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.51 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.51 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.51 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.51 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.51 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.51 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.53 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.44 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.32 W, 0 %, 0 %
