power.draw [W], utilization.gpu [%], utilization.memory [%]
58.15 W, 0 %, 0 %
58.25 W, 0 %, 0 %
58.25 W, 0 %, 0 %
58.15 W, 0 %, 0 %
58.15 W, 0 %, 0 %
58.24 W, 0 %, 0 %
58.15 W, 0 %, 0 %
58.15 W, 0 %, 0 %
58.15 W, 0 %, 0 %
58.34 W, 0 %, 0 %
58.25 W, 0 %, 0 %
58.15 W, 0 %, 0 %
58.15 W, 0 %, 0 %
58.25 W, 0 %, 0 %
58.05 W, 0 %, 0 %
58.34 W, 0 %, 0 %
58.25 W, 0 %, 0 %
58.25 W, 0 %, 0 %
59.21 W, 0 %, 0 %
59.21 W, 0 %, 0 %
59.12 W, 0 %, 0 %
58.63 W, 0 %, 0 %
58.63 W, 0 %, 0 %
58.34 W, 0 %, 0 %
58.34 W, 4 %, 0 %
58.25 W, 4 %, 0 %
58.25 W, 4 %, 0 %
58.25 W, 4 %, 0 %
58.34 W, 4 %, 0 %
58.34 W, 4 %, 0 %
58.15 W, 4 %, 0 %
58.34 W, 4 %, 0 %
58.34 W, 4 %, 0 %
58.24 W, 4 %, 0 %
58.24 W, 4 %, 0 %
58.34 W, 4 %, 0 %
58.44 W, 4 %, 0 %
58.44 W, 4 %, 0 %
58.25 W, 9 %, 0 %
58.25 W, 9 %, 0 %
58.25 W, 9 %, 0 %
58.15 W, 9 %, 0 %
58.15 W, 9 %, 0 %
58.25 W, 9 %, 0 %
58.25 W, 9 %, 0 %
58.44 W, 9 %, 0 %
58.34 W, 9 %, 0 %
58.34 W, 9 %, 0 %
58.15 W, 9 %, 0 %
58.15 W, 9 %, 0 %
58.25 W, 9 %, 0 %
58.25 W, 9 %, 0 %
58.25 W, 5 %, 0 %
58.34 W, 5 %, 0 %
58.34 W, 5 %, 0 %
58.15 W, 5 %, 0 %
58.34 W, 5 %, 0 %
58.34 W, 5 %, 0 %
58.24 W, 5 %, 0 %
58.24 W, 5 %, 0 %
58.34 W, 5 %, 0 %
58.34 W, 5 %, 0 %
58.34 W, 5 %, 0 %
58.34 W, 5 %, 0 %
58.34 W, 5 %, 0 %
58.25 W, 5 %, 0 %
58.15 W, 8 %, 0 %
58.15 W, 8 %, 0 %
58.25 W, 8 %, 0 %
58.25 W, 8 %, 0 %
