power.draw [W], utilization.gpu [%], utilization.memory [%]
63.64 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.54 W, 0 %, 0 %
63.54 W, 0 %, 0 %
63.54 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.54 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.45 W, 0 %, 0 %
63.55 W, 0 %, 0 %
63.45 W, 0 %, 0 %
63.45 W, 0 %, 0 %
63.54 W, 0 %, 0 %
63.54 W, 0 %, 0 %
63.64 W, 0 %, 0 %
67.30 W, 0 %, 0 %
67.30 W, 0 %, 0 %
80.06 W, 0 %, 0 %
82.04 W, 0 %, 0 %
82.04 W, 0 %, 0 %
81.31 W, 0 %, 0 %
81.31 W, 0 %, 0 %
80.91 W, 3 %, 0 %
80.92 W, 3 %, 0 %
80.92 W, 3 %, 0 %
81.02 W, 3 %, 0 %
81.02 W, 3 %, 0 %
80.92 W, 3 %, 0 %
80.79 W, 3 %, 0 %
80.79 W, 3 %, 0 %
80.92 W, 3 %, 0 %
80.92 W, 3 %, 0 %
81.02 W, 3 %, 0 %
80.83 W, 3 %, 0 %
80.83 W, 3 %, 0 %
81.02 W, 3 %, 0 %
81.02 W, 6 %, 0 %
81.02 W, 6 %, 0 %
80.69 W, 6 %, 0 %
80.69 W, 6 %, 0 %
81.02 W, 6 %, 0 %
81.02 W, 6 %, 0 %
81.02 W, 6 %, 0 %
80.93 W, 6 %, 0 %
80.93 W, 6 %, 0 %
81.02 W, 6 %, 0 %
81.02 W, 6 %, 0 %
81.02 W, 6 %, 0 %
80.79 W, 6 %, 0 %
80.79 W, 6 %, 0 %
80.98 W, 3 %, 0 %
80.98 W, 3 %, 0 %
81.12 W, 3 %, 0 %
80.92 W, 3 %, 0 %
80.92 W, 3 %, 0 %
80.92 W, 3 %, 0 %
80.92 W, 3 %, 0 %
81.02 W, 3 %, 0 %
80.82 W, 3 %, 0 %
80.82 W, 3 %, 0 %
80.89 W, 3 %, 0 %
80.89 W, 3 %, 0 %
81.02 W, 3 %, 0 %
80.92 W, 3 %, 0 %
80.92 W, 5 %, 0 %
80.93 W, 5 %, 0 %
80.93 W, 5 %, 0 %
81.11 W, 5 %, 0 %
80.92 W, 5 %, 0 %
80.92 W, 5 %, 0 %
80.79 W, 5 %, 0 %
80.79 W, 5 %, 0 %
81.02 W, 5 %, 0 %
