time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	13.33	2.38	16.83	2.51	
0.5	13.27	2.31	16.49	2.43	
1.0	13.03	2.34	16.36	2.43	
1.5	13.04	2.32	16.40	2.45	
2.0	12.96	2.35	16.35	2.43	
2.5	13.09	2.23	16.43	2.39	
3.0	13.02	2.35	16.38	2.43	
3.5	15.83	3.11	19.42	3.38	
4.0	18.78	3.81	22.73	4.54	
4.5	15.68	2.94	19.17	3.32	
5.0	13.16	2.21	16.53	2.48	
5.5	13.08	2.36	16.41	2.36	
6.0	13.25	2.29	16.61	2.46	
6.5	13.06	2.23	16.41	2.47	
7.0	12.98	2.34	16.36	2.47	
7.5	17.80	3.67	20.63	3.62	
8.0	65.24	6.01	65.15	6.08	
8.5	35.95	4.89	36.77	5.16	
9.0	77.14	6.01	76.61	6.41	
9.5	78.81	6.49	77.95	6.83	
10.0	77.81	6.60	76.93	6.64	
10.5	79.36	6.38	78.37	6.70	
11.0	77.80	6.04	77.37	6.62	
11.5	77.66	6.33	77.44	6.67	
12.0	76.32	6.16	77.03	6.36	
12.5	75.36	6.51	74.84	6.45	
13.0	76.67	6.16	77.13	6.56	
13.5	75.54	6.31	75.04	6.43	
14.0	76.37	6.07	76.71	6.11	
14.5	75.86	6.33	75.31	6.26	
15.0	76.06	5.91	76.51	6.37	
15.5	76.24	6.31	75.38	6.40	
16.0	75.81	6.01	76.53	6.35	
16.5	76.21	6.27	76.05	6.26	
17.0	75.71	5.89	75.80	6.12	
17.5	76.31	6.43	76.27	6.28	
18.0	75.74	6.15	75.71	6.32	
18.5	76.26	6.20	76.30	6.35	
19.0	75.60	6.13	75.50	6.51	
19.5	76.08	6.27	76.23	6.44	
20.0	75.97	6.12	75.79	6.25	
20.5	65.65	5.67	64.62	5.91	
21.0	79.58	6.11	79.01	6.58	
21.5	78.15	6.46	77.48	6.16	
22.0	75.60	6.18	76.65	6.29	
22.5	76.23	6.31	75.99	6.32	
23.0	75.66	5.99	75.84	6.59	
23.5	76.04	6.27	76.28	6.40	
24.0	75.98	6.24	75.73	6.34	
24.5	75.92	6.07	76.04	6.12	
25.0	75.97	6.28	75.81	6.55	
25.5	76.05	6.16	76.11	6.37	
26.0	75.58	6.41	75.17	6.62	
26.5	76.32	6.13	76.63	6.34	
27.0	74.45	6.29	74.37	6.24	
27.5	72.57	5.61	71.42	5.75	
28.0	78.58	6.37	79.35	6.47	
28.5	75.78	6.29	75.65	6.15	
29.0	76.07	6.27	75.79	6.49	
29.5	76.03	6.17	76.26	6.21	
30.0	75.17	6.41	74.90	6.54	
30.5	76.72	6.09	76.90	6.14	
31.0	74.08	6.11	74.09	6.32	
31.5	71.19	5.52	71.01	5.78	
32.0	79.73	6.15	79.42	6.20	
32.5	75.50	6.03	75.83	6.18	
33.0	75.97	6.46	75.75	6.65	
33.5	75.94	5.92	76.37	6.26	
34.0	75.44	6.39	75.07	6.39	
34.5	76.52	6.01	76.61	6.37	
35.0	75.49	6.40	75.21	6.40	
35.5	76.42	5.90	76.62	6.36	
36.0	75.58	6.35	75.27	6.40	
36.5	76.47	6.11	76.74	6.38	
37.0	74.95	6.25	74.94	6.43	
37.5	76.82	6.21	76.84	6.54	
38.0	76.07	6.25	76.12	6.18	
38.5	75.95	6.00	75.91	5.94	
39.0	76.23	6.18	76.40	6.20	
39.5	75.67	6.12	75.49	6.23	
40.0	76.41	6.32	76.44	6.35	
40.5	75.66	5.95	75.60	6.27	
41.0	76.08	6.47	76.09	6.40	
41.5	75.82	6.05	75.84	6.41	
42.0	76.22	6.15	76.21	6.02	
42.5	75.80	6.07	75.82	6.29	
43.0	75.86	6.26	75.93	6.42	
43.5	75.92	6.36	75.86	6.64	
44.0	76.12	5.79	76.11	6.35	
44.5	75.29	6.41	75.24	6.53	
45.0	76.63	5.92	76.64	6.10	
45.5	75.66	6.40	75.68	6.44	
46.0	76.38	5.87	76.38	6.43	
46.5	75.93	6.25	75.99	6.31	
47.0	75.97	5.97	75.90	6.45	
47.5	76.31	6.20	76.40	6.13	
48.0	75.59	6.04	75.65	6.35	
48.5	69.09	5.86	69.03	5.75	
49.0	79.33	5.85	79.64	6.20	
49.5	76.66	6.42	76.09	6.43	
50.0	76.33	5.86	76.64	6.23	
50.5	76.08	6.19	76.27	6.27	
51.0	75.96	6.31	75.74	6.17	
51.5	76.33	6.33	76.38	6.48	
52.0	75.58	6.10	75.55	6.39	
52.5	76.26	6.25	76.24	6.32	
53.0	75.81	6.03	75.81	6.33	
53.5	76.14	6.13	76.08	6.53	
54.0	75.73	6.07	75.81	6.44	
54.5	76.07	5.99	76.08	6.30	
55.0	76.00	6.00	75.98	6.55	
55.5	76.01	5.85	75.88	6.25	
56.0	75.51	6.32	75.58	6.54	
56.5	76.41	5.75	76.47	6.12	
57.0	75.56	6.30	75.44	6.52	
57.5	76.34	6.00	76.45	6.45	
58.0	73.54	5.94	73.74	5.89	
58.5	74.60	5.71	73.06	5.93	
59.0	77.70	6.19	78.63	6.46	
59.5	75.94	5.97	75.76	6.12	
60.0	75.43	6.41	75.34	6.26	
60.5	76.64	5.87	76.69	6.62	
61.0	75.45	6.26	75.42	6.33	
61.5	76.45	5.90	76.49	6.22	
62.0	76.03	6.19	76.07	6.33	
62.5	76.02	6.01	75.99	6.17	
63.0	76.20	6.22	76.17	6.28	
63.5	75.71	6.08	75.72	6.47	
64.0	76.35	6.39	76.27	6.21	
64.5	75.56	6.04	75.79	6.50	
65.0	76.17	6.26	75.96	6.09	
65.5	75.88	5.94	75.94	6.42	
66.0	76.15	5.88	76.12	6.26	
66.5	75.75	6.10	75.79	6.54	
67.0	76.03	6.04	76.06	6.27	
67.5	76.03	6.28	75.96	6.35	
68.0	70.79	5.62	69.70	5.93	
68.5	79.28	5.99	80.06	6.45	
69.0	75.78	6.29	75.65	6.19	
69.5	75.90	6.17	75.88	6.42	
70.0	76.07	6.09	76.08	6.22	
70.5	75.84	6.08	75.83	6.09	
71.0	76.00	5.92	76.07	6.04	
71.5	76.05	6.18	75.96	6.34	
72.0	75.85	6.03	75.91	6.54	
72.5	75.49	6.20	75.45	6.54	
73.0	76.56	5.76	76.58	6.07	
73.5	75.84	6.34	75.76	6.51	
74.0	76.08	6.15	76.19	6.12	
74.5	76.13	6.17	76.12	6.31	
75.0	75.94	5.90	75.90	6.48	
75.5	76.30	6.17	76.26	6.28	
76.0	75.60	5.89	75.64	6.38	
76.5	76.18	6.19	76.17	6.31	
77.0	75.88	6.00	75.89	6.30	
77.5	75.94	5.99	76.02	6.34	
78.0	75.98	5.94	75.90	6.62	
78.5	76.09	6.24	76.08	6.14	
79.0	75.96	6.03	75.96	6.23	
79.5	75.88	6.08	75.94	6.38	
80.0	76.07	6.18	75.98	6.33	
80.5	75.94	5.72	76.02	6.23	
81.0	75.32	6.24	75.22	6.43	
81.5	76.63	5.83	76.69	6.34	
82.0	75.62	6.24	75.62	6.53	
82.5	76.41	5.76	76.43	6.29	
83.0	73.30	5.90	73.59	6.20	
83.5	73.86	5.63	74.23	5.95	
84.0	78.16	6.31	77.63	6.55	
84.5	76.05	5.65	76.30	6.18	
85.0	75.32	6.32	75.30	6.51	
85.5	76.58	5.71	76.56	6.60	
86.0	75.67	6.19	75.72	6.41	
86.5	76.25	5.80	76.32	6.00	
87.0	75.99	6.18	76.04	6.54	
87.5	76.04	6.05	75.90	6.00	
88.0	76.30	6.06	76.21	6.39	
88.5	75.62	6.03	75.67	6.21	
89.0	76.25	6.28	76.18	6.47	
89.5	75.82	5.81	75.87	6.07	
90.0	76.12	6.09	76.10	6.28	
90.5	75.78	5.90	75.80	6.38	
91.0	76.09	5.92	76.08	6.17	
91.5	75.92	6.00	75.97	6.28	
92.0	75.91	6.10	76.05	6.51	
92.5	76.02	6.23	75.82	6.40	
93.0	76.01	5.95	76.09	6.35	
93.5	75.35	6.20	75.31	6.57	
94.0	76.57	5.98	76.56	6.33	
94.5	75.57	6.33	75.61	6.51	
95.0	76.49	5.87	76.45	6.28	
95.5	76.07	6.15	76.13	6.32	
96.0	75.83	6.03	75.78	6.10	
96.5	76.04	6.16	76.32	6.25	
97.0	75.98	5.83	75.73	6.31	
97.5	76.46	6.26	76.12	6.32	
98.0	75.47	5.84	75.75	6.23	
98.5	76.08	6.33	76.10	6.38	
99.0	75.99	5.88	75.97	6.15	
99.5	75.99	6.02	76.09	6.19	
100.0	75.93	6.07	75.75	6.52	
100.5	70.96	5.53	71.68	5.90	
101.0	79.58	6.10	78.98	6.24	
101.5	75.70	6.28	75.77	6.54	
102.0	75.67	6.11	75.94	6.16	
102.5	70.70	5.64	71.25	5.82	
103.0	79.55	6.00	79.52	6.39	
103.5	75.94	6.10	75.77	6.25	
104.0	75.80	5.88	75.80	6.37	
104.5	76.25	6.25	76.12	6.49	
105.0	75.80	5.81	75.93	6.13	
105.5	76.03	6.10	75.97	6.49	
106.0	75.88	6.00	75.94	6.52	
106.5	76.15	6.13	76.06	6.28	
107.0	75.75	6.04	75.82	6.23	
107.5	76.03	5.84	76.04	6.28	
108.0	75.60	6.30	75.64	6.62	
108.5	76.45	5.79	76.41	6.12	
109.0	75.26	6.31	75.40	6.60	
109.5	76.66	5.94	76.51	5.95	
110.0	73.53	5.94	73.83	6.16	
110.5	74.14	5.52	73.69	6.03	
111.0	77.91	6.43	78.05	6.48	
111.5	75.97	5.72	75.95	6.13	
112.0	75.31	6.34	75.39	6.70	
112.5	76.77	5.90	76.52	6.34	
113.0	75.50	6.29	75.73	6.40	
113.5	76.40	6.00	76.35	5.98	
114.0	75.41	6.32	75.65	6.46	
114.5	76.45	5.73	76.23	6.22	
115.0	76.23	6.24	76.29	6.48	
115.5	75.82	5.92	75.75	6.53	
116.0	76.37	6.22	76.20	6.45	
116.5	75.52	5.94	75.71	6.35	
117.0	76.24	6.29	76.09	6.55	
117.5	75.82	6.03	75.96	6.52	
118.0	76.29	6.02	75.94	6.32	
118.5	75.62	6.07	75.98	6.40	
119.0	76.10	6.08	76.03	6.58	
119.5	75.95	6.16	76.01	6.13	
120.0	75.89	5.91	76.02	6.07	
120.5	75.34	6.21	75.31	6.41	
121.0	76.68	5.88	76.61	6.35	
121.5	75.40	6.18	74.72	6.52	
122.0	76.64	5.83	77.12	6.10	
122.5	72.93	5.89	74.29	6.24	
123.0	71.04	5.74	75.08	5.79	
123.5	79.59	6.13	77.16	6.44	
124.0	75.85	5.90	75.87	6.28	
124.5	75.29	6.25	75.45	6.64	
125.0	76.75	6.02	76.60	6.01	
125.5	75.53	6.28	75.56	6.49	
126.0	76.39	5.94	76.37	6.29	
126.5	75.86	6.37	76.24	6.32	
127.0	76.15	5.76	75.83	6.51	
127.5	76.11	6.34	76.04	6.43	
128.0	75.80	5.90	75.83	6.37	
128.5	76.44	6.25	76.22	6.56	
129.0	75.63	5.99	75.84	6.23	
129.5	76.17	6.24	75.96	6.38	
130.0	75.72	6.03	75.95	6.46	
130.5	76.14	6.07	76.05	6.47	
131.0	75.93	6.19	75.85	6.49	
131.5	75.87	5.92	76.04	5.89	
132.0	75.87	6.21	75.92	6.46	
132.5	76.19	5.82	76.11	6.27	
133.0	75.21	6.23	75.49	6.57	
133.5	76.67	5.63	76.39	6.01	
134.0	75.56	6.23	75.79	6.58	
134.5	76.49	5.84	76.25	6.50	
135.0	75.80	6.26	76.12	6.42	
135.5	76.11	5.95	75.81	6.34	
136.0	69.70	5.83	70.34	5.88	
136.5	74.10	5.75	74.40	6.25	
137.0	78.61	6.44	78.91	6.58	
137.5	76.67	5.64	76.07	6.49	
138.0	75.62	6.44	75.92	6.47	
138.5	76.28	5.92	76.12	6.16	
139.0	75.97	6.19	76.11	6.60	
139.5	76.07	5.95	75.81	6.62	
140.0	68.30	5.58	76.28	6.36	
140.5	78.02	6.05	75.77	6.19	
141.0	78.00	6.34	70.51	5.80	
141.5	76.26	5.79	79.86	6.36	
142.0	75.75	6.41	75.64	6.22	
142.5	76.18	5.83	76.09	6.44	
143.0	76.10	6.26	76.33	6.38	
143.5	75.93	6.03	75.71	6.16	
144.0	76.41	6.10	76.06	6.34	
144.5	75.50	5.94	75.87	6.51	
145.0	76.47	6.07	76.10	6.36	
145.5	75.57	5.97	75.94	6.48	
146.0	76.04	6.13	75.90	6.56	
146.5	75.88	6.23	75.97	6.72	
147.0	76.07	5.71	76.06	6.43	
147.5	75.85	6.25	75.82	6.50	
148.0	76.00	5.84	76.06	6.36	
148.5	75.36	6.17	75.47	6.47	
149.0	76.67	5.93	76.56	6.12	
149.5	75.63	6.23	75.73	6.52	
150.0	76.26	5.88	76.19	6.16	
150.5	75.93	6.30	76.27	6.39	
151.0	76.14	5.85	75.82	6.40	
151.5	76.32	6.11	76.23	6.53	
152.0	75.58	6.06	75.63	6.12	
152.5	76.38	6.21	76.17	6.28	
153.0	75.67	5.86	75.90	6.50	
153.5	76.09	5.98	75.93	6.26	
154.0	75.81	6.02	75.97	6.53	
154.5	47.59	6.25	48.71	6.31	
155.0	17.55	3.39	21.78	3.91	
155.5	18.90	3.75	23.42	4.30	
156.0	14.41	2.37	18.28	2.66	
156.5	13.47	2.16	17.18	2.39	
157.0	13.14	2.00	16.86	2.33	
157.5	13.05	2.02	16.81	2.39	
158.0	13.12	2.09	16.86	2.36	
158.5	13.05	2.12	16.81	2.32	
159.0	17.36	3.30	20.61	3.33	
159.5	25.34	4.02	31.79	6.81	
160.0	27.01	3.90	33.53	7.22	
160.5	26.95	3.91	33.62	7.21	
161.0	27.00	3.82	33.55	7.27	
161.5	27.00	3.85	33.15	7.12	
162.0	26.99	3.88	33.12	6.61	
162.5	26.94	3.79	32.84	4.97	
163.0	26.99	3.90	32.86	4.87	
163.5	26.99	3.85	32.88	4.95	
164.0	26.98	3.87	32.87	4.94	
164.5	26.99	3.89	32.77	4.95	
165.0	26.94	3.85	32.82	4.92	
165.5	26.98	3.89	32.79	4.92	
166.0	26.98	3.84	32.84	5.05	
166.5	26.98	3.86	32.73	4.89	
167.0	26.94	3.88	32.80	4.94	
167.5	33.02	4.41	41.68	6.45	
168.0	57.20	4.91	62.77	9.62	
168.5	62.45	4.82	66.54	10.02	
169.0	72.27	4.71	73.86	7.41	
169.5	68.98	4.86	72.55	8.93	
170.0	58.08	4.69	62.32	9.51	
170.5	72.22	5.53	73.53	7.48	
171.0	71.63	5.62	73.13	7.37	
171.5	62.65	6.05	64.11	9.11	
172.0	37.28	5.24	44.66	7.87	
172.5	71.21	5.87	72.26	7.21	
173.0	72.64	5.68	74.05	7.42	
173.5	68.51	6.46	70.62	8.33	
174.0	46.67	5.52	50.23	8.03	
174.5	71.19	6.59	73.02	8.13	
175.0	71.95	6.10	73.47	7.35	
175.5	70.33	6.73	71.43	8.03	
176.0	34.38	4.82	39.19	5.98	
176.5	70.20	7.00	72.34	8.60	
177.0	72.23	6.05	73.58	7.18	
177.5	69.43	6.75	70.66	8.17	
178.0	53.07	6.86	57.83	8.48	
178.5	72.80	6.11	73.89	6.93	
179.0	72.72	6.10	73.87	7.00	
179.5	67.84	6.61	68.86	7.64	
180.0	40.84	6.82	46.55	8.20	
180.5	72.85	6.10	73.84	6.95	
181.0	72.74	6.16	73.94	6.80	
181.5	53.51	6.66	56.21	7.72	
182.0	69.84	7.27	71.59	8.07	
182.5	72.87	6.08	73.97	7.02	
183.0	68.62	6.88	69.29	7.71	
183.5	46.63	6.56	51.66	7.99	
184.0	72.82	6.17	73.83	6.76	
184.5	72.50	6.14	73.24	6.88	
185.0	49.12	6.57	49.08	6.94	
185.5	61.00	7.19	61.62	7.83	
186.0	72.81	6.15	73.62	6.78	
186.5	70.30	6.42	71.01	7.19	
187.0	55.36	7.69	58.36	8.87	
187.5	72.95	6.29	73.75	6.82	
188.0	72.82	6.09	73.84	6.87	
188.5	68.41	7.10	68.76	7.38	
189.0	54.20	7.03	58.03	8.27	
189.5	72.97	6.21	73.83	6.65	
190.0	73.05	7.01	73.73	7.76	
190.5	50.75	6.94	54.78	8.16	
191.0	72.91	6.19	73.90	6.87	
191.5	72.85	6.16	73.80	6.70	
