time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	13.40	1.77	15.83	2.09	
0.5	12.78	1.71	15.25	1.92	
1.0	12.89	1.68	15.28	1.94	
1.5	13.01	1.63	15.45	1.93	
2.0	12.86	1.67	15.29	1.94	
2.5	12.82	1.63	15.30	1.93	
3.0	12.93	1.68	15.34	1.92	
3.5	12.81	1.67	15.27	1.99	
4.0	13.16	1.74	15.52	1.92	
4.5	12.79	1.62	15.27	1.91	
5.0	12.85	1.61	15.25	1.92	
5.5	12.97	1.66	15.44	1.93	
6.0	12.96	1.68	15.35	1.93	
6.5	16.96	2.88	20.09	3.12	
7.0	18.48	3.18	21.99	3.63	
7.5	19.72	3.69	22.26	3.64	
8.0	28.30	4.24	31.24	4.50	
8.5	59.47	5.23	61.06	5.64	
9.0	78.96	5.36	79.87	5.54	
9.5	79.48	5.65	80.22	6.05	
10.0	78.28	5.44	79.10	5.65	
10.5	79.75	5.88	80.43	5.91	
11.0	78.66	5.72	79.66	5.84	
11.5	77.12	5.71	75.59	5.98	
12.0	76.30	5.57	76.24	5.67	
12.5	75.65	5.80	75.82	5.99	
13.0	76.24	5.23	76.10	5.77	
13.5	76.19	5.65	76.13	5.98	
14.0	75.88	5.59	75.92	5.64	
14.5	76.35	5.55	76.12	6.17	
15.0	75.54	5.24	75.76	5.67	
15.5	76.41	5.45	76.18	6.18	
16.0	75.65	5.14	75.87	5.80	
16.5	76.06	5.60	76.04	6.00	
17.0	75.84	5.37	75.92	5.69	
17.5	76.02	5.40	75.98	5.79	
18.0	76.03	5.53	76.01	5.72	
18.5	76.07	5.60	76.08	5.69	
19.0	75.76	5.45	75.84	5.64	
19.5	76.09	5.55	76.02	5.93	
20.0	76.04	5.50	76.03	5.88	
20.5	67.52	4.86	68.32	5.48	
21.0	80.10	5.29	80.98	5.76	
21.5	76.66	5.79	75.63	6.09	
22.0	75.94	5.32	75.88	5.75	
22.5	76.13	5.46	76.04	5.84	
23.0	75.75	5.61	75.86	5.68	
23.5	76.03	5.62	76.05	5.90	
24.0	75.98	5.40	76.02	5.55	
24.5	76.12	5.51	76.01	5.63	
25.0	75.83	5.65	75.88	5.70	
25.5	76.03	5.36	76.03	5.63	
26.0	75.46	5.77	75.61	6.00	
26.5	76.58	5.24	76.44	5.46	
27.0	74.48	5.53	74.67	5.75	
27.5	73.43	4.98	75.65	5.24	
28.0	78.09	5.54	76.47	5.84	
28.5	75.97	5.58	76.02	5.80	
29.0	75.74	5.58	75.87	5.92	
29.5	76.16	5.09	76.02	5.40	
30.0	75.46	5.65	75.73	6.00	
30.5	76.56	5.01	76.18	5.77	
31.0	74.03	5.45	74.49	5.78	
31.5	72.55	4.82	74.87	5.21	
32.0	78.83	5.52	77.14	5.82	
32.5	75.67	5.49	75.86	5.74	
33.0	75.85	5.58	75.93	5.98	
33.5	76.23	5.02	76.17	5.55	
34.0	75.38	5.68	75.54	6.06	
34.5	76.38	5.41	76.32	5.69	
35.0	75.69	5.62	75.93	5.96	
35.5	76.38	5.17	76.12	5.43	
36.0	75.63	5.62	76.02	6.07	
36.5	76.27	5.33	75.87	5.63	
37.0	75.42	5.51	75.87	5.99	
37.5	76.60	5.19	76.19	5.67	
38.0	76.16	5.69	75.88	5.87	
38.5	75.73	5.24	76.01	5.56	
39.0	76.08	5.69	76.02	5.99	
39.5	75.98	5.19	76.02	5.70	
40.0	76.15	5.66	75.88	6.01	
40.5	75.74	5.42	76.00	5.45	
41.0	76.10	5.48	76.03	5.87	
41.5	75.93	5.46	76.00	5.56	
42.0	75.94	5.42	75.91	5.98	
42.5	75.98	5.43	76.01	5.63	
43.0	76.07	5.38	76.04	5.98	
43.5	75.98	5.58	75.99	5.96	
44.0	75.89	5.57	75.92	5.32	
44.5	75.63	5.56	75.92	5.96	
