time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	14.48	1.97	15.72	2.29	
0.5	14.12	1.79	15.62	2.28	
1.0	14.27	1.87	15.71	2.30	
1.5	14.01	1.87	15.41	2.29	
2.0	14.09	1.83	15.43	2.26	
2.5	14.06	1.85	15.39	2.28	
3.0	14.15	1.80	15.54	2.24	
3.5	14.01	1.90	15.33	2.26	
4.0	14.18	1.83	15.56	2.32	
4.5	17.83	2.84	18.70	3.20	
5.0	20.38	3.89	20.78	4.26	
5.5	17.04	2.82	17.69	3.18	
6.0	14.42	1.89	15.78	2.32	
6.5	14.36	1.89	15.70	2.37	
7.0	14.22	1.87	15.57	2.35	
7.5	19.01	3.36	19.94	3.50	
8.0	37.35	4.54	37.33	4.95	
8.5	62.71	5.02	61.25	5.44	
9.0	74.19	5.66	72.79	5.98	
9.5	78.94	5.82	76.63	6.17	
10.0	77.90	5.73	75.71	6.19	
10.5	79.56	5.75	77.48	6.29	
11.0	78.12	5.81	75.95	5.90	
11.5	78.57	6.02	76.06	6.25	
12.0	79.09	5.46	76.79	6.06	
12.5	78.27	5.92	75.88	6.25	
13.0	79.09	5.60	76.87	6.20	
13.5	78.50	5.78	76.00	6.44	
14.0	79.42	5.66	76.91	6.28	
14.5	78.30	5.83	76.09	6.20	
15.0	79.17	5.73	76.95	6.09	
15.5	78.09	5.49	75.83	6.23	
16.0	79.36	5.68	77.31	6.19	
16.5	78.11	5.75	75.88	6.28	
17.0	78.45	5.83	76.62	6.52	
17.5	78.63	5.57	76.56	6.09	
18.0	78.14	5.80	76.26	6.44	
18.5	78.79	5.62	76.83	6.00	
19.0	78.17	5.98	76.36	6.40	
19.5	79.11	5.53	77.15	5.89	
20.0	70.90	5.45	69.43	5.74	
20.5	78.50	5.72	76.73	5.74	
21.0	78.10	5.78	76.29	6.40	
21.5	78.92	5.56	77.16	6.14	
22.0	78.19	5.83	76.54	6.36	
22.5	78.92	5.74	77.16	6.19	
23.0	78.32	5.93	76.48	6.39	
23.5	79.24	5.59	77.45	6.35	
24.0	78.17	5.69	76.22	5.84	
24.5	79.29	5.56	77.62	6.26	
25.0	77.79	5.69	76.03	6.14	
25.5	78.34	6.01	76.35	6.33	
26.0	78.74	5.65	77.08	5.96	
26.5	78.48	5.83	76.53	6.43	
27.0	78.84	5.54	77.37	5.91	
27.5	78.72	6.05	76.52	6.31	
28.0	79.26	5.70	77.30	5.93	
