time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	14.50	1.93	15.96	2.38	
0.5	14.05	1.83	15.43	2.30	
1.0	14.54	1.92	15.90	2.31	
1.5	14.10	1.85	15.45	2.22	
2.0	14.21	1.87	15.55	2.32	
2.5	14.12	1.80	15.50	2.31	
3.0	14.04	1.83	15.45	2.26	
3.5	14.23	1.85	15.57	2.33	
4.0	13.92	1.86	15.49	2.31	
4.5	14.24	1.86	15.42	2.24	
5.0	14.19	1.80	15.59	2.24	
5.5	14.13	1.80	15.48	2.18	
6.0	14.30	1.94	15.76	2.33	
6.5	19.25	3.63	21.85	4.35	
7.0	18.71	3.47	21.58	4.36	
7.5	14.26	1.87	15.64	2.29	
8.0	14.50	1.93	15.99	2.39	
8.5	18.97	3.31	21.91	4.19	
9.0	18.71	3.43	21.62	4.39	
9.5	14.31	1.89	15.68	2.34	
10.0	14.20	1.87	15.60	2.36	
10.5	14.21	1.83	15.57	2.32	
11.0	15.17	2.14	16.67	2.64	
11.5	22.69	3.93	23.35	4.09	
12.0	59.44	5.60	58.36	5.74	
12.5	60.82	4.95	59.08	5.48	
13.0	78.77	5.44	76.89	5.94	
13.5	57.24	5.95	59.32	6.28	
14.0	58.40	5.10	58.39	5.52	
14.5	58.20	5.36	58.17	6.14	
15.0	58.33	5.77	58.31	6.29	
15.5	58.21	5.33	58.25	5.88	
16.0	58.14	5.49	58.21	6.17	
16.5	58.29	5.59	58.17	5.84	
17.0	58.26	5.36	58.27	5.94	
17.5	58.31	5.98	58.28	6.26	
18.0	58.12	5.32	58.25	5.79	
18.5	58.26	5.63	58.16	6.21	
19.0	58.29	5.65	58.27	5.76	
19.5	58.27	5.40	58.27	5.93	
20.0	58.17	5.84	58.28	6.14	
20.5	58.26	5.41	58.16	5.97	
21.0	58.10	5.85	58.18	6.30	
21.5	58.43	5.35	58.37	6.06	
22.0	58.17	5.56	58.26	6.08	
22.5	58.27	5.68	58.15	6.08	
23.0	58.28	5.44	58.27	5.89	
23.5	58.29	5.67	58.31	6.30	
24.0	58.13	5.74	58.21	5.63	
24.5	58.26	5.60	58.16	6.07	
25.0	58.27	5.73	58.28	5.84	
25.5	58.28	5.52	58.27	5.84	
26.0	58.16	5.75	58.27	6.04	
26.5	58.27	5.40	58.16	5.79	
27.0	58.22	5.84	58.31	6.20	
27.5	58.31	5.31	58.22	5.81	
28.0	58.14	5.69	58.29	5.94	
28.5	58.28	5.57	58.14	6.21	
29.0	58.26	5.52	58.29	5.77	
29.5	58.31	5.98	58.25	6.25	
30.0	58.12	5.36	58.26	5.57	
30.5	58.23	5.76	57.99	6.17	
31.0	58.31	5.25	58.45	5.61	
31.5	58.27	5.51	58.26	5.88	
32.0	58.16	5.61	58.28	6.06	
32.5	58.27	5.39	58.16	5.93	
33.0	58.29	5.87	58.31	6.32	
33.5	58.23	5.37	58.21	5.71	
34.0	58.26	5.53	58.30	6.06	
34.5	58.16	5.53	58.14	5.73	
35.0	58.26	5.26	58.29	5.98	
35.5	58.28	5.66	58.25	5.98	
36.0	58.16	5.25	58.28	5.86	
36.5	58.25	5.84	58.19	6.24	
37.0	58.29	5.27	58.21	5.75	
37.5	58.26	5.56	58.29	5.93	
38.0	58.27	5.60	58.26	6.10	
38.5	58.14	5.56	58.16	5.78	
39.0	58.32	5.68	58.27	6.09	
39.5	58.24	5.34	58.27	5.74	
40.0	58.14	5.75	58.10	6.26	
40.5	58.28	5.36	58.31	5.66	
41.0	58.28	5.58	58.29	6.21	
41.5	58.27	5.60	58.26	5.94	
42.0	58.15	5.51	58.25	5.70	
42.5	58.28	5.77	58.19	6.09	
43.0	58.27	5.36	58.23	5.87	
43.5	58.25	5.57	58.26	6.07	
44.0	58.28	5.79	58.29	6.00	
44.5	58.14	5.46	58.17	5.77	
45.0	58.28	5.73	58.25	6.19	
45.5	58.26	5.25	58.28	5.65	
46.0	58.17	5.82	58.17	6.19	
46.5	58.25	4.97	58.36	5.49	
47.0	58.26	5.64	58.13	5.90	
47.5	58.28	5.77	58.29	5.95	
48.0	58.27	5.49	58.27	5.82	
48.5	58.18	5.59	58.28	6.12	
49.0	58.24	5.43	58.14	5.74	
49.5	58.27	5.74	58.10	6.17	
50.0	58.27	5.59	58.44	5.78	
50.5	58.16	5.54	58.29	6.15	
51.0	58.27	5.52	58.14	6.05	
51.5	58.28	5.41	58.25	5.82	
52.0	58.27	5.74	58.30	6.19	
52.5	58.26	5.61	58.24	5.65	
53.0	58.14	5.51	58.15	6.21	
53.5	58.29	5.71	58.30	5.81	
