time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	14.62	1.90	15.96	2.32	
0.5	14.16	1.83	15.61	2.22	
1.0	14.15	1.85	15.47	2.23	
1.5	14.05	1.84	15.45	2.31	
2.0	14.05	1.82	15.40	2.24	
2.5	14.10	1.85	15.50	2.26	
3.0	14.09	1.86	15.44	2.34	
3.5	14.10	1.79	15.50	2.29	
4.0	14.07	1.80	15.43	2.32	
4.5	14.35	1.86	15.71	2.27	
5.0	14.14	1.86	15.56	2.37	
5.5	14.09	1.83	15.45	2.32	
6.0	14.06	1.88	15.49	2.35	
6.5	18.79	3.17	21.04	3.93	
7.0	19.71	3.40	21.81	4.09	
7.5	14.57	1.99	15.97	2.38	
8.0	14.11	1.82	15.46	2.27	
8.5	18.94	3.27	20.90	3.93	
9.0	19.73	3.44	22.14	4.17	
9.5	14.35	1.91	15.98	2.34	
10.0	14.26	1.80	15.46	2.26	
10.5	14.17	1.82	15.55	2.24	
11.0	15.20	2.20	16.74	2.70	
11.5	24.19	4.02	30.86	4.61	
12.0	29.37	3.77	44.79	5.04	
12.5	74.54	7.18	74.66	7.85	
13.0	55.43	5.18	50.39	5.53	
13.5	35.73	4.60	35.62	5.07	
14.0	75.11	7.09	72.68	7.63	
14.5	79.58	7.03	77.14	7.53	
15.0	79.94	7.63	77.38	8.02	
15.5	79.62	8.12	77.42	8.61	
16.0	77.30	7.14	74.87	7.70	
16.5	79.81	6.94	76.73	7.44	
17.0	80.39	7.52	77.35	8.01	
17.5	79.36	8.09	77.16	8.65	
18.0	77.94	6.87	75.75	7.46	
18.5	80.56	7.18	77.26	7.46	
19.0	80.62	7.30	77.88	7.82	
19.5	75.21	7.10	73.73	7.67	
20.0	61.42	6.01	61.33	6.46	
20.5	80.04	6.49	77.51	6.90	
21.0	80.06	6.96	77.59	7.53	
21.5	78.48	7.65	76.35	7.93	
22.0	68.59	6.02	64.03	6.35	
22.5	79.37	6.50	76.91	6.93	
23.0	79.31	6.93	77.16	7.46	
23.5	79.77	7.85	77.57	7.82	
24.0	73.58	6.35	71.90	6.67	
24.5	78.90	6.52	77.19	6.82	
25.0	79.13	6.90	77.25	7.54	
25.5	80.09	7.63	76.97	8.02	
26.0	78.22	6.38	74.78	7.15	
26.5	79.47	6.61	76.85	6.92	
27.0	79.80	7.02	77.44	7.25	
27.5	77.57	7.32	76.05	7.82	
28.0	66.58	5.80	67.60	6.44	
28.5	79.82	6.05	77.98	6.68	
29.0	79.79	6.78	78.32	7.35	
29.5	79.48	7.77	76.21	7.87	
30.0	78.15	5.64	76.11	6.36	
30.5	80.07	6.41	77.97	6.90	
31.0	80.37	7.25	78.26	7.37	
31.5	76.83	6.53	74.93	7.30	
32.0	71.04	5.94	68.62	6.28	
32.5	80.16	6.53	78.29	7.05	
33.0	79.55	7.08	77.75	7.72	
33.5	78.95	6.55	77.04	7.23	
34.0	75.67	6.07	74.31	6.48	
34.5	80.28	6.93	78.30	7.47	
35.0	79.57	6.78	77.52	7.01	
35.5	79.37	6.66	77.29	7.24	
36.0	80.27	6.48	78.19	6.74	
36.5	79.80	6.76	77.98	7.52	
37.0	80.44	6.84	78.39	7.21	
37.5	79.61	6.40	77.53	6.82	
38.0	80.53	6.93	78.46	7.42	
38.5	79.67	6.40	77.65	6.84	
39.0	79.95	6.93	77.92	7.46	
39.5	80.53	6.49	78.47	6.99	
40.0	79.76	6.78	77.89	7.46	
40.5	80.41	6.92	78.36	7.32	
41.0	77.13	6.01	75.00	6.46	
41.5	79.62	6.87	77.77	7.54	
42.0	80.21	6.39	78.12	7.07	
42.5	79.38	6.85	77.50	7.19	
43.0	72.01	6.09	70.29	6.28	
43.5	79.71	6.87	77.81	6.95	
44.0	80.41	6.36	78.33	7.17	
44.5	79.87	7.23	77.99	7.89	
45.0	79.82	6.81	77.82	7.39	
45.5	80.37	6.24	78.29	6.36	
46.0	80.52	6.72	78.30	7.48	
46.5	80.23	7.07	78.14	7.71	
47.0	79.59	6.30	78.13	6.72	
47.5	80.31	6.39	78.37	6.96	
48.0	80.18	7.25	78.23	7.75	
48.5	80.04	6.74	78.19	7.27	
49.0	80.43	6.07	78.52	6.74	
49.5	80.43	6.96	78.71	7.64	
50.0	80.22	7.11	78.07	7.39	
50.5	80.20	6.43	78.17	6.62	
51.0	80.44	6.61	78.72	7.13	
51.5	80.06	7.18	77.97	7.64	
52.0	80.06	6.47	78.15	7.17	
52.5	80.50	6.24	78.67	6.75	
53.0	80.69	7.10	78.95	7.66	
53.5	80.05	7.05	77.86	7.46	
54.0	80.21	5.92	78.32	6.70	
54.5	80.68	6.94	78.88	7.18	
55.0	79.89	7.02	78.01	7.56	
55.5	79.89	6.45	77.58	6.72	
56.0	80.59	6.33	78.77	6.71	
56.5	80.32	7.20	78.47	7.78	
57.0	79.34	6.72	78.09	7.46	
57.5	80.40	6.09	78.51	6.91	
58.0	80.72	6.77	78.86	7.18	
58.5	80.04	7.09	78.10	7.37	
59.0	79.75	6.52	78.44	7.16	
59.5	80.46	6.57	78.67	7.17	
60.0	79.96	7.35	78.35	7.65	
60.5	79.58	6.79	78.25	7.63	
61.0	80.19	6.10	78.59	6.47	
61.5	80.47	6.91	78.92	7.43	
62.0	79.68	7.05	78.34	7.33	
62.5	79.80	6.30	78.30	6.90	
63.0	80.29	6.63	78.89	7.01	
63.5	79.92	7.21	78.68	7.37	
64.0	79.84	6.62	78.18	7.27	
64.5	80.13	6.12	78.72	6.69	
65.0	80.32	7.18	79.02	7.61	
65.5	79.96	6.76	78.48	7.16	
66.0	79.54	6.18	77.87	6.51	
66.5	80.42	6.72	78.95	7.02	
67.0	79.92	7.12	78.31	7.44	
67.5	79.58	6.57	77.96	6.90	
68.0	80.06	6.41	78.40	6.86	
68.5	80.10	7.20	78.52	7.67	
69.0	80.08	6.76	78.38	7.26	
69.5	79.87	5.86	78.33	6.40	
70.0	80.33	6.71	78.76	7.23	
70.5	80.19	6.92	78.32	7.33	
71.0	79.68	6.54	78.06	7.01	
71.5	80.16	6.31	78.37	6.77	
72.0	80.18	6.98	78.24	7.35	
72.5	79.97	6.51	78.36	7.28	
73.0	80.36	6.16	78.41	6.65	
73.5	80.59	7.03	78.72	7.58	
74.0	79.98	7.06	77.98	7.04	
74.5	79.54	5.92	78.24	6.99	
75.0	80.41	6.49	78.67	7.12	
75.5	80.10	6.74	78.16	7.29	
76.0	79.69	6.83	78.10	7.06	
76.5	80.46	6.14	78.57	6.67	
77.0	80.08	7.01	78.40	7.58	
77.5	80.40	6.74	78.64	7.04	
78.0	79.95	6.56	77.98	6.65	
78.5	80.58	6.72	78.73	7.42	
79.0	80.02	6.88	78.23	7.22	
79.5	79.66	6.50	78.10	7.22	
80.0	80.50	6.14	78.50	6.59	
80.5	80.12	6.95	76.90	7.05	
81.0	80.47	6.98	76.05	7.00	
81.5	80.05	6.29	78.14	6.71	
82.0	80.63	7.08	78.81	7.18	
82.5	75.62	6.10	78.27	7.50	
83.0	79.87	6.55	78.03	6.69	
83.5	80.37	6.44	78.72	6.98	
84.0	80.36	7.21	78.44	7.59	
84.5	76.85	6.29	74.94	6.85	
85.0	80.17	5.96	78.31	6.14	
85.5	80.53	6.55	78.76	7.10	
86.0	80.61	7.66	78.50	7.89	
86.5	80.00	6.47	78.09	6.76	
87.0	80.23	6.11	78.57	6.94	
87.5	80.87	7.23	78.87	7.53	
88.0	79.86	6.99	77.99	7.53	
88.5	80.35	5.93	78.53	6.26	
89.0	80.69	6.57	78.64	7.32	
89.5	80.55	7.39	78.55	7.78	
90.0	79.84	5.79	78.11	6.55	
90.5	80.47	6.21	78.54	6.96	
91.0	80.60	7.26	78.65	7.84	
91.5	80.05	6.76	78.33	7.17	
92.0	80.49	6.04	78.62	6.73	
92.5	80.74	7.08	78.75	7.32	
93.0	79.91	7.31	78.07	7.84	
93.5	80.59	5.99	78.54	6.23	
94.0	80.53	6.58	78.87	7.03	
94.5	80.28	7.24	78.16	7.71	
95.0	80.32	6.61	78.22	6.79	
95.5	80.60	6.11	78.75	6.86	
96.0	80.80	6.94	78.94	7.40	
96.5	79.69	6.87	77.57	7.55	
97.0	80.66	5.96	78.62	6.49	
97.5	80.71	6.85	78.90	7.07	
98.0	80.48	7.47	78.45	7.97	
98.5	80.07	6.11	78.06	6.72	
99.0	80.75	6.29	78.84	6.88	
99.5	80.88	7.30	79.03	7.57	
100.0	80.13	6.87	77.86	6.97	
100.5	80.68	6.00	78.61	6.65	
101.0	80.88	6.79	78.92	7.21	
101.5	80.56	7.37	78.54	7.70	
102.0	80.13	6.05	78.04	6.44	
102.5	80.79	6.59	78.84	6.83	
103.0	80.32	7.26	78.15	7.62	
103.5	80.22	6.30	78.33	6.86	
104.0	80.66	6.12	78.63	6.83	
104.5	81.07	6.85	78.98	7.44	
105.0	79.97	7.03	78.12	7.82	
105.5	80.73	6.09	78.44	6.42	
106.0	80.76	6.41	78.92	7.13	
106.5	80.45	7.44	78.53	7.81	
107.0	80.07	6.30	78.30	6.55	
107.5	80.42	6.28	78.63	6.53	
108.0	80.77	7.05	78.99	7.56	
108.5	79.36	6.98	78.12	7.27	
109.0	80.44	6.23	78.52	6.38	
109.5	80.59	6.68	78.94	7.33	
110.0	80.16	7.13	78.49	7.77	
110.5	79.88	6.24	78.37	6.77	
111.0	80.50	6.40	78.72	6.85	
111.5	80.78	7.29	79.09	7.68	
112.0	79.65	6.56	77.89	6.86	
112.5	80.25	5.98	78.72	6.46	
113.0	80.78	6.83	78.90	7.29	
113.5	79.92	7.16	78.30	7.65	
114.0	75.76	5.70	74.73	5.81	
114.5	80.36	6.24	78.62	6.76	
115.0	80.40	7.09	78.66	7.72	
115.5	80.03	6.56	78.31	7.09	
116.0	80.40	6.31	78.67	6.63	
116.5	80.53	6.96	78.79	7.29	
