time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	13.07	1.83	16.11	2.13	
0.5	12.75	1.73	15.82	2.13	
1.0	12.67	1.66	15.67	2.10	
1.5	12.57	1.78	15.77	2.12	
2.0	12.80	1.71	15.70	2.05	
2.5	12.75	1.75	15.74	2.03	
3.0	12.66	1.70	15.63	2.09	
3.5	16.53	3.02	19.63	3.37	
4.0	18.10	3.57	21.63	3.95	
4.5	14.77	2.29	17.48	2.58	
5.0	12.70	1.74	15.75	2.07	
5.5	26.36	4.68	35.26	5.45	
6.0	57.37	7.87	61.43	9.52	
6.5	57.15	7.94	61.41	9.51	
7.0	61.79	9.58	65.89	10.78	
7.5	82.39	14.46	87.25	15.11	
8.0	70.06	11.08	74.58	12.19	
8.5	71.56	12.68	76.27	13.52	
9.0	76.81	12.49	81.38	13.03	
9.5	75.70	13.27	80.41	14.02	
10.0	81.20	15.88	86.49	16.70	
10.5	75.00	11.91	79.80	12.53	
11.0	67.40	10.82	71.52	11.84	
11.5	79.39	13.38	84.41	13.85	
12.0	79.55	13.55	84.72	14.13	
12.5	75.20	12.02	80.07	12.46	
13.0	78.93	12.72	83.83	13.33	
13.5	71.46	13.28	76.11	14.19	
14.0	78.03	14.42	83.22	14.86	
14.5	77.10	12.15	81.92	12.64	
15.0	77.31	12.90	82.57	13.78	
15.5	78.69	13.46	83.69	13.97	
16.0	73.35	12.33	78.29	12.96	
16.5	78.26	13.43	83.41	14.08	
17.0	81.70	15.59	87.06	16.22	
17.5	74.21	11.99	79.72	12.70	
18.0	68.25	10.19	73.01	11.05	
18.5	77.20	13.04	82.10	13.32	
19.0	79.11	14.50	84.59	15.13	
19.5	74.84	12.17	79.86	12.64	
20.0	79.12	12.81	84.27	13.38	
20.5	74.98	14.21	79.97	14.90	
21.0	78.63	13.06	83.90	13.64	
21.5	75.76	11.52	80.75	11.81	
22.0	79.04	13.36	84.50	14.07	
22.5	78.37	12.97	83.53	13.62	
23.0	72.98	12.58	78.10	13.13	
23.5	75.97	13.20	80.89	14.00	
24.0	79.40	14.14	84.46	14.70	
24.5	75.12	12.24	80.44	12.85	
25.0	72.35	10.99	77.24	11.63	
25.5	77.34	13.03	82.13	13.60	
26.0	84.35	16.40	90.33	16.94	
26.5	75.50	12.39	80.98	12.93	
27.0	79.34	12.82	84.33	13.24	
27.5	75.47	12.36	80.77	13.06	
28.0	78.49	13.18	83.34	13.89	
28.5	77.89	13.05	83.08	13.51	
29.0	79.94	13.49	85.06	14.35	
29.5	81.49	14.75	86.71	15.36	
30.0	75.38	12.55	80.52	13.14	
30.5	75.42	12.55	79.87	13.06	
31.0	76.92	12.95	81.28	13.62	
31.5	79.23	13.72	84.75	14.19	
32.0	72.45	11.48	77.08	12.39	
32.5	73.31	12.32	77.65	13.00	
33.0	80.27	14.31	86.19	14.83	
33.5	74.19	11.47	79.09	11.99	
34.0	72.66	10.92	77.49	11.42	
34.5	74.81	11.83	79.32	11.92	
35.0	69.63	11.47	73.53	12.15	
35.5	65.21	9.74	69.90	10.00	
36.0	83.15	16.52	86.95	15.16	
36.5	71.92	10.08	76.09	10.18	
37.0	76.80	13.70	81.09	13.56	
37.5	78.92	15.01	81.47	13.42	
38.0	76.93	14.46	80.35	12.97	
38.5	69.05	10.62	72.85	10.56	
39.0	74.29	12.42	77.60	11.36	
39.5	79.73	15.34	83.43	13.45	
40.0	79.04	14.53	82.66	12.64	
40.5	70.17	10.71	73.34	10.15	
41.0	80.42	15.08	83.67	13.43	
41.5	76.49	15.18	79.91	13.37	
42.0	78.85	13.37	83.05	11.80	
42.5	76.76	13.06	80.26	12.05	
43.0	78.17	14.70	81.66	12.87	
43.5	78.73	14.36	82.73	12.62	
44.0	77.37	12.68	81.20	11.37	
44.5	78.79	14.00	82.35	12.57	
45.0	83.28	16.65	86.56	14.32	
45.5	77.87	13.54	81.74	11.99	
46.0	71.63	12.14	75.35	11.37	
46.5	80.41	14.38	83.84	12.48	
47.0	80.03	13.99	84.03	12.30	
47.5	76.46	14.62	80.06	12.98	
48.0	77.61	13.49	80.86	12.23	
48.5	82.66	16.57	86.59	14.29	
49.0	76.15	12.13	80.05	11.05	
49.5	71.79	11.07	75.25	10.40	
50.0	75.45	12.82	79.51	11.97	
50.5	70.05	12.25	73.50	11.53	
51.0	78.59	15.31	82.74	14.42	
51.5	66.75	10.08	71.23	9.64	
