time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	14.46	1.90	15.86	2.27	
0.5	13.94	1.81	15.38	2.22	
1.0	14.07	1.83	15.36	2.14	
1.5	14.04	1.83	15.39	2.10	
2.0	14.12	1.83	15.49	2.15	
2.5	14.04	1.76	15.39	2.22	
3.0	14.03	1.83	15.40	2.15	
3.5	14.13	1.81	15.43	2.19	
4.0	14.02	1.88	15.46	2.28	
4.5	14.48	1.92	15.73	2.33	
5.0	14.11	1.76	15.48	2.22	
5.5	14.10	1.84	15.42	2.23	
6.0	14.89	2.06	16.33	2.43	
6.5	19.81	3.56	21.37	3.93	
7.0	19.34	3.22	19.94	3.44	
7.5	14.05	1.84	15.64	2.28	
8.0	15.08	2.01	16.39	2.34	
8.5	20.30	3.58	21.09	3.84	
9.0	18.88	3.20	20.30	3.59	
9.5	14.32	1.85	15.64	2.25	
10.0	14.38	1.80	15.80	2.19	
10.5	14.17	1.85	15.53	2.24	
11.0	16.31	2.56	17.48	2.87	
11.5	24.42	3.96	25.08	4.19	
12.0	64.26	5.35	63.08	5.77	
12.5	61.54	5.20	60.31	5.55	
13.0	78.93	5.47	76.97	5.80	
13.5	77.40	6.20	75.55	6.59	
14.0	79.14	5.49	77.05	5.97	
14.5	71.62	5.42	70.14	5.97	
15.0	78.74	5.25	76.95	5.71	
15.5	77.24	5.70	75.15	6.22	
16.0	78.90	5.65	76.89	5.85	
16.5	77.71	5.99	75.64	6.37	
17.0	79.12	5.63	77.21	5.95	
17.5	77.94	5.82	76.61	6.20	
18.0	79.17	5.53	77.30	5.81	
18.5	77.81	5.85	75.98	6.09	
19.0	79.44	5.75	77.61	6.05	
19.5	77.63	5.80	75.90	6.26	
20.0	79.55	5.63	77.61	5.91	
20.5	78.24	5.78	76.46	6.29	
21.0	78.26	5.82	76.47	6.18	
21.5	78.78	5.52	77.07	5.95	
22.0	78.37	5.85	76.57	6.27	
22.5	79.14	5.34	77.40	5.51	
23.0	78.26	5.56	76.61	6.33	
