         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1494016297.32     0     21.29      0.00      4.98    12     22.11      0.00      5.52
 1494016297.42     0     24.19      0.00      6.20    12     22.99      0.00      4.91
 1494016297.52     0     29.35      0.00      6.32    12     26.00      0.00      4.51
 1494016297.62     0     32.05      0.00      7.11    12     27.00      0.00      4.42
 1494016297.72     0     31.88      0.00      7.23    12     27.03      0.00      4.37
 1494016297.82     0     31.70      0.00      7.58    12     27.01      0.00      4.55
 1494016297.92     0     31.37      0.00      7.87    12     27.03      0.00      4.49
 1494016298.02     0     31.33      0.00      7.97    12     27.04      0.00      4.48
 1494016298.12     0     30.97      0.00      7.06    12     27.01      0.00      4.45
 1494016298.22     0     30.69      0.00      6.75    12     27.00      0.00      4.42
 1494016298.32     0     30.71      0.00      6.62    12     27.03      0.00      4.33
 1494016298.42     0     30.76      0.00      6.77    12     27.00      0.00      4.37
 1494016298.52     0     30.65      0.00      6.63    12     27.03      0.00      4.53
 1494016298.62     0     30.64      0.00      6.68    12     27.01      0.00      4.50
 1494016298.72     0     30.65      0.00      6.62    12     27.01      0.00      4.42
 1494016298.82     0     30.66      0.00      6.71    12     27.28      0.00      4.46
 1494016298.92     0     30.70      0.00      6.71    12     27.05      0.00      4.38
 1494016299.02     0     30.95      0.00      6.91    12     27.00      0.00      4.48
 1494016299.12     0     30.64      0.00      6.65    12     27.01      0.00      4.42
 1494016299.23     0     30.68      0.00      6.70    12     27.02      0.00      4.42
 1494016299.33     0     30.65      0.00      6.60    12     26.99      0.00      4.38
 1494016299.43     0     30.67      0.00      6.72    12     27.00      0.00      4.44
 1494016299.53     0     30.64      0.00      6.68    12     27.04      0.00      4.34
 1494016299.63     0     30.73      0.00      6.74    12     27.02      0.00      4.45
 1494016299.73     0     30.67      0.00      6.58    12     27.01      0.00      4.48
 1494016299.83     0     30.71      0.00      6.77    12     27.03      0.00      4.49
 1494016299.93     0     30.74      0.00      6.67    12     27.02      0.00      4.47
 1494016300.03     0     30.68      0.00      6.89    12     27.27      0.00      4.55
 1494016300.13     0     30.71      0.00      6.79    12     27.03      0.00      4.50
 1494016300.23     0     30.69      0.00      6.74    12     27.00      0.00      4.48
