         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1492970360.19     0     22.85      0.00      5.17    12     23.83      0.00      5.74
 1492970360.29     0     33.01      0.00      6.54    12     34.16      0.00      7.33
 1492970360.39     0     32.54      0.00      6.11    12     33.66      0.00      7.25
 1492970360.49     0     32.30      0.00      5.97    12     33.29      0.00      7.34
 1492970360.59     0     32.40      0.00      5.93    12     33.06      0.00      7.33
 1492970360.69     0     32.50      0.00      5.96    12     33.19      0.00      7.44
 1492970360.79     0     32.39      0.00      6.04    12     33.53      0.00      7.67
 1492970360.89     0     32.10      0.00      6.09    12     32.86      0.00      7.28
 1492970360.99     0     32.41      0.00      6.02    12     32.81      0.00      7.22
 1492970361.09     0     32.29      0.00      5.99    12     33.16      0.00      7.17
 1492970361.19     0     32.61      0.00      5.98    12     33.28      0.00      7.30
 1492970361.29     0     32.47      0.00      6.14    12     33.21      0.00      7.32
 1492970361.39     0     32.58      0.00      6.03    12     33.22      0.00      7.44
 1492970361.49     0     32.61      0.00      6.09    12     33.32      0.00      7.39
 1492970361.59     0     32.09      0.00      6.21    12     32.74      0.00      7.12
 1492970361.69     0     32.35      0.00      6.23    12     33.01      0.00      7.14
 1492970361.79     0     32.19      0.00      6.10    12     32.66      0.00      7.00
 1492970361.89     0     32.52      0.00      6.08    12     32.97      0.00      7.32
 1492970361.99     0     32.75      0.00      6.52    12     33.26      0.00      7.43
 1492970362.09     0     32.84      0.00      6.41    12     33.36      0.00      7.31
 1492970362.19     0     32.62      0.00      6.29    12     33.08      0.00      7.10
 1492970362.29     0     32.88      0.00      6.30    12     33.31      0.00      7.36
 1492970362.39     0     32.31      0.00      6.23    12     32.95      0.00      7.03
 1492970362.49     0     32.23      0.00      6.21    12     32.76      0.00      7.04
 1492970362.59     0     32.96      0.00      6.40    12     33.49      0.00      7.33
 1492970362.69     0     32.80      0.00      6.30    12     33.39      0.00      7.02
 1492970362.79     0     32.60      0.00      6.36    12     33.26      0.00      7.37
 1492970362.89     0     32.68      0.00      6.35    12     33.24      0.00      7.18
 1492970362.99     0     32.37      0.00      6.18    12     33.07      0.00      7.17
 1492970363.09     0     32.31      0.00      6.13    12     32.69      0.00      7.06
 1492970363.19     0     32.56      0.00      6.38    12     33.09      0.00      7.02
 1492970363.29     0     32.87      0.00      6.30    12     33.36      0.00      7.39
 1492970363.40     0     32.52      0.00      6.31    12     33.10      0.00      7.19
 1492970363.50     0     32.79      0.00      6.25    12     33.24      0.00      7.03
 1492970363.60     0     32.55      0.00      6.22    12     33.17      0.00      7.24
 1492970363.70     0     32.21      0.00      6.16    12     32.78      0.00      7.04
 1492970363.80     0     32.54      0.00      6.40    12     33.11      0.00      7.17
 1492970363.90     0     32.66      0.00      6.10    12     33.13      0.00      6.92
 1492970364.00     0     32.90      0.00      6.39    12     33.39      0.00      7.35
 1492970364.10     0     32.77      0.00      6.32    12     33.22      0.00      7.07
 1492970364.20     0     32.94      0.00      6.43    12     33.34      0.00      7.13
 1492970364.30     0     32.58      0.00      6.13    12     32.95      0.00      7.21
 1492970364.40     0     32.63      0.00      6.12    12     32.87      0.00      6.91
 1492970364.50     0     33.16      0.00      6.27    12     33.68      0.00      7.23
 1492970364.60     0     33.45      0.00      6.35    12     33.29      0.00      7.14
 1492970364.70     0     33.40      0.00      6.29    12     33.42      0.00      7.37
 1492970364.80     0     33.21      0.00      6.19    12     33.25      0.00      7.10
 1492970364.90     0     32.78      0.00      6.17    12     32.96      0.00      7.05
 1492970365.00     0     32.70      0.00      6.21    12     32.87      0.00      7.14
 1492970365.10     0     33.00      0.00      6.21    12     33.16      0.00      7.05
 1492970365.20     0     33.38      0.00      6.28    12     33.41      0.00      7.40
 1492970365.30     0     33.11      0.00      6.31    12     33.29      0.00      7.28
 1492970365.40     0     33.34      0.00      6.39    12     33.49      0.00      7.40
 1492970365.50     0     32.89      0.00      6.21    12     33.01      0.00      6.91
 1492970365.60     0     32.71      0.00      6.06    12     32.83      0.00      7.05
 1492970365.70     0     33.23      0.00      6.34    12     33.13      0.00      7.02
 1492970365.80     0     33.47      0.00      6.30    12     33.24      0.00      7.01
 1492970365.90     0     33.65      0.00      6.41    12     33.40      0.00      7.48
 1492970366.00     0     33.54      0.00      6.29    12     33.42      0.00      7.23
 1492970366.10     0     33.10      0.00      6.24    12     33.19      0.00      7.13
 1492970366.20     0     33.30      0.00      5.87    12     32.57      0.00      6.64
 1492970366.30     0     33.44      0.00      6.16    12     33.19      0.00      7.18
 1492970366.40     0     33.53      0.00      6.20    12     32.83      0.00      7.33
 1492970366.50     0     33.95      0.00      6.33    12     33.80      0.00      7.28
 1492970366.60     0     33.97      0.00      6.19    12     33.34      0.00      7.31
 1492970366.70     0     34.06      0.00      6.29    12     33.19      0.00      7.35
 1492970366.80     0     33.91      0.00      6.30    12     33.23      0.00      7.06
 1492970366.90     0     33.57      0.00      6.00    12     32.78      0.00      7.05
 1492970367.00     0     33.87      0.00      6.14    12     33.05      0.00      7.28
 1492970367.10     0     34.06      0.00      6.13    12     33.19      0.00      7.23
 1492970367.20     0     34.37      0.00      6.19    12     33.46      0.00      7.14
 1492970367.30     0     34.49      0.00      6.16    12     33.50      0.00      7.23
 1492970367.40     0     34.24      0.00      6.11    12     33.29      0.00      7.40
 1492970367.50     0     33.74      0.00      6.11    12     32.75      0.00      7.03
 1492970367.60     0     34.00      0.00      6.24    12     33.24      0.00      7.12
 1492970367.70     0     34.25      0.00      6.16    12     33.41      0.00      7.36
 1492970367.80     0     34.34      0.00      6.14    12     33.35      0.00      7.37
 1492970367.90     0     34.18      0.00      6.32    12     33.44      0.00      7.49
 1492970368.00     0     34.07      0.00      6.07    12     33.03      0.00      7.13
 1492970368.10     0     33.68      0.00      6.18    12     32.85      0.00      7.03
 1492970368.20     0     34.22      0.00      6.28    12     33.37      0.00      7.30
 1492970368.30     0     34.24      0.00      6.19    12     33.44      0.00      7.74
 1492970368.40     0     34.21      0.00      6.17    12     33.41      0.00      7.37
 1492970368.50     0     33.93      0.00      6.14    12     33.30      0.00      7.29
 1492970368.60     0     33.73      0.00      6.18    12     32.81      0.00      7.00
 1492970368.70     0     34.10      0.00      6.15    12     33.50      0.00      7.21
 1492970368.80     0     34.19      0.00      6.23    12     33.47      0.00      7.29
