         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455202047.42     0     18.95      6.70     10.67    10     19.60      7.33     10.56
 1455202047.52     0     23.31     11.02     11.00    10     23.92     11.60     10.73
 1455202047.62     0     24.81     12.53     10.62    10     23.85     11.56     10.26
 1455202047.72     0     31.84     19.54     10.53    10     32.83     20.52     10.31
 1455202047.82     0     31.70     19.32     11.00    10     32.77     20.37     10.98
 1455202047.92     0     31.18     18.67     12.01    10     32.16     19.62     12.12
 1455202048.02     0     31.10     18.58     12.14    10     32.13     19.59     12.05
 1455202048.12     0     30.61     18.21     11.97    10     31.99     19.45     11.99
 1455202048.22     0     30.88     18.38     11.88    10     31.68     19.27     11.86
 1455202048.32     0     30.90     18.39     11.97    10     31.95     19.42     11.98
 1455202048.42     0     30.89     18.39     11.97    10     31.92     19.38     11.98
 1455202048.52     0     30.88     18.38     12.07    10     31.97     19.43     11.99
 1455202048.62     0     30.82     18.30     12.04    10     31.86     19.32     11.90
 1455202048.72     0     30.56     18.07     11.95    10     31.62     19.08     12.08
 1455202048.82     0     30.58     18.08     12.04    10     31.62     19.08     12.09
 1455202048.92     0     30.56     18.07     11.94    10     31.59     19.05     11.89
 1455202049.02     0     30.57     18.07     11.95    10     31.55     19.01     11.89
 1455202049.12     0     30.59     18.08     12.05    10     31.61     19.06     11.99
 1455202049.22     0     30.56     18.06     12.04    10     31.61     19.07     11.89
 1455202049.32     0     30.26     18.08     11.82    10     31.25     18.83     11.77
 1455202049.42     0     30.56     17.89     11.95    10     31.58     19.04     12.08
 1455202049.52     0     30.59     18.09     11.86    10     31.62     19.08     11.89
 1455202049.62     0     30.63     18.10     12.33    10     31.64     19.08     12.31
 1455202049.72     0     30.59     18.10     11.92    10     31.64     19.10     11.86
 1455202049.82     0     30.61     18.11     11.94    10     31.62     19.07     11.79
 1455202049.92     0     30.62     18.11     11.86    10     31.61     19.06     12.07
