         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455129548.29     0     27.15     14.85     10.90    10     29.46     17.26     10.93
 1455129548.39     0     32.66     20.39     10.97    10     30.39     18.10     10.82
 1455129548.49     0     55.10     42.82     10.38    10     57.97     45.66     10.10
 1455129548.59     0     56.44     44.10     10.77    10     59.61     47.24     10.58
 1455129548.69     0     53.52     40.86     13.20    10     57.31     44.47     13.26
 1455129548.79     0     54.07     41.27     13.19    10     57.38     44.53     13.48
 1455129548.89     0     54.06     41.27     13.16    10     57.35     44.51     13.47
 1455129548.99     0     54.05     41.27     13.14    10     56.81     44.10     13.35
 1455129549.09     0     53.95     41.16     13.32    10     57.35     44.52     13.47
 1455129549.19     0     53.88     41.09     13.30    10     57.22     44.39     13.28
 1455129549.29     0     53.88     41.09     13.01    10     57.17     44.34     13.37
 1455129549.39     0     53.14     40.46     13.20    10     56.81     43.97     13.65
 1455129549.49     0     52.99     40.20     13.30    10     55.99     43.16     13.37
 1455129549.59     0     53.04     40.25     13.30    10     56.02     43.19     13.37
 1455129549.69     0     53.06     40.26     13.30    10     55.44     42.74     13.05
 1455129549.79     0     53.03     40.25     13.29    10     56.00     43.17     13.36
 1455129549.89     0     53.05     40.26     13.22    10     55.97     43.14     13.28
 1455129549.99     0     57.81     43.41     24.85    10     60.16     45.74     24.72
 1455129550.09     0     70.46     57.10     20.13    10     74.20     60.81     20.47
 1455129550.19     0     69.48     56.26     20.49    10     74.21     60.83     20.43
 1455129550.29     0     70.18     56.81     20.51    10     74.25     60.87     20.35
 1455129550.39     0     69.98     56.60     20.75    10     73.32     60.05     20.30
 1455129550.49     0     70.05     56.69     20.41    10     74.27     60.88     20.36
 1455129550.59     0     70.05     56.70     20.48    10     74.23     60.85     20.54
 1455129550.69     0     70.07     56.70     20.58    10     74.27     60.87     20.43
 1455129550.79     0     70.07     56.71     20.34    10     74.26     60.87     20.43
 1455129550.89     0     69.36     56.14     20.55    10     74.30     60.90     20.34
 1455129550.99     0     70.06     56.69     20.41    10     74.27     60.87     20.32
 1455129551.09     0     70.02     56.64     20.49    10     73.51     60.23     20.08
 1455129551.19     0     70.04     56.67     20.47    10     74.28     60.86     20.56
 1455129551.29     0     70.05     56.68     20.62    10     74.29     60.88     20.50
 1455129551.39     0     68.73     55.38     20.00    10     72.59     59.22     20.00
