ep        -----------start-------------
CPU0  raw=2410527 ena=27259020949 run=18446744058948140094 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2100336 ena=27279552576 run=18446744058936396184 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1951833 ena=27259142493 run=18446744058949334714 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1649365 ena=27279549774 run=18446744058938349149 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=22291348908 ena=27549488489 run=19069918525 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=1858724107 ena=27549486627 run=19071272614 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=46415126871 ena=27549484684 run=19072625212 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=8917707 ena=27549482832 run=19072615622 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=29876877154 ena=27549481112 run=19072625207 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=3140163 ena=27549478854 run=19073383188 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=173865 ena=27549475846 run=19073991533 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=3142400 ena=27549472467 run=19074816319 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=155132 ena=27549468909 run=16956437200 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=2730992 ena=27549466893 run=16954322536 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=25045092150 ena=27549464953 run=19073890316 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=4568645107712 ena=27685743547 run=27685743547 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=637435117568 ena=27685745256 run=27685745256 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=22278520586 ena=27549464676 run=19070782970 ratio=0.00 cycles
CPU0  raw=25040612970 ena=27549464017 run=19069814747 ratio=0.00 instructions
CPU1  raw=2418329 ena=27259116802 run=18446744058949976236 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=2109752 ena=27279571860 run=18446744058940022336 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1962556 ena=27259164962 run=18446744058949768619 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=1659824 ena=27279574059 run=18446744058940446446 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=20799194529 ena=27550163735 run=19070031161 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=1734083254 ena=27550158474 run=19071562674 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=45141983888 ena=27550158302 run=19073192891 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=941998 ena=27550152651 run=19073265119 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=28610736525 ena=27550146864 run=19073301020 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=1686836 ena=27550140040 run=19074052403 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=29303 ena=27550132377 run=19074642833 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=1687973 ena=27550124118 run=19075448402 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=26550 ena=27550117475 run=16956991998 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=1818566 ena=27550111603 run=16954700778 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=24266289502 ena=27550107214 run=19074219032 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=4568645107712 ena=27685714404 run=27685714404 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=637435117568 ena=27685713028 run=27685713028 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=20787612571 ena=27550101672 run=19070959265 ratio=0.00 cycles
CPU1  raw=24266754521 ena=27550097751 run=19069985040 ratio=0.00 instructions
CPU2  raw=2407217 ena=27259078951 run=18446744058949244335 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=2097006 ena=27279491303 run=18446744058939780198 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1961361 ena=27259087256 run=18446744058917441285 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1660523 ena=27279501494 run=18446744058907938819 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=20797415590 ena=27548827324 run=19068747724 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=1734027158 ena=27548824572 run=19070490623 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
