ep        -----------start-------------
CPU0  raw=3510575 ena=35468287697 run=18446744054490245454 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1630364 ena=35510770612 run=18446744054471247718 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1397932 ena=35468416590 run=18446744054492174271 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=599652 ena=35510772255 run=18446744054469938785 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=29961955485 ena=36996096137 run=25607911171 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=2498349040 ena=36996093860 run=25611341628 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=57640163663 ena=36996091616 run=25614547735 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=12069886 ena=36996089373 run=25615849017 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=37584903461 ena=36996087250 run=25616369660 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=4921645 ena=36996084118 run=25615633565 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=10579839 ena=36996080887 run=25614863632 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=4920152 ena=36996077281 run=25614642567 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=9406927 ena=36996073468 run=22767924798 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=3906030 ena=36996070019 run=22765224508 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=30999915169 ena=36996067996 run=25611877085 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=5578369794048 ena=37179761258 run=37179761258 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=819763347456 ena=37179762924 run=37179762924 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=29943352321 ena=36996067664 run=25607970915 ratio=0.00 cycles
CPU0  raw=30998706303 ena=36996064866 run=25607012305 ratio=0.00 instructions
CPU1  raw=3562640 ena=35468386249 run=18446744054494865604 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
