ep        -----------start-------------
CPU0  raw=956452 ena=60325619138 run=18446744041040875932 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=136511 ena=60351552053 run=18446744041025513363 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=714208 ena=60325640414 run=18446744041041885287 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=43271 ena=60351549579 run=18446744041027261227 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=82829013161 ena=60733079931 run=42043835511 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=4142854930 ena=60733079078 run=42046264164 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=175536366213 ena=60733077994 run=42048422890 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=20336245 ena=60733076955 run=42048546926 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=112161142517 ena=60733075322 run=42048359355 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2467421 ena=60733074014 run=42047913447 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=99129 ena=60733071934 run=42047064293 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2467938 ena=60733069818 run=42046657412 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=88294 ena=60733067499 run=37373974892 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=8523405 ena=60733064815 run=37371975481 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=94612137504 ena=60733063318 run=42044856701 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=11401698213888 ena=60916115554 run=60916115554 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=1213154787328 ena=60916115942 run=60916115942 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=82795941768 ena=60733062890 run=42042313675 ratio=0.00 cycles
CPU0  raw=94611248729 ena=60733061347 run=42042446260 ratio=0.00 instructions
CPU1  raw=969487 ena=60325619761 run=18446744041042768901 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=139270 ena=60351528957 run=18446744041029184726 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=716010 ena=60325618036 run=18446744041043234460 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=45488 ena=60351527183 run=18446744041029845081 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=79142674335 ena=60719979902 run=42033553205 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=3958326056 ena=60719977998 run=42035190331 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=172665862214 ena=60719975674 run=42037717413 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=2114356 ena=60719973391 run=42038404607 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=109321963668 ena=60719971111 run=42038834397 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=12840 ena=60719968205 run=42039031864 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=3082 ena=60719965241 run=42038583660 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=12590 ena=60719961890 run=42038426666 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=2544 ena=60719957943 run=37367589363 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=5082395 ena=60719952795 run=37365724008 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=92889379781 ena=60719948702 run=42037176773 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=11401548005376 ena=60916074836 run=60916074836 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=1213130407936 ena=60916074166 run=60916074166 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=79114832293 ena=60719943208 run=42033914286 ratio=0.00 cycles
CPU1  raw=92887818100 ena=60719938770 run=42033333953 ratio=0.00 instructions
CPU2  raw=966732 ena=60325572015 run=18446744041043664279 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=138083 ena=60351481126 run=18446744041030770810 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=714375 ena=60325570256 run=18446744041023042548 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=43740 ena=60351480607 run=18446744041010493329 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=79184735459 ena=60730621820 run=42042072306 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=3960470300 ena=60730619324 run=42044249922 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=172647692175 ena=60730618864 run=42046366371 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=2069008 ena=60730616356 run=42046461082 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=109324711486 ena=60730613736 run=42046286133 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=10821 ena=60730612366 run=42045984056 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=2153 ena=60730609383 run=42045537843 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=10728 ena=60730606598 run=42045282245 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=1467 ena=60730603151 run=37372906349 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=4999902 ena=60730598305 run=37370997712 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=92893565223 ena=60730594177 run=42043332637 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=11401548005376 ena=60916034160 run=60916034160 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=1213130407936 ena=60916033358 run=60916033358 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=79155386889 ena=60730589476 run=42040634692 ratio=0.00 cycles
CPU2  raw=92892857467 ena=60730584995 run=42040849963 ratio=0.00 instructions
CPU3  raw=964808 ena=60325531141 run=18446744041002596098 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=137439 ena=60351441906 run=18446744040989990079 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=711857 ena=60325532494 run=18446744041000539832 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=40566 ena=60351443179 run=18446744040987950463 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=79142214393 ena=60729647902 run=42040586816 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=3958402253 ena=60729645482 run=42042848552 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=172637492569 ena=60729642683 run=42045376722 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=2029778 ena=60729641612 run=42045886209 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=109312433541 ena=60729639210 run=42046103938 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=10317 ena=60729637351 run=42045924479 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=1572 ena=60729634548 run=42045368302 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=10241 ena=60729631160 run=42045045645 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=1382 ena=60729627357 run=37372623023 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=4575748 ena=60729622881 run=37370509802 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=92881143361 ena=60729618981 run=42042818584 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
