ep        -----------start-------------
CPU0  raw=1970553 ena=14928359452 run=18446744065622622901 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1750537 ena=14934040346 run=18446744065619479107 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1614702 ena=14928448547 run=18446744065622811803 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1430396 ena=14934040710 run=18446744065619739865 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=22484278716 ena=15019124251 run=10395515624 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=1022428413 ena=15019123764 run=10397143289 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=47772699008 ena=15019122706 run=10398699201 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=4919541 ena=15019121676 run=10399728085 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=30506316088 ena=15019120835 run=10400094214 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2218657 ena=15019119955 run=10399813855 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=106753 ena=15019118356 run=10399446875 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2218418 ena=15019116377 run=10398935787 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=99325 ena=15019114413 run=9242649652 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=1968728 ena=15019112579 run=9241299905 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=25751247638 ena=15019111441 run=10397381159 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=4114017681408 ena=15064233481 run=15064233481 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=352507265024 ena=15064234420 run=15064234420 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=22474730816 ena=15019112313 run=10395357030 ratio=0.00 cycles
CPU0  raw=25756732254 ena=15019110896 run=10394774970 ratio=0.00 instructions
CPU1  raw=1951697 ena=14928436387 run=18446744065622884580 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1732379 ena=14934028609 run=18446744065620001655 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1616757 ena=14928437313 run=18446744065622806378 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=1431980 ena=14934029499 run=18446744065620051130 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=21605684372 ena=15021234825 run=10396738013 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=982270089 ena=15021231915 run=10398234523 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=47077953209 ena=15021228428 run=10399668903 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=521206 ena=15021216368 run=10400769072 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=29813538033 ena=15021214040 run=10401213723 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=1389864 ena=15021211840 run=10401102572 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=24639 ena=15021209869 run=10400921915 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=1383482 ena=15021207042 run=10400720354 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=19806 ena=15021204568 run=9244518738 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=1153058 ena=15021201235 run=9243130000 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=25339739730 ena=15021199051 run=10399307921 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=4114017681408 ena=15064196466 run=15064196466 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=352507265024 ena=15064195052 run=15064195052 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=21602447539 ena=15021194990 run=10397048449 ratio=0.00 cycles
CPU1  raw=25337038092 ena=15021192416 run=10396088852 ratio=0.00 instructions
CPU2  raw=1941156 ena=14928393699 run=18446744065623256575 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=1720107 ena=14933984635 run=18446744065620520131 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1616523 ena=14928392051 run=18446744065622870380 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1431120 ena=14933984185 run=18446744065620100432 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=21620302462 ena=15020711273 run=10396282943 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=982934175 ena=15020708174 run=10397607106 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=47081955696 ena=15020707227 run=10399182365 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=527942 ena=15020703851 run=10400359016 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=29816799937 ena=15020695796 run=10400895064 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
