ep        -----------start-------------
CPU0  raw=308156 ena=13029095613 run=18446744066649691056 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=127674 ena=13034482387 run=18446744066646430308 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=216311 ena=13029154255 run=18446744066649975431 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=63992 ena=13034482510 run=18446744066646759776 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=20592167413 ena=13106366860 run=9071526859 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=895578787 ena=13106365820 run=9072018117 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=43751379531 ena=13106364823 run=9072563415 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=4293052 ena=13106363688 run=9073059483 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=27932302618 ena=13106363818 run=9073999525 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=510536 ena=13106363493 run=9074794398 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=88107 ena=13106361771 run=9075573048 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=512511 ena=13106359922 run=9075925556 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=76604 ena=13106357976 run=8067211141 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=1835511 ena=13106356201 run=8065922800 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=23595917042 ena=13106354680 run=9074521049 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=4001738260480 ena=13144290518 run=13144290518 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=267816009728 ena=13144291244 run=13144291244 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=20587524414 ena=13106355096 run=9072262223 ratio=0.00 cycles
CPU0  raw=23590575951 ena=13106353686 run=9071399632 ratio=0.00 instructions
CPU1  raw=294125 ena=13029142885 run=18446744066650089993 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=115491 ena=13034471095 run=18446744066646990945 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=212320 ena=13029143748 run=18446744066650698555 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=60020 ena=13034470922 run=18446744066647700530 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=19794812370 ena=13105615869 run=9071269992 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=860816838 ena=13105614309 run=9071636697 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=43145972472 ena=13105611885 run=9071953057 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=451222 ena=13105609094 run=9072243151 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=27318819052 ena=13105606010 run=9073053136 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=16286 ena=13105602681 run=9073873447 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=20976 ena=13105599043 run=9074746407 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=16575 ena=13105597986 run=9075323151 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=20103 ena=13105595199 run=8066909420 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=1022926 ena=13105592305 run=8065719264 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=23225647756 ena=13105590350 run=9074278938 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=4001738260480 ena=13144264366 run=13144264366 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=267816009728 ena=13144264065 run=13144264065 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=19792377676 ena=13105588875 run=9072074099 ratio=0.00 cycles
CPU1  raw=23223228510 ena=13105586746 run=9071183390 ratio=0.00 instructions
CPU2  raw=277403 ena=13029112177 run=18446744066669513165 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=98492 ena=13034439377 run=18446744066666779966 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=208502 ena=13029111000 run=18446744066653280449 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=55705 ena=13034439130 run=18446744066650598764 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=19787291519 ena=13108948970 run=9073153985 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=860569857 ena=13108945272 run=9073504648 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=43155050030 ena=13108946348 run=9073971095 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=443794 ena=13108942131 run=9074554365 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=27325885154 ena=13108938374 run=9075598210 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=44088 ena=13108934735 run=9076593637 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=18280 ena=13108930355 run=9077433161 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=44080 ena=13108926762 run=9077852139 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=16984 ena=13108923255 run=8069142911 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=984568 ena=13108919455 run=8067790696 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=23224770669 ena=13108917195 run=9076591705 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=4001738260480 ena=13144205434 run=13144205434 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=267816009728 ena=13144204904 run=13144204904 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=19784739743 ena=13108914065 run=9074265914 ratio=0.00 cycles
CPU2  raw=23220786156 ena=13108911770 run=9073222682 ratio=0.00 instructions
CPU3  raw=262350 ena=13029053740 run=18446744066637486132 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=82921 ena=13034382277 run=18446744066634762055 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=205523 ena=13029055167 run=18446744066636500506 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=52212 ena=13034384330 run=18446744066633709836 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=19796442863 ena=13109071118 run=9073379843 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=860916008 ena=13109069580 run=9073775601 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=43151364420 ena=13109067831 run=9074175668 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=450407 ena=13109065095 run=9074724592 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=27327595518 ena=13109061979 run=9075691068 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=42393 ena=13109058586 run=9076594683 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=19063 ena=13109054480 run=9077438709 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=42420 ena=13109051394 run=9077856426 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=18112 ena=13109047992 run=8069069968 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=1116362 ena=13109044752 run=8067767018 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=23224831687 ena=13109042871 run=9076602730 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=4001738260480 ena=13144175167 run=13144175167 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=267816009728 ena=13144174767 run=13144174767 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=19794554065 ena=13109041230 run=9074309721 ratio=0.00 cycles
CPU3  raw=23221029752 ena=13109038947 run=9073354006 ratio=0.00 instructions
CPU4  raw=256247 ena=13029024095 run=18446744066636966804 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=76401 ena=13034352713 run=18446744066634122935 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=204925 ena=13029025604 run=18446744066635971262 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=51295 ena=13034354236 run=18446744066632997808 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=19852238633 ena=13109756528 run=9073861942 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=863287257 ena=13109754894 run=9074227631 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=43199535847 ena=13109752302 run=9074645491 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=443170 ena=13109749446 run=9075266866 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=27323943000 ena=13109746324 run=9076215522 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=46131 ena=13109742987 run=9077126328 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=22902 ena=13109738975 run=9077978996 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
