ep        -----------start-------------
CPU0  raw=473003 ena=17443595222 run=18446744064265173815 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=202132 ena=17453325452 run=18446744064260075608 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=242084 ena=17443598737 run=18446744064266302208 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=45901 ena=17453323314 run=18446744064261118825 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=21804370200 ena=17576359989 run=12166252200 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=1195392384 ena=17576358765 run=12167795932 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=45870866241 ena=17576357680 run=12169388056 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=5907354 ena=17576357285 run=12169895862 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=29358955642 ena=17576356406 run=12169834580 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=832364 ena=17576355342 run=12169745842 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=92346 ena=17576353773 run=12169466741 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=833174 ena=17576352000 run=12169369088 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=84297 ena=17576349828 run=10816643026 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=2427783 ena=17576348883 run=10815186397 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=24742328156 ena=17576348776 run=12168044232 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=3973445582848 ena=17636098133 run=17636098133 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=350806474752 ena=17636099019 run=17636099019 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=21793585981 ena=17576349278 run=12165607105 ratio=0.00 cycles
CPU0  raw=24739383140 ena=17576347921 run=12165137062 ratio=0.00 instructions
CPU1  raw=469693 ena=17443585097 run=18446744064267321130 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=200106 ena=17453309687 run=18446744064262083946 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=239051 ena=17443583917 run=18446744064268225705 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=41831 ena=17453308391 run=18446744064263101956 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=20690590408 ena=17577748410 run=12167019786 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
