ep        -----------start-------------
CPU0  raw=470641 ena=23514482510 run=18446744060981296636 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=132637 ena=23524803295 run=18446744060973379716 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=307622 ena=23514554982 run=18446744060982597620 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=42537 ena=23524801634 run=18446744060975321591 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=23080135612 ena=23730499235 run=16426550029 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=1605296889 ena=23730498129 run=16427298004 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=48253625433 ena=23730496825 run=16428485558 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=7899355 ena=23730495717 run=16429221410 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=30974369253 ena=23730494750 run=16429986694 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1198509 ena=23730493403 run=16430592640 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=163836 ena=23730491666 run=16430260366 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1195399 ena=23730489865 run=16429923475 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=145642 ena=23730487946 run=14604462765 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=3169575 ena=23730486120 run=14603106572 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=26025609370 ena=23730484944 run=16429518692 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=4254675763200 ena=23837109873 run=23837109873 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=474235469824 ena=23837111561 run=23837111561 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=23066311443 ena=23730486974 run=16427398346 ratio=0.00 cycles
CPU0  raw=26027865088 ena=23730485742 run=16426622745 ratio=0.00 instructions
CPU1  raw=473711 ena=23514540198 run=18446744060984017495 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=131106 ena=23524786832 run=18446744060977249457 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=313863 ena=23514539538 run=18446744060985519113 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=48019 ena=23524786091 run=18446744060979314885 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=21652647878 ena=23730802048 run=16425589176 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=1543376672 ena=23730799145 run=16426674082 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=47128433597 ena=23730797002 run=16428337865 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=788178 ena=23730792359 run=16429457229 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=29850399952 ena=23730788306 run=16430170057 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=14581 ena=23730784252 run=16431038938 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=40414 ena=23730780840 run=16431405990 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=14793 ena=23730778039 run=16431433013 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=33239 ena=23730774879 run=14605841613 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=1615682 ena=23730770916 run=14603882166 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=25349914343 ena=23730768570 run=16429677682 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=4254675763200 ena=23837057439 run=23837057439 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=474235469824 ena=23837056873 run=23837056873 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=21640655479 ena=23730765633 run=16426584170 ratio=0.00 cycles
CPU1  raw=25344641170 ena=23730763364 run=16425364441 ratio=0.00 instructions
CPU2  raw=457655 ena=23514482275 run=18446744060987133824 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=125397 ena=23524728676 run=18446744060981640194 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=310764 ena=23514481149 run=18446744060967904466 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=45801 ena=23524728457 run=18446744060962663068 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=21647400563 ena=23740309009 run=16432466734 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=1543318227 ena=23740308489 run=16433519549 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=47137526453 ena=23740306928 run=16435179117 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=763319 ena=23740303815 run=16436177882 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=29858453598 ena=23740300366 run=16437063168 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=30088 ena=23740297108 run=16437828947 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=27961 ena=23740294101 run=16437886252 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=30362 ena=23740291405 run=16437634573 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=25824 ena=23740288594 run=14611089190 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=1414651 ena=23740285198 run=14609267913 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=25341327813 ena=23740283477 run=16436008422 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=4254886789120 ena=23837025122 run=23837025122 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=474259783680 ena=23837024766 run=23837024766 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=21634272943 ena=23740281090 run=16433245785 ratio=0.00 cycles
CPU2  raw=25354713817 ena=23740278793 run=16432354029 ratio=0.00 instructions
CPU3  raw=436581 ena=23514450847 run=18446744060948879750 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=114824 ena=23524698731 run=18446744060943564161 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=305107 ena=23514452523 run=18446744060948074008 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=40191 ena=23524700400 run=18446744060943046265 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=21634533704 ena=23738534841 run=16430684608 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=1542560354 ena=23738533305 run=16431903219 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=47139640296 ena=23738530380 run=16433856581 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=771844 ena=23738528022 run=16435079439 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
