ep        -----------start-------------
CPU0  raw=694359 ena=69880840092 run=18446744035846216380 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1638753 ena=69473207472 run=18446744036053614172 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=173659 ena=69880842664 run=18446744035851648109 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=910438 ena=69473204858 run=18446744036058758307 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=28111685236 ena=71190704460 run=49277044741 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=3236976351 ena=71190702618 run=49283665122 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=51044835848 ena=71190701022 run=49290005787 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=22317665 ena=71190699462 run=49290850512 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=33731938648 ena=71190698252 run=49291692639 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=4129878 ena=71190696289 run=49291643416 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=780590 ena=71190693936 run=49290199081 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=4128255 ena=71190691188 run=49289112244 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=657146 ena=71190687777 run=43812671347 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=4711408 ena=71190685181 run=43806096415 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=27495764993 ena=71190683543 run=49283436168 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=9951695601664 ena=71862688769 run=71862688769 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=1478400999424 ena=71862690357 run=71862690357 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=28072350272 ena=71190684655 run=49276722686 ratio=0.00 cycles
CPU0  raw=27509551153 ena=71190682762 run=49276658778 ratio=0.00 instructions
CPU1  raw=685751 ena=69880818272 run=18446744035860039259 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1617979 ena=69473180005 run=18446744036070523275 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=162736 ena=69880816499 run=18446744035866104429 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=899546 ena=69473178466 run=18446744036081197648 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=24448172392 ena=71203558800 run=49284370518 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=3053531978 ena=71203554558 run=49292033793 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=47784630407 ena=71203551406 run=49299645656 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=2303177 ena=71203544888 run=49300923486 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
