ep        -----------start-------------
CPU0  raw=498713 ena=27419559114 run=18446744058859854168 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=835507 ena=27436407684 run=18446744058847666368 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=330720 ena=27419702327 run=18446744058860629162 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=632689 ena=27436407915 run=18446744058848478002 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=24317787194 ena=27703597487 run=19176484427 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=1871514388 ena=27703595236 run=19177628508 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=50689051715 ena=27703593308 run=19178916837 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=9248135 ena=27703591358 run=19179226464 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=32591590022 ena=27703589833 run=19180068460 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2103778 ena=27703589193 run=19180907357 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=217688 ena=27703586078 run=19181481980 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2104282 ena=27703583011 run=19182064410 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=191868 ena=27703579527 run=17050646150 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=3620120 ena=27703576282 run=17048658685 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=27354878522 ena=27703574348 run=19180179750 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=4637773791232 ena=27827591893 run=27827591893 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=599729635328 ena=27827593286 run=27827593286 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=24305322573 ena=27703574532 run=19177227859 ratio=0.00 cycles
