ep        -----------start-------------
CPU0  raw=236350 ena=13034298132 run=18446744066653864886 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=58087 ena=13040739838 run=18446744066649393047 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=167857 ena=13034348254 run=18446744066654992078 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=23610 ena=13040737504 run=18446744066650661813 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=20613506954 ena=13116628231 run=9080275585 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=896529764 ena=13116626933 run=9081226296 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=43729118559 ena=13116626089 run=9081579991 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=4271690 ena=13116624905 run=9081544097 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=27928518880 ena=13116624711 run=9081537160 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=411252 ena=13116624253 run=9081476496 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=54180 ena=13116622414 run=9081332955 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=411015 ena=13116620521 run=9081283133 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=48156 ena=13116618407 run=8071453844 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=1786330 ena=13116616511 run=8070548394 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=23594054908 ena=13116615194 run=9080431638 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=4006001770496 ena=13151329279 run=13151329279 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=255994691584 ena=13151329611 run=13151329611 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=20604333775 ena=13116614841 run=9079166429 ratio=0.00 cycles
CPU0  raw=23597280681 ena=13116613368 run=9079217288 ratio=0.00 instructions
CPU1  raw=230733 ena=13034331765 run=18446744066656015973 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=51173 ena=13040720995 run=18446744066651897170 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=162811 ena=13034330391 run=18446744066657017053 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=18892 ena=13040719592 run=18446744066653024611 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=19792241631 ena=13116075656 run=9079693916 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=860832974 ena=13116073374 run=9080624242 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=43154810113 ena=13116071444 run=9081070622 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=450877 ena=13116069285 run=9081188583 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=27325855770 ena=13116066957 run=9081248652 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=22745 ena=13116064498 run=9081212188 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=12020 ena=13116061449 run=9081077684 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=22200 ena=13116059169 run=9081007652 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=9910 ena=13116056053 run=8071222016 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=1120193 ena=13116053779 run=8070301442 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=23221212147 ena=13116050365 run=9080103374 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=4006001770496 ena=13151295827 run=13151295827 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=255994691584 ena=13151295040 run=13151295040 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=19785347737 ena=13116045247 run=9078766786 ratio=0.00 cycles
CPU1  raw=23223603306 ena=13116041374 run=9078659018 ratio=0.00 instructions
CPU2  raw=224671 ena=13034291036 run=18446744066657926053 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=47413 ena=13040680085 run=18446744066654137139 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=161858 ena=13034289333 run=18446744066640618408 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=18344 ena=13040680815 run=18446744066637120633 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=19793121333 ena=13116461509 run=9080127100 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=860862910 ena=13116457611 run=9080961660 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=43159865605 ena=13116458151 run=9081371302 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=432114 ena=13116454289 run=9081355049 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=27327450650 ena=13116451228 run=9081390345 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=3697 ena=13116448370 run=9081373989 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=9251 ena=13116444899 run=9081247995 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=3608 ena=13116441183 run=9081211092 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=8222 ena=13116437167 run=8071418118 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=1053077 ena=13116432493 run=8070570332 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=23220685702 ena=13116428767 run=9080405060 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=4006001770496 ena=13151234516 run=13151234516 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=255994691584 ena=13151233860 run=13151233860 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=19788286245 ena=13116423838 run=9079098597 ratio=0.00 cycles
CPU2  raw=23222510763 ena=13116419921 run=9079074951 ratio=0.00 instructions
CPU3  raw=223837 ena=13034230727 run=18446744066623230221 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=48542 ena=13040622257 run=18446744066619973108 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=162031 ena=13034233811 run=18446744066621080585 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=19046 ena=13040626155 run=18446744066618069978 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=19825820136 ena=13115308633 run=9079093549 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=862311292 ena=13115306161 run=9080120511 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=43160536927 ena=13115303827 run=9080623556 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=558053 ena=13115301603 run=9080793072 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=27333171061 ena=13115299100 run=9080880372 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=171403 ena=13115296503 run=9080759947 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=24279 ena=13115292988 run=9080650471 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=169149 ena=13115291234 run=9080530776 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=19917 ena=13115287987 run=8070655922 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=1243541 ena=13115283985 run=8069722206 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=23225084447 ena=13115280583 run=9079439398 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=4006001770496 ena=13151202049 run=13151202049 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=255994691584 ena=13151201599 run=13151201599 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=19818879030 ena=13115276926 run=9078051135 ratio=0.00 cycles
CPU3  raw=23222998729 ena=13115273425 run=9077986315 ratio=0.00 instructions
CPU4  raw=219156 ena=13034199917 run=18446744066620377343 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=44487 ena=13040591523 run=18446744066617711118 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=162595 ena=13034203005 run=18446744066618175850 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=19594 ena=13040594464 run=18446744066615646691 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=19819062343 ena=13112969360 run=9077652302 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=861887492 ena=13112967238 run=9078680026 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=43061991672 ena=13112964219 run=9079214944 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=458286 ena=13112961991 run=9079202642 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=27324370748 ena=13112959715 run=9079317182 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=4664 ena=13112956064 run=9079276426 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=8204 ena=13112953050 run=9079073152 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=4176 ena=13112951213 run=9078905592 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=5943 ena=13112947894 run=8068981497 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=1081690 ena=13112945240 run=8067966850 ratio=0.00 hsw_ep::ICACHE:misses
CPU4  raw=23225843202 ena=13112941683 run=9077574502 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=4006001770496 ena=13151170575 run=13151170575 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=255994691584 ena=13151171415 run=13151171415 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=19815226781 ena=13112938177 run=9076232900 ratio=0.00 cycles
CPU4  raw=23222770607 ena=13112934542 run=9076478315 ratio=0.00 instructions
CPU5  raw=214501 ena=13034167720 run=18446744066617815222 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=40020 ena=13040558388 run=18446744066615403026 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU5  raw=160451 ena=13034168886 run=18446744066634543114 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU5  raw=17268 ena=13040560265 run=18446744066632104926 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU5  raw=19849057250 ena=13112992870 run=9078032892 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU5  raw=863233496 ena=13112989520 run=9078630911 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU5  raw=43208097950 ena=13112984948 run=9078864094 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU5  raw=452877 ena=13112982021 run=9078786925 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
