ep        -----------start-------------
CPU0  raw=639771 ena=42939137558 run=18446744050457592927 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=140756 ena=42955233281 run=18446744050449522234 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=516655 ena=42939142688 run=18446744050458499413 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=50215 ena=42955230808 run=18446744050451401256 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=50005932367 ena=43279951598 run=29960532543 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=2942721331 ena=43279950900 run=29963022965 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=105656172473 ena=43279949748 run=29965250091 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=13952569 ena=43279950452 run=29965252212 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=67635583538 ena=43279949311 run=29965187320 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1372746 ena=43279947532 run=29964963290 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=141478 ena=43279945343 run=29964432283 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1372590 ena=43279942832 run=29964151387 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=124804 ena=43279940102 run=26634200401 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=4862439 ena=43279937572 run=26631929991 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=56968575351 ena=43279937427 run=29962058917 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=6567006044160 ena=43427976163 run=43427976163 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=838742507520 ena=43427977120 run=43427977120 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=49982305926 ena=43279937467 run=29959165373 ratio=0.00 cycles
CPU0  raw=56973278765 ena=43279935641 run=29959388541 ratio=0.00 instructions
CPU1  raw=644277 ena=42939125500 run=18446744050459235477 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=146571 ena=42955213539 run=18446744050452798712 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=517734 ena=42939124020 run=18446744050460025728 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=51411 ena=42955212340 run=18446744050453559088 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=47550990331 ena=43270016771 run=29953759243 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=2798067906 ena=43270012996 run=29956256126 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=103651005616 ena=43270010435 run=29957781907 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=1467713 ena=43270008185 run=29957435316 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=65645507570 ena=43270005573 run=29957783397 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=29859 ena=43270002625 run=29957883942 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=37672 ena=43270000256 run=29957786031 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=30378 ena=43269996617 run=29957885936 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=33966 ena=43269992535 run=26628509066 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=3179837 ena=43269987999 run=26625906631 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=55750859047 ena=43269985172 run=29955060079 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=6567006044160 ena=43427937280 run=43427937280 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=838742507520 ena=43427937126 run=43427937126 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=47530964181 ena=43269980847 run=29952345033 ratio=0.00 cycles
CPU1  raw=55751299872 ena=43269975874 run=29952782422 ratio=0.00 instructions
CPU2  raw=654501 ena=42939078616 run=18446744050460768657 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=158109 ena=42955166480 run=18446744050454254297 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=523183 ena=42939076976 run=18446744050438030363 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=57334 ena=42955166356 run=18446744050431281222 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=47554570178 ena=43268885186 run=29952722125 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=2798236965 ena=43268881358 run=29955317981 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=103651563898 ena=43268887040 run=29957806194 ratio=0.00 hsw_ep::UOPS_ISSUED
