ep        -----------start-------------
CPU0  raw=254253 ena=127158929084 run=18446744004842103723 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1666295 ena=127229462950 run=18446744004803912985 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=130122 ena=127158952286 run=18446744004843487195 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1436102 ena=127229460864 run=18446744004804882395 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=165770053303 ena=128054879778 run=88646706901 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=8727620077 ena=128054877824 run=88649671245 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=351357327772 ena=128054876193 run=88652886656 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=41777454 ena=128054874970 run=88653435522 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=224547749316 ena=128054873993 run=88655607559 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=4826344 ena=128054873072 run=88656084978 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=385563 ena=128054871203 run=88655603620 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=4824010 ena=128054868840 run=88656730027 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=345567 ena=128054866393 run=78807453879 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=18615439 ena=128054864210 run=78804009069 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=189405952426 ena=128054856779 run=88655396559 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=17620170440704 ena=128474345922 run=128474345922 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=2522417856512 ena=128474346660 run=128474346660 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=165711090858 ena=128054856523 run=88649925816 ratio=0.00 cycles
CPU0  raw=189399652317 ena=128054854783 run=88648368795 ratio=0.00 instructions
CPU1  raw=254171 ena=127158925717 run=18446744004844405410 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1672183 ena=127229434387 run=18446744004806148559 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=128913 ena=127158924365 run=18446744004845166462 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=1434265 ena=127229433020 run=18446744004806988881 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=158385913353 ena=128056299223 run=88649303560 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=8338718914 ena=128056295765 run=88653659123 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=345358440201 ena=128056291385 run=88659345354 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=4167379 ena=128056288216 run=88659461249 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=218662864854 ena=128056285386 run=88658901347 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=38784 ena=128056282584 run=88658101781 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=214085 ena=128056279347 run=88655517562 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=38646 ena=128056276933 run=88654158336 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=190742 ena=128056272872 run=78804403932 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=9561550 ena=128056269419 run=78800843158 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=185772387763 ena=128056266458 run=88652642191 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=17620170440704 ena=128474305970 run=128474305970 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=2522417856512 ena=128474305209 run=128474305209 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=158324386095 ena=128056263070 run=88648337708 ratio=0.00 cycles
CPU1  raw=185776203783 ena=128056260383 run=88648669405 ratio=0.00 instructions
CPU2  raw=259239 ena=127158883232 run=18446744004845489303 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=1668783 ena=127229391721 run=18446744004807349373 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=129019 ena=127158881264 run=18446744004824162797 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1432374 ena=127229391004 run=18446744004786145783 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=3346745572 ena=127634100449 run=88351517884 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=273830403 ena=127634096990 run=88361067530 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=2407934171 ena=127634090091 run=88368794384 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=4717449 ena=127634083321 run=88369484169 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=2771818292 ena=127634099700 run=88368977159 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=447932 ena=127634095485 run=88367347575 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=10537 ena=127634092650 run=88365739374 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=448013 ena=127634088132 run=88364540005 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
