ep        -----------start-------------
CPU0  raw=4013898 ena=41023332606 run=18446744051496129754 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=4432024 ena=41053808022 run=18446744051478309959 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=3586846 ena=41023351032 run=18446744051497034741 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=3975973 ena=41053805646 run=18446744051479858076 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=42117412044 ena=41390234347 run=28651968084 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=2809196549 ena=41390232217 run=28654869116 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=88302631106 ena=41390230911 run=28657471085 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=13796450 ena=41390229952 run=28657502924 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=56666159828 ena=41390229570 run=28657362741 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=6335509 ena=41390227609 run=28657130054 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=256981 ena=41390225125 run=28656389681 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=6331861 ena=41390222477 run=28655868136 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=228652 ena=41390219429 run=25471152715 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=5138177 ena=41390216563 run=25468479918 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=47644651685 ena=41390214625 run=28653362007 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=7960539955200 ena=41557022588 run=41557022588 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=960992182272 ena=41557023179 run=41557023179 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=42093620152 ena=41390213143 run=28650318358 ratio=0.00 cycles
CPU0  raw=47647088887 ena=41390210939 run=28650585815 ratio=0.00 instructions
CPU1  raw=4012768 ena=41023325143 run=18446744051497948575 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=4428792 ena=41053780221 run=18446744051481617555 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=3589883 ena=41023324343 run=18446744051498453292 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=3979054 ena=41053779031 run=18446744051482721164 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=39714525781 ena=41387580857 run=28649486356 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=2648766765 ena=41387576357 run=28651791296 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=86424420609 ena=41387573280 run=28654302806 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=1427054 ena=41387570518 run=28654727078 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=54756409411 ena=41387566445 run=28654992917 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=5318212 ena=41387561517 run=28655208396 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=6713 ena=41387557394 run=28655136524 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=5321840 ena=41387553301 run=28654807941 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=5787 ena=41387548806 run=25470699907 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=3019262 ena=41387544608 run=25468172590 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=46479139259 ena=41387541828 run=28652415799 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=7960539955200 ena=41556974947 run=41556974947 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=960992182272 ena=41556974819 run=41556974819 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=39696785959 ena=41387536914 run=28648989395 ratio=0.00 cycles
CPU1  raw=46478586255 ena=41387531745 run=28648645559 ratio=0.00 instructions
CPU2  raw=4017247 ena=41023269823 run=18446744051498747899 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=4428579 ena=41053724299 run=18446744051483731261 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=3587954 ena=41023267997 run=18446744051472933964 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
