ep        -----------start-------------
CPU0  raw=81472 ena=80909649572 run=18446744029895825712 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1010613 ena=80959345567 run=18446744029867032574 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=36965 ena=80909675372 run=18446744029897243828 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=902571 ena=80959343437 run=18446744029868788099 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=99884022332 ena=81510804638 run=56428297271 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=5550921515 ena=81510803234 run=56429178748 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=211085144149 ena=81510802070 run=56430306408 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=26483921 ena=81510799900 run=56429294075 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=135038244721 ena=81510798603 run=56428216084 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2551030 ena=81510797001 run=56428828019 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=198739 ena=81510795831 run=56430496350 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2552037 ena=81510793370 run=56432627091 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=173479 ena=81510790620 run=50165089886 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=9533799 ena=81510788072 run=50163601331 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=113808421818 ena=81510786589 run=56433446561 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=12987609907200 ena=81791944115 run=81791944115 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=1594247151616 ena=81791944926 run=81791944926 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=99845562798 ena=81510786582 run=56429225535 ratio=0.00 cycles
CPU0  raw=113798050215 ena=81510784726 run=56428127197 ratio=0.00 instructions
CPU1  raw=81857 ena=80909653523 run=18446744029897556346 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1010932 ena=80959321668 run=18446744029870322702 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=37056 ena=80909687831 run=18446744029896265323 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=902618 ena=80959358013 run=18446744029870203678 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=95252523838 ena=81498143470 run=56418413566 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=5293557095 ena=81498141717 run=56420951519 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=207334881278 ena=81498138674 run=56423515531 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=2851461 ena=81498135556 run=56423273860 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=131281351414 ena=81498132729 run=56422786682 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=17466 ena=81498127344 run=56422196046 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=23185 ena=81498122122 run=56421815649 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=17420 ena=81498116644 run=56422881170 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=21498 ena=81498111158 run=50155075951 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=6113236 ena=81498107716 run=50153131812 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=111491634793 ena=81498105120 run=56422736060 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
