ep        -----------start-------------
CPU0  raw=3613306 ena=229533319453 run=18446743949393848421 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=735727 ena=229637412218 run=18446743949339139550 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=2680659 ena=229533344286 run=18446743949392710081 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=150125 ena=229637410467 run=18446743949337864446 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=251505651411 ena=231398810123 run=160188941482 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=15725657060 ena=231398808573 run=160198325494 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=529005433973 ena=231398807079 run=160207257840 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=76806915 ena=231398807004 run=160207160286 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=338981402587 ena=231398805771 run=160207239434 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=9413139 ena=231398804010 run=160206266400 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=372239 ena=231398802866 run=160203023233 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=9413023 ena=231398800403 run=160201697520 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=331092 ena=231398797696 run=142401444255 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=29794967 ena=231398795136 run=142393030142 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=285276771175 ena=231398793635 run=160194705125 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=28548677500928 ena=232271561027 run=232271561027 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=4564092649472 ena=232271562169 run=232271562169 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=251389427986 ena=231398793991 run=160186873772 ratio=0.00 cycles
CPU0  raw=285358030239 ena=231398792171 run=160187467723 ratio=0.00 instructions
CPU1  raw=3660654 ena=229533324999 run=18446743949390117085 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
