ep        -----------start-------------
CPU0  raw=601985 ena=22159027222 run=18446744061705700819 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=266516 ena=22170775711 run=18446744061697714285 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=299894 ena=22159068197 run=18446744061705950985 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=45836 ena=22170775422 run=18446744061698024859 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=30427184226 ena=22313956639 run=15445159081 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=1521902955 ena=22313955374 run=15445930730 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=61731691670 ena=22313954117 run=15447663745 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=7442410 ena=22313952781 run=15448683693 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=39644767923 ena=22313951559 run=15449651412 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1071362 ena=22313951154 run=15450419299 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=270615 ena=22313949295 run=15450121664 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1071701 ena=22313947199 run=15450021171 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=234581 ena=22313944928 run=13733105362 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=3045299 ena=22313942818 run=13731570740 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=33430899604 ena=22313941408 run=15448639451 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=5682926190592 ena=22381200704 run=22381200704 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=443206860800 ena=22381201482 run=22381201482 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=30417916984 ena=22313941792 run=15446103190 ratio=0.00 cycles
CPU0  raw=33426245564 ena=22313939432 run=15445121578 ratio=0.00 instructions
CPU1  raw=590330 ena=22159051744 run=18446744061706110856 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=255652 ena=22170758885 run=18446744061698398849 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
