ep        -----------start-------------
CPU0  raw=3337468 ena=119803370864 run=18446744008805683447 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1330254 ena=120007027525 run=18446744008704840253 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1619205 ena=119803405927 run=18446744008811148292 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=291311 ena=120007023845 run=18446744008699866974 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=33279735899 ena=123245415175 run=85305222695 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=3598394118 ena=123245412883 run=85323555203 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=54503570866 ena=123245410661 run=85336271200 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=38259117 ena=123245408473 run=85340033883 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=37279018250 ena=123245406418 run=85339961774 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=4289374 ena=123245403957 run=85337187108 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=844406 ena=123245400691 run=85333782720 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=4285532 ena=123245397029 run=85328420652 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=791381 ena=123245393111 run=75845637124 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=17298918 ena=123245389630 run=75830080142 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=29143840167 ena=123245387469 run=85311711339 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=16107845451776 ena=124416681682 run=124416681682 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=2560238878720 ena=124416683375 run=124416683375 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=33236551894 ena=123245387883 run=85301586201 ratio=0.00 cycles
