ep        -----------start-------------
CPU0  raw=247138 ena=40363820773 run=18446744051853223431 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=745548 ena=40394055848 run=18446744051832150060 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=56682 ena=40363872129 run=18446744051854267249 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=487518 ena=40394052868 run=18446744051835680326 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=25999455845 ena=40876326873 run=28296225658 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=2737066841 ena=40876325532 run=28298804062 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=53822968911 ena=40876323903 run=28301399417 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=12823335 ena=40876322677 run=28301304503 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=34837573049 ena=40876323398 run=28301083507 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1359884 ena=40876321781 run=28300461194 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=199744 ena=40876319824 run=28299637435 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1359100 ena=40876317582 run=28299205438 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=178045 ena=40876315132 run=25155341106 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=3326550 ena=40876312666 run=25153382057 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=29061439234 ena=40876310924 run=28298868947 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=6026373890048 ena=41125244495 run=41125244495 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=828526821376 ena=41125244611 run=41125244611 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=25978001939 ena=40876309729 run=28295938507 ratio=0.00 cycles
CPU0  raw=29068523742 ena=40876308108 run=28296023206 ratio=0.00 instructions
CPU1  raw=242186 ena=40363851530 run=18446744051855089830 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=737946 ena=40394032265 run=18446744051839481491 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=58766 ena=40363849554 run=18446744051855144387 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=485725 ena=40394030064 run=18446744051842175274 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
