ep        -----------start-------------
CPU0  raw=1434498 ena=86006991604 run=18446744027128232737 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=227382 ena=86049975169 run=18446744027104659798 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1058841 ena=86007011200 run=18446744027128812876 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=78088 ena=86049973194 run=18446744027104997760 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=124046795072 ena=86564351521 run=59923424035 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=5908998085 ena=86564350246 run=59927004028 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=263045711719 ena=86564349281 run=59929819994 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=28917504 ena=86564348269 run=59930869833 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=167986608591 ena=86564347236 run=59931345913 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=3750392 ena=86564345879 run=59931720778 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=334809 ena=86564344215 run=59932759863 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=3748602 ena=86564342268 run=59933401526 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=298234 ena=86564340095 run=53273934909 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=11784441 ena=86564338140 run=53269977561 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=141772294155 ena=86564337790 run=59928756159 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=12736158760960 ena=86819250357 run=86819250357 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=1715405914112 ena=86819250875 run=86819250875 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=123999663263 ena=86564337319 run=59923567260 ratio=0.00 cycles
CPU0  raw=141775407431 ena=86564335701 run=59922069657 ratio=0.00 instructions
CPU1  raw=1434883 ena=86006995264 run=18446744027128844645 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=226197 ena=86049957449 run=18446744027104813313 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1058805 ena=86006995129 run=18446744027128668092 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=77662 ena=86049957079 run=18446744027104179954 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=118753451405 ena=86550853577 run=59915430218 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=5656722501 ena=86550851063 run=59918618768 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=258962636102 ena=86550848502 run=59921393576 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=2995872 ena=86550845073 run=59921494329 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=163950897445 ena=86550840920 run=59921849434 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=176157 ena=86550836829 run=59921765741 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=125678 ena=86550832085 run=59921144279 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=170684 ena=86550827873 run=59921730095 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=105234 ena=86550825058 run=53264424339 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=7156304 ena=86550821238 run=53261314247 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=139314562190 ena=86550818620 run=59920070559 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=12736158760960 ena=86819210523 run=86819210523 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=1715405914112 ena=86819209571 run=86819209571 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=118713699592 ena=86550814490 run=59916085417 ratio=0.00 cycles
CPU1  raw=139311829338 ena=86550811376 run=59914949458 ratio=0.00 instructions
CPU2  raw=1433463 ena=86006949444 run=18446744027127801995 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=223474 ena=86049912669 run=18446744027102895764 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1051285 ena=86006950306 run=18446744027106411753 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=70592 ena=86049914207 run=18446744027081859951 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=2237506598 ena=86255367890 run=59707229124 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=183090634 ena=86255369276 run=59712300509 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=1630770242 ena=86255366301 run=59717285015 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=3239107 ena=86255361115 run=59718147778 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=1873257788 ena=86255353979 run=59719008551 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=303529 ena=86255346660 run=59719090287 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
