ep        -----------start-------------
CPU0  raw=511457 ena=13077189234 run=18446744066625846460 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=326196 ena=13082985386 run=18446744066622845204 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=412647 ena=13077196550 run=18446744066626050567 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=254648 ena=13082985475 run=18446744066623039567 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=20668599209 ena=13156510626 run=9105696765 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=898985348 ena=13156509573 run=9106913734 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=43772800793 ena=13156508511 run=9108226744 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=4434851 ena=13156507600 run=9109188305 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=27942150141 ena=13156507647 run=9110061295 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=799759 ena=13156507421 run=9109977520 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=61834 ena=13156506013 run=9109730276 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=800358 ena=13156504433 run=9109670101 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=55742 ena=13156502511 run=8097267632 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=1841078 ena=13156500730 run=8096140303 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=23595193928 ena=13156499656 run=9108941148 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=4013213876224 ena=13193784819 run=13193784819 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=283661631488 ena=13193823654 run=13193823654 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=20663758398 ena=13156538590 run=9106759549 ratio=0.00 cycles
CPU0  raw=23591640680 ena=13156537472 run=9105765764 ratio=0.00 instructions
CPU1  raw=531294 ena=13077215420 run=18446744066626301363 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=344525 ena=13083005590 run=18446744066623247088 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=424362 ena=13077228493 run=18446744066626527739 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=265542 ena=13083018199 run=18446744066623321480 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=19814802282 ena=13156150009 run=9105719630 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=861644217 ena=13156146931 run=9106958597 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=43176506661 ena=13156143179 run=9108246692 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=470168 ena=13156139554 run=9109072145 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=27343400327 ena=13156135893 run=9109801297 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=161912 ena=13156133188 run=9109648428 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
