ep        -----------start-------------
CPU0  raw=1327944 ena=84891474540 run=18446744027725073896 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=196783 ena=84944039804 run=18446744027696730529 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1019207 ena=84891476481 run=18446744027725065279 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=52362 ena=84944035153 run=18446744027695768534 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=84406668013 ena=85653851263 run=59293943597 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=5796948257 ena=85653846768 run=59298255883 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=176842753944 ena=85653842711 run=59302417472 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=28628356 ena=85653839545 run=59302856061 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=113474912176 ena=85653835869 run=59302921533 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=3719342 ena=85653831800 run=59302251201 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=322282 ena=85653826847 run=59300957235 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=3720047 ena=85653821366 run=59300238217 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=289785 ena=85653815452 run=52710822002 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=10825150 ena=85653809927 run=52707171484 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=95381200418 ena=85653805902 run=59296908851 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=10849631862784 ena=86019616461 run=86019616461 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=1675946426368 ena=86019618430 run=86019618430 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=84358778130 ena=85653803245 run=59292764906 ratio=0.00 cycles
CPU0  raw=95359498298 ena=85653798677 run=59292902551 ratio=0.00 instructions
CPU1  raw=1359923 ena=84891415859 run=18446744027742254466 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=198041 ena=84943974613 run=18446744027711865585 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1020146 ena=84891412472 run=18446744027741145677 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=51691 ena=84943970891 run=18446744027711064313 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=79282038207 ena=85626927779 run=59277594539 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=5516307110 ena=85626919463 run=59280155748 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=172826052485 ena=85626914058 run=59281990240 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=2734829 ena=85626903258 run=59280428628 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=109460130986 ena=85626893918 run=59279470073 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=28846 ena=85626884541 run=59280372003 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=103666 ena=85626873914 run=59281197338 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=28932 ena=85626864054 run=59282852137 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=92176 ena=85626851386 run=52696757085 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=5867283 ena=85626836992 run=52693276253 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=92922375729 ena=85626826824 run=59280807831 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=10849760837632 ena=86019455538 run=86019455538 ratio=0.00 rapl::RAPL_ENERGY_PKG
