ep        -----------start-------------
CPU0  raw=239020 ena=13034221151 run=18446744066653708004 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=49078 ena=13041690665 run=18446744066649284414 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=163823 ena=13034287296 run=18446744066654820641 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=14365 ena=13041689235 run=18446744066650482762 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=20589941919 ena=13115671063 run=9079380026 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=895499582 ena=13115670198 run=9080476873 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=43748018192 ena=13115669455 run=9080842304 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=4397043 ena=13115668478 run=9080912535 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=27935080824 ena=13115668130 run=9080927221 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=455630 ena=13115667591 run=9080933593 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=93743 ena=13115665918 run=9080818788 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=454677 ena=13115664044 run=9080750469 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=78684 ena=13115661892 run=8071045942 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=1784747 ena=13115659929 run=8069927323 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=23598244821 ena=13115658655 run=9079728336 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=3999781879808 ena=13151513662 run=13151513662 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=255872663552 ena=13151514317 run=13151514317 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=20582887509 ena=13115658766 run=9078381429 ratio=0.00 cycles
CPU0  raw=23597218618 ena=13115657260 run=9078365594 ratio=0.00 instructions
CPU1  raw=238559 ena=13034272430 run=18446744066655895443 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=49980 ena=13041673943 run=18446744066651569187 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=163941 ena=13034271360 run=18446744066656914372 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=14362 ena=13041672778 run=18446744066652570320 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=19792117405 ena=13114476939 run=9078600482 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=860714968 ena=13114473366 run=9079588556 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=43135671067 ena=13114472304 run=9079920486 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=444287 ena=13114468778 run=9079882117 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=27326716439 ena=13114466148 run=9079853888 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=3716 ena=13114463282 run=9079946268 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=25345 ena=13114460276 run=9079917372 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=3639 ena=13114457565 run=9079997889 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=22575 ena=13114454177 run=8070510675 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=1077786 ena=13114449817 run=8069401824 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=23222903180 ena=13114446204 run=9079035153 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=3999781879808 ena=13151460363 run=13151460363 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=255872663552 ena=13151459977 run=13151459977 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=19790062711 ena=13114443319 run=9077674287 ratio=0.00 cycles
CPU1  raw=23220651439 ena=13114439728 run=9077640859 ratio=0.00 instructions
CPU2  raw=237941 ena=13034212789 run=18446744066657744771 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=48562 ena=13041613971 run=18446744066653452653 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=163974 ena=13034211208 run=18446744066640945302 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=14309 ena=13041615577 run=18446744066636556110 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=19791653219 ena=13113814359 run=9078190665 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=860709935 ena=13113812551 run=9079196408 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=43133138432 ena=13113812804 run=9079642770 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=451322 ena=13113810898 run=9079696451 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=27325689794 ena=13113808788 run=9079606302 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=3371 ena=13113806405 run=9079606819 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
