ep        -----------start-------------
CPU0  raw=149263 ena=23447210685 run=18446744061011212546 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=441812 ena=23459979291 run=18446744061003772229 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=41392 ena=23447304179 run=18446744061011707636 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=293289 ena=23459980197 run=18446744061004551157 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=24027130205 ena=23654040144 run=16373801419 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=1602607172 ena=23654038582 run=16374793309 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=50493913114 ena=23654037182 run=16375875601 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=7605299 ena=23654036004 run=16375898602 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=32381253146 ena=23654034483 run=16375861987 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=769317 ena=23654034450 run=16375740283 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=90716 ena=23654031658 run=16376375459 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=769171 ena=23654029018 run=16377180059 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=82830 ena=23654025927 run=14558411221 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=2724772 ena=23654023192 run=14557548385 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=27221306156 ena=23654021668 run=16377404506 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=4349565599744 ena=23749551629 run=23749551629 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=474223083520 ena=23749552710 run=23749552710 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=24014122437 ena=23654021762 run=16374579253 ratio=0.00 cycles
CPU0  raw=27225127406 ena=23654019701 run=16373695611 ratio=0.00 instructions
CPU1  raw=136449 ena=23447285982 run=18446744061011750677 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=434739 ena=23459963315 run=18446744061004983231 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=40735 ena=23447290141 run=18446744061011590481 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=293063 ena=23459966145 run=18446744061005052595 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=22740122174 ena=23653731959 run=16373068872 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=1516587016 ena=23653730549 run=16374201792 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=49389527107 ena=23653727961 run=16375506334 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=1020361 ena=23653725912 run=16375691255 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=31294001637 ena=23653723746 run=16375796531 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=575591 ena=23653719879 run=16375744554 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=40000 ena=23653716280 run=16376418465 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=573846 ena=23653710431 run=16377287952 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=33450 ena=23653703986 run=14558590302 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=1865931 ena=23653698442 run=14557516393 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=26565324916 ena=23653695875 run=16377243692 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=4349423779840 ena=23749520641 run=23749520641 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=474198704128 ena=23749520948 run=23749520948 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=22728845327 ena=23653728461 run=16374234086 ratio=0.00 cycles
CPU1  raw=26565270856 ena=23653726055 run=16373146167 ratio=0.00 instructions
CPU2  raw=134456 ena=23447284298 run=18446744061011173563 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=430549 ena=23459961716 run=18446744061004735011 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=40770 ena=23447287016 run=18446744060985628412 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=292352 ena=23459962774 run=18446744060979269814 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=22695813990 ena=23650758340 run=16371393242 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=1513649717 ena=23650756786 run=16372698655 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=49378383418 ena=23650758345 run=16373953922 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=791771 ena=23650755730 run=16373630075 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=31281085169 ena=23650753449 run=16373197873 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=24423 ena=23650749707 run=16372999481 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=17396 ena=23650744334 run=16373976743 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=24034 ena=23650738334 run=16375135629 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=14819 ena=23650732007 run=14556920674 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=1540762 ena=23650726770 run=14555818556 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=26559732035 ena=23650723992 run=16375232104 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=4349423779840 ena=23749516569 run=23749516569 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=474198704128 ena=23749516580 run=23749516580 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=22686548703 ena=23650721911 run=16371923562 ratio=0.00 cycles
CPU2  raw=26558399503 ena=23650718983 run=16370977333 ratio=0.00 instructions
CPU3  raw=129722 ena=23447248622 run=18446744060980065559 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=421269 ena=23459925137 run=18446744060973585593 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=40700 ena=23447251044 run=18446744060979033477 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=291789 ena=23459927666 run=18446744060972586811 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=22694715884 ena=23651248566 run=16371266976 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=1513701200 ena=23651247940 run=16372522254 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=49388043096 ena=23651307674 run=16374031197 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=776668 ena=23651307279 run=16374030154 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=31280017901 ena=23651306075 run=16374237752 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=31062 ena=23651301195 run=16374315219 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=16864 ena=23651295802 run=16375201707 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=30913 ena=23651290097 run=16376121926 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=13728 ena=23651283955 run=14557049913 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=1444802 ena=23651279405 run=14555722368 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=26553973739 ena=23651277067 run=16375005458 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=4349423779840 ena=23749546154 run=23749546154 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=474198704128 ena=23749545565 run=23749545565 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=22682592043 ena=23651274618 run=16371843526 ratio=0.00 cycles
CPU3  raw=26558440065 ena=23651271951 run=16371139665 ratio=0.00 instructions
CPU4  raw=139066 ena=23447262786 run=18446744060980146619 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=427314 ena=23459940501 run=18446744060973573731 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=40865 ena=23447265408 run=18446744060979063717 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=291717 ena=23459942768 run=18446744060972569180 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=22695077574 ena=23656077245 run=16375130046 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=1513583172 ena=23656075089 run=16376079644 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=49383015716 ena=23656072578 run=16377192213 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=783108 ena=23656070667 run=16377194408 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=31276938376 ena=23656068577 run=16377167715 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=22235 ena=23656064557 run=16377131629 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=14851 ena=23656058911 run=16377906201 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=21438 ena=23656052669 run=16378813005 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=12591 ena=23656049656 run=14559848061 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=1467666 ena=23656044869 run=14558941605 ratio=0.00 hsw_ep::ICACHE:misses
