ep        -----------start-------------
CPU0  raw=7483041 ena=97841295388 run=18446744020714675083 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=3387892 ena=97600837201 run=18446744020844802127 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1598755 ena=97841378301 run=18446744020712813848 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1184434 ena=97600838214 run=18446744020842671556 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=82356160810 ena=101672129158 run=70381794944 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=6866675758 ena=101672127289 run=70386705538 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=156731022865 ena=101672125340 run=70392200028 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=33590272 ena=101672123745 run=70392208154 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=102525184028 ena=101672122068 run=70392047604 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=12013824 ena=101672119699 run=70391379553 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=29333671 ena=101672116831 run=70389672744 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=12026848 ena=101672114882 run=70389894172 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=26112079 ena=101672111037 run=62570408678 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=10807568 ena=101672107238 run=62566161897 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=84373050215 ena=101672104924 run=70388315377 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=13712073687040 ena=102167839566 run=102167839566 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=2078246567936 ena=102167840092 run=102167840092 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=82308718878 ena=101672104531 run=70382205874 ratio=0.00 cycles
CPU0  raw=84389602161 ena=101672101898 run=70381625880 ratio=0.00 instructions
CPU1  raw=7784950 ena=97841352203 run=18446744020713792488 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=3435917 ena=97600812719 run=18446744020845491365 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1647537 ena=97841354358 run=18446744020713926420 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=1182956 ena=97600814440 run=18446744020845288635 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=68476685045 ena=101642819265 run=70360387864 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=5708781239 ena=101642816606 run=70364376432 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=148528449046 ena=101642813152 run=70369448677 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=3454677 ena=101642809354 run=70369673137 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=94240722039 ena=101642805854 run=70369868103 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=67356 ena=101642801264 run=70370302185 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=7471 ena=101642794840 run=70370356983 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=67962 ena=101642787615 run=70371740626 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=6774 ena=101642779681 run=62555369152 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=8326084 ena=101642771142 run=62550939253 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=79728132594 ena=101642766395 run=70369945312 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=13711943139328 ena=102167794721 run=102167794721 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=2078221139968 ena=102167794714 run=102167794714 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=68438065185 ena=101642764552 run=70362616981 ratio=0.00 cycles
CPU1  raw=79742671600 ena=101642760514 run=70361022069 ratio=0.00 instructions
CPU2  raw=7991719 ena=97841302694 run=18446744020713400424 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=3444777 ena=97600762416 run=18446744020846796153 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1635420 ena=97841305340 run=18446744020681141019 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1177806 ena=97600765196 run=18446744020812240069 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=68476148070 ena=101653217981 run=70362829965 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=5708686656 ena=101653218708 run=70372020352 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=148512320327 ena=101653214759 run=70379498348 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=3443738 ena=101653210887 run=70381317604 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=94224859450 ena=101653207293 run=70381615556 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=64293 ena=101653202971 run=70379572080 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=4195 ena=101653196645 run=70377362757 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=64215 ena=101653188905 run=70376402701 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=3717 ena=101653180756 run=62561979753 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=8105006 ena=101653174252 run=62554829247 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=79717139199 ena=101653169312 run=70376508785 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=13711943139328 ena=102167739892 run=102167739892 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=2078221139968 ena=102167739768 run=102167739768 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=68435780358 ena=101653165096 run=70367995672 ratio=0.00 cycles
CPU2  raw=79731344501 ena=101653160832 run=70362710855 ratio=0.00 instructions
CPU3  raw=7876763 ena=97841247964 run=18446744020671139517 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=3396279 ena=97600708745 run=18446744020802920334 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=1598788 ena=97841250915 run=18446744020669869681 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=1164981 ena=97600711386 run=18446744020799055038 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=68436893652 ena=101635539987 run=70361905705 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=5705336708 ena=101635536965 run=70363309401 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=148500093223 ena=101635533017 run=70368470170 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=3329817 ena=101635530699 run=70368054783 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=94215438608 ena=101635527326 run=70366625571 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=63151 ena=101635523435 run=70366738378 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=3684 ena=101635517365 run=70365509099 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=63074 ena=101635509381 run=70365328867 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=3374 ena=101635501612 run=62542536037 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=7995997 ena=101635493687 run=62541012621 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=79711041028 ena=101635489452 run=70359409268 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=13711943139328 ena=102167684378 run=102167684378 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=2078221139968 ena=102167682365 run=102167682365 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=68396367932 ena=101635482988 run=70354584748 ratio=0.00 cycles
CPU3  raw=79728415619 ena=101635479049 run=70360076325 ratio=0.00 instructions
CPU4  raw=7645180 ena=97841190742 run=18446744020672374661 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=3359784 ena=97600651305 run=18446744020808411818 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=1547963 ena=97841193294 run=18446744020666328078 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=1156335 ena=97600653974 run=18446744020799273093 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=68436319166 ena=101613949427 run=70340869258 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=5705519438 ena=101613945817 run=70345628843 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=148504225268 ena=101613941765 run=70353270930 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=3416745 ena=101613937936 run=70354219391 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=94217104652 ena=101613934166 run=70353790084 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=63122 ena=101613930367 run=70353948481 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=3392 ena=101613924394 run=70352826229 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=62996 ena=101613959240 run=70351503666 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=2961 ena=101613951930 run=62533224251 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=7819410 ena=101613944150 run=62528298860 ratio=0.00 hsw_ep::ICACHE:misses
CPU4  raw=79707609445 ena=101613939882 run=70344217173 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=13711943139328 ena=102167668123 run=102167668123 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=2078221139968 ena=102167667550 run=102167667550 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=68391491659 ena=101613934898 run=70337825083 ratio=0.00 cycles
CPU4  raw=79724471975 ena=101613930625 run=70339161489 ratio=0.00 instructions
CPU5  raw=7381290 ena=97841175619 run=18446744020668454367 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=3318411 ena=97600636293 run=18446744020797532132 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU5  raw=1523096 ena=97841178289 run=18446744020670430642 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU5  raw=1157286 ena=97600639081 run=18446744020794432549 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU5  raw=68330014276 ena=101629962025 run=70351977280 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU5  raw=5696619247 ena=101629958857 run=70356331614 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU5  raw=148391704892 ena=101629955039 run=70363279185 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU5  raw=2999270 ena=101629951458 run=70364789747 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU5  raw=94142288817 ena=101629947719 run=70365931465 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU5  raw=63615 ena=101629943478 run=70365454007 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU5  raw=435195 ena=101629937277 run=70363783784 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU5  raw=63691 ena=101629929672 run=70363088278 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU5  raw=384833 ena=101629921905 run=62542000999 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU5  raw=7779575 ena=101629914268 run=62538116714 ratio=0.00 hsw_ep::ICACHE:misses
CPU5  raw=79698113753 ena=101629908172 run=70356290316 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU5  raw=13711943139328 ena=102167609784 run=102167609784 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU5  raw=2078221139968 ena=102167609308 run=102167609308 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU5  raw=68287434743 ena=101629905927 run=70349596087 ratio=0.00 cycles
CPU5  raw=79698671043 ena=101629902118 run=70351121818 ratio=0.00 instructions
CPU6  raw=7235429 ena=97841118723 run=18446744020676164657 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU6  raw=3310816 ena=97600579381 run=18446744020802837611 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU6  raw=1511258 ena=97841121476 run=18446744020673606518 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU6  raw=1156251 ena=97600583499 run=18446744020799389177 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU6  raw=68440212769 ena=101643324810 run=70362372978 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU6  raw=5705815319 ena=101643321409 run=70365798039 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU6  raw=148494904627 ena=101643480797 run=70370351736 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU6  raw=3406492 ena=101643477190 run=70368334544 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU6  raw=94209294596 ena=101643473615 run=70368269232 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
