ep        -----------start-------------
CPU0  raw=673339 ena=34310013962 run=18446744055135511035 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=250810 ena=34323868251 run=18446744055128115259 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=454937 ena=34310027503 run=18446744055136687988 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=82489 ena=34323866443 run=18446744055129452332 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=49490143656 ena=34537233673 run=23908142464 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=2357514357 ena=34537233200 run=23910171387 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=105182459022 ena=34537232148 run=23912154682 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=11227538 ena=34537232321 run=23912235283 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=67183153483 ena=34537232021 run=23912134739 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1199138 ena=34537230959 run=23911899710 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=61818 ena=34537229297 run=23911603995 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1197280 ena=34537227495 run=23911525672 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=55603 ena=34537225499 run=21254205922 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=3965408 ena=34537228563 run=21252414140 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=56700857030 ena=34537228352 run=23909934733 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=8551138328576 ena=34631543446 run=34631543446 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=701716430848 ena=34631543989 run=34631543989 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=49470434753 ena=34537228255 run=23907096566 ratio=0.00 cycles
CPU0  raw=56700527373 ena=34537226796 run=23907013290 ratio=0.00 instructions
CPU1  raw=675665 ena=34310019321 run=18446744055137640725 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=254129 ena=34323858061 run=18446744055130728525 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=456003 ena=34310017985 run=18446744055138428607 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=83346 ena=34323856737 run=18446744055131668715 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=47657013128 ena=34532817964 run=23904979608 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
