ep        -----------start-------------
CPU0  raw=1446166 ena=21504132369 run=18446744062061955784 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1092478 ena=21514692185 run=18446744062056440260 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1188317 ena=21504199734 run=18446744062061924222 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=895367 ena=21514692435 run=18446744062056714905 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=30956594129 ena=21646677415 run=14984383298 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=1474705508 ena=21646675911 run=14985045140 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=65726939368 ena=21646674951 run=14985776459 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=7033475 ena=21646673948 run=14985793726 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=41982081874 ena=21646672848 run=14985515914 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1587254 ena=21646671617 run=14985568121 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=84890 ena=21646669754 run=14986460797 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1587605 ena=21646667941 run=14987616453 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=77556 ena=21646665394 run=13323451051 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=2754674 ena=21646663263 run=13322734267 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=35437100005 ena=21646662179 run=14988093466 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=5922497757184 ena=21709682581 run=21709682581 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=489888219136 ena=21709683243 run=21709683243 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=30943365343 ena=21646663706 run=14985253774 ratio=0.00 cycles
CPU0  raw=35437276949 ena=21646662157 run=14984135191 ratio=0.00 instructions
CPU1  raw=1475311 ena=21504184140 run=18446744062061557485 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1114020 ena=21514677743 run=18446744062056542559 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1196702 ena=21504185877 run=18446744062061184694 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=899931 ena=21514678268 run=18446744062056241914 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=29730294294 ena=21642809517 run=14981685494 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=1416087284 ena=21642824008 run=14982724052 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=64740521971 ena=21642822166 run=14983395815 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=747056 ena=21642818260 run=14983253988 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=40999182884 ena=21642815270 run=14983059645 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=562798 ena=21642811899 run=14982677673 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=22447 ena=21642807234 run=14983599725 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=561473 ena=21642846641 run=14984744888 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=19315 ena=21642841326 run=13320879648 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=1545004 ena=21642835611 run=13320234182 ratio=0.00 hsw_ep::ICACHE:misses
