ep        -----------start-------------
CPU0  raw=559578 ena=15127449621 run=18446744065513497066 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=384450 ena=15133972834 run=18446744065508622854 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=400251 ena=15127523875 run=18446744065513796954 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=240018 ena=15133972573 run=18446744065509117865 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=20735580843 ena=15232751953 run=10544862052 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=1037301912 ena=15232750750 run=10545241422 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=43915734498 ena=15232749676 run=10545748048 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=4950255 ena=15232748716 run=10545733950 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=28046098668 ena=15232748945 run=10545643941 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=869538 ena=15232748947 run=10545580027 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=73142 ena=15232747174 run=10545389334 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=869025 ena=15232745434 run=10545688744 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=64367 ena=15232743473 run=9374994905 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=2111781 ena=15232741558 run=9374678248 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=23659376865 ena=15232740576 run=10547589956 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=3930522124288 ena=15279294283 run=15279294283 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=325572624384 ena=15279294860 run=15279294860 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=20721616057 ena=15232740534 run=10545820392 ratio=0.00 cycles
CPU0  raw=23661461534 ena=15232739149 run=10544791981 ratio=0.00 instructions
CPU1  raw=559300 ena=15127511413 run=18446744065513863365 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=382914 ena=15133960099 run=18446744065509451274 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
