ep        -----------start-------------
CPU0  raw=1077498 ena=50808809900 run=18446744046187828182 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=438940 ena=50858222457 run=18446744046161527861 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=653203 ena=50808866402 run=18446744046187180769 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=92003 ena=50858225876 run=18446744046162656546 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=29245928074 ena=51506264267 run=35651283683 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=3421264459 ena=51506262630 run=35655640007 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=60087630965 ena=51506260953 run=35660850755 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=15609584 ena=51506259648 run=35662201024 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=38957388438 ena=51506258305 run=35663094386 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1657441 ena=51506256388 run=35662612740 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=408758 ena=51506254310 run=35660886297 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1659861 ena=51506251764 run=35659779780 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=359620 ena=51506249130 run=31698151178 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=4199145 ena=51506246711 run=31694280311 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=32463178975 ena=51506245136 run=35657277843 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=7182218428416 ena=51863890871 run=51863890871 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=1042105368576 ena=51863892526 run=51863892526 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=29225467855 ena=51506246435 run=35652711056 ratio=0.00 cycles
CPU0  raw=32452421858 ena=51506244655 run=35651302191 ratio=0.00 instructions
CPU1  raw=1087728 ena=50808850652 run=18446744046186464572 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=431313 ena=50858208296 run=18446744046163227792 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=663904 ena=50808851510 run=18446744046186017954 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=100297 ena=50858209822 run=18446744046163204585 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=26565989146 ena=51509654036 run=35653640734 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=3291764015 ena=51509650381 run=35657795851 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=57738351887 ena=51509645775 run=35663136614 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=1538778 ena=51509640926 run=35664201102 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=36601428169 ena=51509636316 run=35665069038 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=18534 ena=51509632535 run=35664552296 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=181827 ena=51509628539 run=35663051290 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=15935 ena=51509624805 run=35662320984 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=155358 ena=51509620257 run=31700594444 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=2258859 ena=51509615630 run=31696957410 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=31033413547 ena=51509612196 run=35660065772 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=7182218428416 ena=51863847028 run=51863847028 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=1042105368576 ena=51863845694 run=51863845694 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=26547099389 ena=51509606166 run=35655018505 ratio=0.00 cycles
CPU1  raw=31031319163 ena=51509602614 run=35654229265 ratio=0.00 instructions
CPU2  raw=1083077 ena=50808798425 run=18446744046186105820 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=421411 ena=50858155596 run=18446744046163201108 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=652653 ena=50808798816 run=18446744046162253230 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=86686 ena=50858156093 run=18446744046138546770 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=26593517278 ena=51498757893 run=35648114950 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=3294643366 ena=51498754494 run=35652816325 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=57753287266 ena=51498751235 run=35657422934 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=1631500 ena=51498746789 run=35657462648 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=36623671906 ena=51498742141 run=35657075218 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=19908 ena=51498738097 run=35656083935 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=164683 ena=51498734133 run=35654287390 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=18845 ena=51498729696 run=35653621241 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=147214 ena=51498724830 run=31692321972 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=2482459 ena=51498720003 run=31688614834 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=31034041054 ena=51498716401 run=35651151238 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=7182218428416 ena=51863786410 run=51863786410 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=1042105368576 ena=51863785152 run=51863785152 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=26573220967 ena=51498710319 run=35646993241 ratio=0.00 cycles
CPU2  raw=31028861750 ena=51498706571 run=35647216418 ratio=0.00 instructions
CPU3  raw=1051044 ena=50808738602 run=18446744046159694411 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=384650 ena=50858096258 run=18446744046136531339 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=640993 ena=50808739951 run=18446744046158750776 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=73403 ena=50858097984 run=18446744046134841867 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=26590523361 ena=51503261024 run=35650530254 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=3294579723 ena=51503257317 run=35655853767 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=57758999114 ena=51503252939 run=35661024695 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=1617561 ena=51503249405 run=35661506615 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=36613804044 ena=51503244340 run=35661615014 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=13080 ena=51503240889 run=35659917263 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=102985 ena=51503236441 run=35657375467 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=12681 ena=51503232584 run=35656656210 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=92571 ena=51503228194 run=31694373386 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=2400086 ena=51503224085 run=31690750037 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=31036416178 ena=51503220914 run=35654146343 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=7182218428416 ena=51863737869 run=51863737869 ratio=0.00 rapl::RAPL_ENERGY_PKG
