ep        -----------start-------------
CPU0  raw=377210 ena=41691904583 run=18446744051126612911 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=840232 ena=41721793195 run=18446744051113926589 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=134817 ena=41692003485 run=18446744051128732641 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=569539 ena=41721791307 run=18446744051115208818 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=23921357102 ena=42261881562 run=29253974823 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=2812519315 ena=42261880352 run=29257857594 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=49207795955 ena=42261879182 run=29261737807 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=13163437 ena=42261878578 run=29261894452 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=31918446681 ena=42261877894 run=29261575769 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1501497 ena=42261876750 run=29260763591 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=217548 ena=42261874922 run=29259592847 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1501907 ena=42261872794 run=29259224948 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=190971 ena=42261870543 run=26008223147 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=3458572 ena=42261868387 run=26005149522 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=26582179935 ena=42261867203 run=29257084690 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=6236403662848 ena=42557873793 run=42557873793 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=858789380096 ena=42557875978 run=42557875978 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=23899533429 ena=42261869924 run=29253034790 ratio=0.00 cycles
CPU0  raw=26580390358 ena=42261868419 run=29252921550 ratio=0.00 instructions
CPU1  raw=358484 ena=41691988450 run=18446744051130480214 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=823937 ena=41721777215 run=18446744051116177903 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=130751 ena=41691989431 run=18446744051131966866 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=564902 ena=41721777955 run=18446744051117107286 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=21784563805 ena=42265018262 run=29255383107 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=2708989605 ena=42265013470 run=29259319003 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=47264191448 ena=42265010691 run=29263558177 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=1429089 ena=42265006190 run=29263898729 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=29962036236 ena=42265003141 run=29263873205 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=85159 ena=42265000265 run=29263528580 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=37262 ena=42264995652 run=29262682183 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=83870 ena=42264992643 run=29262089124 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=31106 ena=42264988513 run=26010789644 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=2059390 ena=42264983853 run=26007191948 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=25393442511 ena=42264981138 run=29259083504 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=6236403662848 ena=42557809516 run=42557809516 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=858789380096 ena=42557807647 run=42557807647 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=21766268217 ena=42264976235 run=29254594993 ratio=0.00 cycles
CPU1  raw=25391647118 ena=42264972699 run=29254388821 ratio=0.00 instructions
CPU2  raw=316802 ena=41691915724 run=18446744051132004362 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=787383 ena=41721704186 run=18446744051116964706 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=120592 ena=41691916174 run=18446744051108101092 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=555720 ena=41721705954 run=18446744051092628763 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=21777346692 ena=42264832487 run=29255534343 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=2708534164 ena=42264830217 run=29258740930 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=47251712040 ena=42264828080 run=29262978486 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=1368266 ena=42264825278 run=29263197050 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=29952315641 ena=42264822684 run=29263218762 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=45957 ena=42264820226 run=29263453511 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=31826 ena=42264817149 run=29262285137 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=46401 ena=42264813602 run=29261965680 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=30044 ena=42264809315 run=26010928026 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=1845968 ena=42264804933 run=26007482031 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=25394756175 ena=42264801939 run=29259568361 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=6236403662848 ena=42557771438 run=42557771438 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=858789380096 ena=42557770908 run=42557770908 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=21759072714 ena=42264798456 run=29255131986 ratio=0.00 cycles
CPU2  raw=25389686376 ena=42264794705 run=29254791863 ratio=0.00 instructions
CPU3  raw=275044 ena=41691878922 run=18446744051084871244 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=753106 ena=41721669216 run=18446744051069520740 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=109230 ena=41691882824 run=18446744051083054923 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=545495 ena=41721673212 run=18446744051067881282 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=21765297259 ena=42247905270 run=29244227019 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=2707190707 ena=42247901802 run=29249629419 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=47250739447 ena=42247897860 run=29254196882 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=1398997 ena=42247895952 run=29254107299 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=29954353832 ena=42247893376 run=29253933884 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=51424 ena=42247889827 run=29252058974 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=30891 ena=42247886819 run=29250417041 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=50472 ena=42247883406 run=29248868782 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=25751 ena=42247879665 run=25997661110 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=1703926 ena=42247876141 run=25994127734 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=25393565605 ena=42247873627 run=29244900738 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=6236403662848 ena=42557735540 run=42557735540 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=858789380096 ena=42557734687 run=42557734687 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=21746765702 ena=42247867658 run=29241375628 ratio=0.00 cycles
CPU3  raw=25388850852 ena=42247863695 run=29242409892 ratio=0.00 instructions
CPU4  raw=233756 ena=41691840831 run=18446744051100773615 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=727272 ena=41721630124 run=18446744051086081075 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=99601 ena=41691842703 run=18446744051099059720 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=541996 ena=41721631696 run=18446744051084405801 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=21836621386 ena=42245637533 run=29243594726 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=2710895740 ena=42245634078 run=29247369300 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=47284822971 ena=42245630184 run=29251295979 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=1781202 ena=42245628569 run=29251011955 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=29983386771 ena=42245626272 run=29250722142 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=1033872 ena=42245622373 run=29249978940 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=84241 ena=42245619061 run=29248486881 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=1032989 ena=42245615572 run=29247470468 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=73461 ena=42245614565 run=25996973422 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=2096080 ena=42245610796 run=25993935919 ratio=0.00 hsw_ep::ICACHE:misses
