ep        -----------start-------------
CPU0  raw=1309146 ena=68836703151 run=18446744036427472440 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=505701 ena=68864713179 run=18446744036411183667 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=837796 ena=68836725120 run=18446744036428042249 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=95786 ena=68864710811 run=18446744036413334070 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=99284132970 ena=69283573355 run=47962078213 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=4729288054 ena=69283571782 run=47963979375 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=210423949253 ena=69283570707 run=47966086741 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=22951466 ena=69283569573 run=47966111066 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=134397896803 ena=69283568431 run=47965989156 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2781851 ena=69283567065 run=47966574804 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=193315 ena=69283565912 run=47966844653 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2782261 ena=69283563866 run=47967668076 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=170604 ena=69283561567 run=42639074417 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=10075602 ena=69283559536 run=42636591397 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=113429283407 ena=69283558217 run=47966573800 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=12774459834368 ena=69473860201 run=69473860201 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=1367620714496 ena=69473860282 run=69473860282 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=99251216110 ena=69283557092 run=47962820078 ratio=0.00 cycles
CPU0  raw=113428395682 ena=69283555615 run=47961929644 ratio=0.00 instructions
CPU1  raw=1331892 ena=68836705264 run=18446744036428224363 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=532175 ena=68864692815 run=18446744036414307110 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=838200 ena=68836738464 run=18446744036427437473 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=95237 ena=68864726094 run=18446744036414042064 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=94998188970 ena=69272813314 run=47954261122 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=4525011524 ena=69272810479 run=47956204370 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=207184528181 ena=69272807591 run=47958463057 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=2298288 ena=69272804815 run=47958707482 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=131154066521 ena=69272802245 run=47958723099 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=15348 ena=69272798321 run=47959283984 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=3702 ena=69272793167 run=47959670443 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=15200 ena=69272788164 run=47960493055 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=3449 ena=69272782896 run=42632631338 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=6316680 ena=69272779912 run=42630128838 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=111453831102 ena=69272777378 run=47959103005 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=12774309101568 ena=69473863072 run=69473863072 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=1367595220992 ena=69473862563 run=69473862563 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=94966737619 ena=69272773356 run=47955207770 ratio=0.00 cycles
CPU1  raw=111452349276 ena=69272770360 run=47954181752 ratio=0.00 instructions
CPU2  raw=1335395 ena=68836693866 run=18446744036426267582 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=536687 ena=68864681278 run=18446744036413075411 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=836164 ena=68836694694 run=18446744036404847838 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=87413 ena=68864683246 run=18446744036391608782 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=94989924973 ena=69275132957 run=47956559602 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=4524660770 ena=69275131116 run=47958593627 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=207193025876 ena=69275130955 run=47960284125 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=2298119 ena=69275128612 run=47960554305 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=131158278735 ena=69275126149 run=47960456005 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=12623 ena=69275122600 run=47960893733 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=2531 ena=69275118453 run=47961187401 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=12436 ena=69275113805 run=47961752457 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=1589 ena=69275108844 run=42633243499 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=6316866 ena=69275103930 run=42630773699 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=111457279189 ena=69275101365 run=47959993148 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=12774309101568 ena=69473825787 run=69473825787 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=1367595220992 ena=69473825006 run=69473825006 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=94959035126 ena=69275097302 run=47956890395 ratio=0.00 cycles
CPU2  raw=111455929064 ena=69275094486 run=47955946899 ratio=0.00 instructions
CPU3  raw=1316046 ena=68836657566 run=18446744036384597044 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=502386 ena=68864646558 run=18446744036371016476 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=834584 ena=68836660837 run=18446744036382633746 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=78959 ena=68864649877 run=18446744036368489131 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=95005956220 ena=69283309902 run=47962029460 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=4525430963 ena=69283308030 run=47963912339 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=207190977118 ena=69283305674 run=47965961549 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=2260137 ena=69283304256 run=47965982850 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=131151567972 ena=69283302701 run=47965741400 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=12559 ena=69283299126 run=47966444856 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=2358 ena=69283293522 run=47966591075 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=12619 ena=69283288919 run=47967263296 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=1820 ena=69283283857 run=42638841743 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=5073221 ena=69283279883 run=42636257193 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=111450554875 ena=69283277261 run=47966258272 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=12774309101568 ena=69473799961 run=69473799961 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=1367595220992 ena=69473798993 run=69473798993 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=94972063896 ena=69283273230 run=47962771613 ratio=0.00 cycles
CPU3  raw=111448690505 ena=69283270440 run=47961985765 ratio=0.00 instructions
CPU4  raw=1291933 ena=68836631291 run=18446744036383794022 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=464683 ena=68864619298 run=18446744036369443170 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=834287 ena=68836632606 run=18446744036401321476 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=74172 ena=68864620606 run=18446744036386880394 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=95015214755 ena=69284722825 run=47963856519 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=4525875117 ena=69284720826 run=47966051973 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=207157203962 ena=69284718069 run=47967279306 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=2280822 ena=69284715466 run=47967028953 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=131142850894 ena=69284711872 run=47966487736 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=12457 ena=69284707546 run=47966781794 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=3178 ena=69284701621 run=47967342673 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=12705 ena=69284696878 run=47968227838 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=2611 ena=69284705369 run=42639095915 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=4787058 ena=69284702568 run=42636616819 ratio=0.00 hsw_ep::ICACHE:misses
CPU4  raw=111444336846 ena=69284700042 run=47966689129 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=12774309101568 ena=69473774152 run=69473774152 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=1367595220992 ena=69473772021 run=69473772021 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=94984431726 ena=69284694140 run=47963228430 ratio=0.00 cycles
CPU4  raw=111443372742 ena=69284691166 run=47962869761 ratio=0.00 instructions
CPU5  raw=1286288 ena=68836603734 run=18446744036402521114 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=450176 ena=68864591712 run=18446744036388227492 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU5  raw=834660 ena=68836604989 run=18446744036401876054 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU5  raw=74768 ena=68864592871 run=18446744036387947339 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU5  raw=1780012470 ena=69011843396 run=47771275281 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU5  raw=145647808 ena=69011840021 run=47775045783 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU5  raw=1300417625 ena=69011838061 run=47779127330 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU5  raw=2369373 ena=69011834830 run=47779749112 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU5  raw=1497158452 ena=69011828394 run=47779967174 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU5  raw=241742 ena=69011821366 run=47780510369 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU5  raw=172695 ena=69011813386 run=47780322574 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU5  raw=241688 ena=69011804713 run=47781061436 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU5  raw=146469 ena=69011798011 run=42472437223 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU5  raw=11466456 ena=69011792577 run=42468116386 ratio=0.00 hsw_ep::ICACHE:misses
CPU5  raw=174636443 ena=69011789289 run=47777188816 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU5  raw=12774309101568 ena=69473732247 run=69473732247 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU5  raw=1367595220992 ena=69473731914 run=69473731914 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU5  raw=1780576512 ena=69011815793 run=47771690522 ratio=0.00 cycles
CPU5  raw=173926070 ena=69011819221 run=47770428982 ratio=0.00 instructions
CPU6  raw=1284454 ena=68836604650 run=18446744036402931088 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU6  raw=447060 ena=68864592730 run=18446744036389436300 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU6  raw=834649 ena=68836606294 run=18446744036402081729 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU6  raw=74648 ena=68864595103 run=18446744036388703992 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU6  raw=1789794351 ena=69006681865 run=47767066758 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU6  raw=146435040 ena=69006677263 run=47771878037 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU6  raw=1306710201 ena=69006677380 run=47776050368 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU6  raw=2298932 ena=69006671327 run=47776383592 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU6  raw=1498625587 ena=69006664987 run=47776430782 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU6  raw=242065 ena=69006656959 run=47776759090 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU6  raw=185527 ena=69006648502 run=47776668491 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU6  raw=241993 ena=69006639342 run=47776990202 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU6  raw=173464 ena=69006632093 run=42469857705 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
