ep        -----------start-------------
CPU0  raw=4440327 ena=269216984749 run=18446743927897299167 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=514712 ena=273429669259 run=18446743925635495833 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=3321268 ena=269216987213 run=18446743927894416827 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=115920 ena=273429664872 run=18446743925613942665 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=121611087841 ena=276764577639 run=191594086722 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=8730184751 ena=276764574814 run=191611315347 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=203864016980 ena=276764572621 run=191622240497 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=94123773 ena=276764570239 run=191621225444 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=140696891728 ena=276764567553 run=191614725712 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=11893648 ena=276764564535 run=191612083403 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=2763046 ena=276764560947 run=191607821419 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=11905185 ena=276764556087 run=191607268753 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=2453815 ena=276764551527 run=170320346642 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=98491967 ena=276764547458 run=170305740599 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=107311443891 ena=276764544369 run=191597802076 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=30942360764416 ena=278237815958 run=278237815958 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=5446622838784 ena=278237818917 run=278237818917 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=121458384856 ena=276764545688 run=191586605105 ratio=0.00 cycles
CPU0  raw=107272552972 ena=276764542999 run=191587680815 ratio=0.00 instructions
CPU1  raw=4444480 ena=269216947228 run=18446743927863019111 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=514380 ena=273429625112 run=18446743925587250913 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=3321815 ena=269216945158 run=18446743927863784152 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=120428 ena=273429622913 run=18446743925599722755 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=85045166235 ena=276900498815 run=191680673338 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=6911186668 ena=276900494109 run=191695981852 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=176287720611 ena=276900512966 run=191709440937 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=9895344 ena=276900508342 run=191713545625 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=113369577323 ena=276900503125 run=191713576778 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=675247 ena=276900498487 run=191709507119 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=173535 ena=276900493075 run=191705652542 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=674945 ena=276900488498 run=191702754683 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=154167 ena=276900482201 run=170406806649 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=56025909 ena=276900474332 run=170395503625 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=93444034113 ena=276900467934 run=191698641298 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=30942476632064 ena=278237771110 run=278237771110 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=5446646038528 ena=278237769616 run=278237769616 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=85030264085 ena=276900458357 run=191682378522 ratio=0.00 cycles
CPU1  raw=93404883827 ena=276900451734 run=191676074351 ratio=0.00 instructions
CPU2  raw=4436469 ena=269216888174 run=18446743927880588910 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=509487 ena=273429565513 run=18446743925623577936 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=3327334 ena=269216884326 run=18446743927838561511 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=125688 ena=273429564694 run=18446743925562330401 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=85058612798 ena=276658422388 run=191520013149 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=6917165201 ena=276658420868 run=191535412657 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=176305725891 ena=276658416450 run=191543119477 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=10045152 ena=276658409556 run=191547619346 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=113386673893 ena=276658405028 run=191543763788 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=718805 ena=276658399948 run=191538225301 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=132165 ena=276658393990 run=191538995968 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=718127 ena=276658387950 run=191537805819 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=118407 ena=276658381926 run=170253082025 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=56856220 ena=276658373667 run=170243182858 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=93440475510 ena=276658367039 run=191526430553 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=30942476632064 ena=278237690321 run=278237690321 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=5446646038528 ena=278237688544 run=278237688544 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=85042608398 ena=276658356906 run=191511603254 ratio=0.00 cycles
CPU2  raw=93412540601 ena=276658349994 run=191510924118 ratio=0.00 instructions
CPU3  raw=4427275 ena=269216807657 run=18446743927793933935 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=513867 ena=273429487573 run=18446743925515871779 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=3327102 ena=269216808763 run=18446743927811747538 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=125511 ena=273429488736 run=18446743925555003336 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=8636482666 ena=276720499244 run=191562250309 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=506181845 ena=276720513414 run=191575769553 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=5265665028 ena=276720512415 run=191584691777 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=10124408 ena=276720508784 run=191588233157 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=6009352143 ena=276720505134 run=191585955506 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=993776 ena=276720546335 run=191585175660 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=15945 ena=276720542184 run=191584702497 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=995434 ena=276720537107 run=191580525252 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=14037 ena=276720531459 run=170292899784 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=74861589 ena=276720523860 run=170280114536 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=706515007 ena=276720517530 run=191565187189 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=30942476632064 ena=278237689026 run=278237689026 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=5446646038528 ena=278237688049 run=278237688049 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=8637511360 ena=276720509337 run=191557126591 ratio=0.00 cycles
CPU3  raw=704556286 ena=276720502400 run=191559124761 ratio=0.00 instructions
