ep        -----------start-------------
CPU0  raw=331023 ena=17277612587 run=18446744064357843167 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=95082 ena=17287956472 run=18446744064350956130 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=214921 ena=17277670706 run=18446744064358907676 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=20591 ena=17287953973 run=18446744064352081733 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=20916524535 ena=17414722980 run=12054812485 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=1179840759 ena=17414721618 run=12055451543 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=44012136976 ena=17414720615 run=12056084497 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=5842062 ena=17414719640 run=12056130184 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=28191117554 ena=17414719311 run=12056049026 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=972602 ena=17414718819 run=12055912056 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=93686 ena=17414716983 run=12056197710 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=973252 ena=17414715045 run=12057167842 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=83378 ena=17414713260 run=10718580780 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=2600065 ena=17414711284 run=10718076838 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=23743671193 ena=17414710163 run=12058418017 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=3801984794624 ena=17474181293 run=17474181293 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=338629820416 ena=17474181470 run=17474181470 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=20903912095 ena=17414709398 run=12055878427 ratio=0.00 cycles
CPU0  raw=23777583439 ena=17414707938 run=12054850946 ratio=0.00 instructions
CPU1  raw=326166 ena=17277654321 run=18446744064359833516 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=90226 ena=17287937547 run=18446744064353606412 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=215439 ena=17277653091 run=18446744064360766244 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=20994 ena=17287936394 run=18446744064354964844 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=19844914961 ena=17414564935 run=12054736404 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=1132983849 ena=17414563264 run=12055366183 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=43196075101 ena=17414560271 run=12056024505 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=575990 ena=17414557982 run=12056047128 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=27342828913 ena=17414555432 run=12055993623 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=31546 ena=17414552888 run=12055854475 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=49394 ena=17414549025 run=12056136726 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=26794 ena=17414545434 run=12057044928 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=29231 ena=17414540973 run=10718390340 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=1417842 ena=17414537205 run=10717895494 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=23245532594 ena=17414534067 run=12058179116 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=3801984794624 ena=17474143900 run=17474143900 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=338629820416 ena=17474141771 run=17474141771 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=19826093777 ena=17414527733 run=12055711513 ratio=0.00 cycles
CPU1  raw=23254911330 ena=17414524750 run=12054702667 ratio=0.00 instructions
CPU2  raw=324786 ena=17277609551 run=18446744064361537040 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=88693 ena=17287892670 run=18446744064356433058 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=213094 ena=17277607970 run=18446744064344289864 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=18542 ena=17287892030 run=18446744064339886016 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=19864131830 ena=17414764520 run=12054646639 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=1133950372 ena=17414762286 run=12055157037 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=43206654587 ena=17414762217 run=12055930406 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=607855 ena=17414759849 run=12056077986 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=27343963512 ena=17414757521 run=12056116321 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=20451 ena=17414755258 run=12056191858 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=39217 ena=17414751315 run=12056452745 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
